,R,v,kind
2239,2.6955914082838546,60.203352814005186,mem
2213,4.616737533811118,26.59944970614825,mem
823,10.524551757367329,27.71484432166248,mem
244,11.706278429260134,49.223462688192605,mem
2457,12.19587168085729,58.862722366323204,mem
4321,12.33235145220729,1.6060676189666483,fg
1441,14.498127916831148,41.80410068486201,mem
1908,14.50624318131488,52.51833432738805,mem
872,14.700834998171695,49.50845938258061,mem
3312,15.284037152848914,81.54607511051924,fg
638,15.411472707260629,40.15560456953824,mem
3387,15.73990796530373,41.408559600412296,fg
4994,17.210909853260368,63.85533984762733,fg
2494,18.452138485337954,83.34330052018768,mem
1931,18.871831042564928,37.38372573409066,mem
1495,18.90130918555589,48.778678409632384,mem
2196,19.219224630757523,49.85504109003175,mem
1800,19.866016969389392,69.87310116366928,mem
1968,19.893956661268057,44.179959593056935,mem
1656,20.721519912761764,74.11622210514159,mem
383,20.85400910431964,38.951682088810685,mem
713,21.290768315797454,46.55862477900697,mem
2127,21.362044864699463,46.371478528824866,mem
585,21.552350159344766,69.30901924262061,mem
967,22.17935943108111,46.64278431287384,mem
2315,22.850720000614892,51.803586410025396,mem
1867,23.002106028051987,24.504943580927684,mem
4427,23.27673115663548,17.040654226685888,fg
1020,23.376032455617572,54.22763614207822,mem
762,24.00014870648221,63.10279717665805,mem
2167,24.63119280736937,40.03282835945549,mem
3351,25.055555558040627,58.41734714082872,fg
365,25.185410588002487,41.794432800722646,mem
4247,25.88029813075679,25.901857812979273,fg
2302,26.06326261839509,48.1966649344685,mem
998,26.436070004678275,48.26273225893794,mem
1101,26.43947757901316,59.998632117921,mem
3877,26.474011964685374,59.313575135424436,fg
1607,26.608912712446894,37.76307692073005,mem
2497,26.637814851212514,56.23558419369601,mem
1723,26.65142290096796,55.447733407698976,mem
672,27.25638796063793,68.0869318419662,mem
677,27.30927921453425,48.094597925234225,mem
1353,27.3266424088366,51.559889645753614,mem
1797,28.11652591004607,69.13309775792203,mem
534,28.2886733336836,61.8304080514425,mem
1337,28.523823001316266,67.65314658755418,mem
355,28.64091790567073,31.557026380792852,mem
1690,29.35583277781415,66.46237752591833,mem
1137,29.36543287119373,46.626097162762115,mem
56,29.472015058685642,60.87050039132582,mem
1592,29.817747306500806,41.3504949385102,mem
1527,30.083639152698158,43.52533422680118,mem
715,30.18745689385461,35.93666120128117,mem
1925,30.347507098308444,23.055641403596226,mem
1264,30.52639631928617,46.94752031250165,mem
1370,30.792866598252694,49.95526549062171,mem
3363,30.975841514215013,48.82049962619158,fg
2243,31.140872088349308,56.76947020883476,mem
2359,32.204753305502855,61.54166963669746,mem
175,32.62529040254587,45.233067367542716,mem
1748,32.77195905253719,63.05649567762153,mem
2404,32.864530953296025,44.06173694682087,mem
2175,32.96292362797965,49.488666301210955,mem
157,33.708536801382024,39.83237527553275,mem
723,33.95573737020787,62.451015176320226,mem
1835,34.07632451530191,57.25033845035496,mem
1516,34.37557012148012,51.290079040793216,mem
3032,34.43964332745818,75.19814500510462,fg
4256,34.46668673837569,98.26400620480888,fg
532,34.48357440705844,65.96441670997254,mem
3606,34.851771042170526,62.80186125828378,fg
1271,36.425594318628995,40.09619666312434,mem
137,36.952751918234796,60.45736585133554,mem
1663,37.34512439463234,42.386694302273824,mem
1389,37.52383623109708,53.48665602297503,mem
973,37.75367865947979,50.09563979213857,mem
1759,37.767493606678535,58.77934698449212,mem
911,38.0494904049509,49.120882155997286,mem
3550,38.214318519006014,89.9819194419747,fg
68,38.323736957749794,56.230083912019644,mem
4007,38.67204639254353,77.79466727475392,fg
3256,38.75649490634965,3.5897613038970357,fg
4681,38.75999572663796,28.183947222109342,fg
3523,39.01461641043557,95.00106928370035,fg
1419,39.09708854611112,63.71011184465865,mem
248,39.12840165988144,48.23326708386772,mem
2837,39.32687012905697,83.71398899280831,fg
895,39.92876864255717,65.46386734378832,mem
276,40.03721490658857,63.54842553050128,mem
1083,40.67480577889671,30.065059754758376,mem
2024,40.73613256778202,32.423765535808485,mem
654,40.88233964628589,75.43541098100576,mem
1994,41.201599684510754,56.56437902522565,mem
1226,41.328988917112795,33.63704922866187,mem
2476,41.436079822408935,32.809642260181434,mem
627,41.58488843301142,63.69434696573529,mem
546,41.85371206571384,43.830736359926355,mem
1187,41.92078590728792,45.35179763861246,mem
2215,42.462885630796215,48.234383953928365,mem
339,42.504192799477394,58.42217948385785,mem
1617,42.67060324166104,45.64683477963018,mem
376,43.076249115213,39.84089234364653,mem
790,43.16443717103325,61.268620339601156,mem
1344,43.501667175250645,37.92265786766614,mem
1151,43.597401345629905,51.2007364174321,mem
2277,43.95423989583577,37.95950326969889,mem
2819,44.52851948990508,46.49459213740239,fg
1531,44.56578349422367,51.304642639432295,mem
2186,44.62460756536395,51.58765034913822,mem
669,45.546547551958284,40.349598879157725,mem
2874,45.80456530662468,44.51350449575565,fg
3801,45.99806352654438,70.83337457038796,fg
611,46.11344205784383,59.786767772296685,mem
1578,46.26192066019382,77.18115173315715,mem
3795,46.27779135288033,84.27456036326026,fg
378,46.380364974814064,31.578150551342354,mem
1962,46.44011281433753,24.11605586531001,mem
471,46.453729377207075,40.35305562096287,mem
