,Unnamed: 0,R,v
111638,111638,80.30434585052213,47.139160973606366
742794,742794,24.915319923653854,44.77533759147422
324169,324169,30.079513488126782,71.51568924506947
266738,266738,79.38549378431846,50.086518148421156
336469,336469,41.87303434393026,55.286467741269206
560559,560559,69.78332475979794,36.85906879320733
819225,819225,9.710268452863048,58.854595906046804
270595,270595,2.6157250013074167,40.98996911545457
980619,980619,79.80337983891303,36.94367650504741
684538,684538,75.31658603396383,33.309930901687004
595026,595026,57.470383775076115,29.144504508978528
694939,694939,28.740486817752608,52.28158144637652
449341,449341,82.51663676797486,56.57248871747675
935194,935194,46.691659604439295,53.659898592890784
34817,34817,53.66276897104425,36.40727935203951
537507,537507,92.53622586955747,31.989571908527545
961104,961104,47.18668056657236,26.30294446380769
483016,483016,33.603877042310074,57.91478121802375
917734,917734,62.11266385886627,43.940212585012105
930700,930700,96.78457091533528,54.77173617800313
395232,395232,94.22128306519664,50.640566123982
253172,253172,93.47137735700241,51.74335396436975
556298,556298,48.3680604640035,35.460859559443044
275002,275002,47.37143005315932,45.74221967994765
364161,364161,54.82702115205824,65.8457739937801
685640,685640,67.35802245331031,45.01149373825405
183877,183877,49.29875387203389,35.51883231671726
474141,474141,30.095207946842113,48.6472729562923
580277,580277,44.264912202206055,69.50882247214044
306590,306590,73.7788341602188,67.07004113625462
674545,674545,82.43900710190944,69.98812285119286
941374,941374,22.007000288286406,47.19084192070768
933209,933209,50.262239075535156,52.812693174534424
891858,891858,84.03940337136105,42.174664628012685
260525,260525,64.74139170047869,32.176289918580515
515186,515186,55.224435558341035,45.50438205623046
348019,348019,51.53691973103218,43.82280166423108
390378,390378,77.83194213185354,45.153911593773756
452456,452456,22.744651589091124,43.05623393752571
595137,595137,66.78952661616493,50.293217913530995
547538,547538,88.20826335615116,47.78309815525553
57519,57519,31.363434262679387,40.54818612510097
735966,735966,79.88998131669709,37.7241084447116
736954,736954,30.097058130139214,54.458206894082814
980005,980005,77.59171150994709,53.54413311561967
927805,927805,55.28767506621225,62.38992147056226
689488,689488,20.210681032074422,32.4682860897361
639179,639179,99.4986755179178,45.787693481470214
857000,857000,57.403995427872495,55.60283398506871
953105,953105,89.01356322542763,67.16483273211902
129891,129891,24.00087771779973,54.17908932676508
204078,204078,72.81512335618362,55.20514678593178
182835,182835,53.19016616006092,58.11600141248001
867371,867371,95.64562151121214,42.78891834117153
801546,801546,92.86701759273846,36.73580488354709
478845,478845,70.02768301187136,59.78662760728963
660447,660447,35.85520863210878,43.6088431809587
732274,732274,76.75678937199964,40.942705938075754
814509,814509,79.00236647076242,57.29395676838707
651901,651901,53.36592329775672,58.51103002156851
220861,220861,69.29631263730846,28.421075560816693
784490,784490,82.84765714227329,60.5890256179099
544319,544319,74.18338875911054,45.65529748349676
283825,283825,77.4507279583827,65.53330515744
830346,830346,29.497706208621796,44.63415619800264
458698,458698,16.912391632478215,46.07466705948126
527247,527247,25.89062765244553,51.073308758067284
811844,811844,58.995965857007846,45.9778542918351
341744,341744,5.989763931783557,56.52312152821288
413448,413448,49.651166920784064,67.47963315183199
477584,477584,60.36226709118249,58.454390972432826
223559,223559,26.844900572139192,64.53734615077155
383346,383346,77.20180624776195,61.047385628402424
724380,724380,35.420703889681725,60.16215712757961
613651,613651,32.392730849917086,57.0459704437987
590389,590389,37.65399946762621,59.81119336117465
102566,102566,33.565202932754396,50.910081122157685
78539,78539,67.88157066609958,26.36079032366846
563178,563178,83.94600060916821,27.09404062745124
224512,224512,65.28649769351672,34.57179667691364
728303,728303,70.28172348464119,75.92291973072099
217714,217714,69.35537445694594,25.092264349969945
967585,967585,49.77900837204506,59.04803595726552
544623,544623,49.1456135154056,45.173563229428176
549110,549110,77.91847643923703,41.79881084056964
926949,926949,83.48907215808707,64.56159976627923
921285,921285,75.13500356792393,62.143956420786346
235647,235647,59.05129341503596,34.09243456766825
885237,885237,68.43659070058206,49.868094372840346
691931,691931,67.92299983054549,57.27821342010836
879541,879541,77.11706181663773,44.864525187154605
413513,413513,42.9124614512361,63.462074972594024
140807,140807,34.49963070659699,60.96644814611746
300194,300194,93.90818943315264,51.64707211721017
997495,997495,24.184839415940733,51.25580248698461
480321,480321,44.55103360716648,40.211323937375866
182914,182914,57.98165439183483,86.66651824358391
292256,292256,65.1722441765111,53.82140985828195
383033,383033,93.19122238755129,48.00028226619764
997116,997116,25.3547147473832,45.59267827724139
103241,103241,78.60986605922895,74.66794776355498
356592,356592,90.2120736420078,68.52469996998818
313878,313878,83.84769270071145,39.732456715920094
839688,839688,74.1121219473999,36.96909859270695
763535,763535,49.71485634515646,58.699393631731155
21476,21476,85.8369707408106,13.656214746435252
323823,323823,78.65726478976582,35.63905372432401
831023,831023,55.5477627281775,83.52807792680059
296615,296615,87.52613388768185,29.201032003097424
117287,117287,54.62419430380314,52.536503041830684
818739,818739,67.97382314003028,87.64987846316637
944758,944758,74.90191710089276,45.8181800334456
672350,672350,66.34134705948334,54.40150805314757
379954,379954,28.448831683906594,65.81022551268592
850115,850115,83.26897198074562,9.550754723658123
459610,459610,76.19408086451351,59.5557075198721
705368,705368,37.39589245304185,40.11342670951736
479534,479534,93.05681499595077,78.28003668540849
475259,475259,39.396966093572345,42.17091557994836
905264,905264,90.95136933214769,52.42808442705858
54068,54068,50.217487774167786,27.865476010981514
60212,60212,7.609575204906697,43.761173481925795
546591,546591,61.72926745245412,40.84349730932675
997013,997013,47.87843790199067,21.00072706598953
367494,367494,51.17089779986843,71.11719351884634
1356,1356,75.48193632100684,61.46332039052269
993557,993557,95.12123642411987,56.02580242684326
39605,39605,46.528451389261505,61.249897420786034
174264,174264,52.11587479252504,68.40304664206873
185641,185641,38.72292361639004,55.6267340092582
459874,459874,63.96573400541912,85.24558788204129
641868,641868,47.11558746135215,52.81429538852787
538397,538397,24.244458700347373,50.220603984913254
202509,202509,43.87593742851815,65.26315579565791
295489,295489,31.986081279238988,47.067047194027275
888920,888920,20.48943202838667,40.01815646439876
411933,411933,15.506190152620244,33.935330705014856
394291,394291,73.22530190179286,62.78442730494525
142247,142247,79.88681839615914,56.685629665533845
909730,909730,60.46324840038179,49.46438504208113
507562,507562,75.32100898684816,46.67405283573999
29606,29606,36.94104608261996,48.13616934966242
826729,826729,75.02336757023474,62.815521222603394
827503,827503,64.35358235892001,68.61266744923174
81330,81330,24.886528436854015,48.61930158673529
831650,831650,8.42332451435608,57.68251069404621
941008,941008,79.38281548237315,46.34503290191893
699082,699082,69.22250489972282,56.78800559577336
523680,523680,71.1772493082628,60.23626804841894
