,Unnamed: 0,R,v
404319,404319,19.70695514574957,58.84446415243863
663899,663899,82.65735688247193,34.70373864012751
523199,523199,52.60689505667492,41.49996799832581
319046,319046,37.96916902380355,45.17407815480637
538116,538116,78.84059774764418,67.44043066455805
807858,807858,49.58530767915906,65.27579993595161
353210,353210,55.129079441335996,57.19491428026759
322683,322683,69.17379315425687,63.772552926293486
113919,113919,70.28632295804022,78.79010320964858
896349,896349,41.44037792541658,44.967917627644425
607221,607221,47.25089362346235,29.393041012732425
394753,394753,40.00653424798149,41.07894593383533
968144,968144,96.55600892219007,55.740578711587666
879673,879673,43.25791822412215,21.2684694587299
915098,915098,34.072036127727586,37.12609852795556
303147,303147,47.86037224557579,67.38275917332533
565594,565594,52.12992875102497,62.38453822006795
203215,203215,69.67152092809961,51.748086559319866
697102,697102,82.92631746737206,72.7353114684502
231678,231678,36.506507398002334,22.556020608119887
489267,489267,82.70666937994194,23.136850397658108
141141,141141,42.93844797438107,49.02196747852764
275419,275419,57.06811103207664,51.71245709619024
660571,660571,53.039418520893925,40.25770612964065
936132,936132,66.40386199212439,60.623632444100075
87201,87201,85.89511181934587,86.20502475076648
92258,92258,29.201593270856147,43.72362137050065
146066,146066,69.72698532504855,47.80803938145177
932606,932606,43.61307382688881,61.74946255259141
509005,509005,49.33160189883627,34.338345222177374
899007,899007,27.783513010817703,53.156661330606966
391726,391726,74.78715745858047,54.08256231396511
158481,158481,99.89177560100158,65.08718331679268
80547,80547,82.58347379865812,16.763118185185185
990656,990656,40.98261891635992,46.85533379367502
813088,813088,25.765040860709792,36.10718811932097
894511,894511,96.84616776177342,20.178825945343142
575705,575705,59.0918234952258,62.479696181102845
102354,102354,73.44100197957859,69.64468137572635
299983,299983,47.74411804225022,31.735534569934234
250077,250077,28.893006573296358,49.51375902701744
401096,401096,92.07290899419407,33.376104661933844
376908,376908,13.825775843286605,19.039958838183136
372764,372764,39.382656084710405,64.561874909341
548926,548926,94.30042147961964,42.1716989168255
710965,710965,90.39427578867789,55.545606145069634
984695,984695,27.249911365855688,32.48183308842307
141049,141049,45.70856460527583,57.386013629971075
874105,874105,82.92839526860665,50.78459364637944
858782,858782,40.83943214294326,35.570448788184535
643018,643018,69.62622268079438,29.20781330866602
166765,166765,64.5195380715312,65.05493296717346
673743,673743,63.57157028439978,27.99449821513156
657855,657855,7.621309422437742,54.85020000815925
715874,715874,81.38060819205617,29.42685376513713
985521,985521,64.49674616910355,59.843152615850286
624485,624485,29.991253435764122,44.39810711475661
836866,836866,85.93730544491356,51.11371016868028
330044,330044,50.42125649178952,26.89660767480717
440009,440009,83.96369546839189,28.958901879751807
647995,647995,67.1487081802321,37.33969870880098
925688,925688,70.78974388858589,33.50618002890278
119343,119343,93.85265916017113,87.81242695635514
925790,925790,52.76089364632604,39.11128233965466
457404,457404,74.79649800540636,51.68322649175018
813858,813858,48.71020293541432,60.4478437211968
28969,28969,44.75549763824733,59.824232144499454
329508,329508,19.666244007144357,50.91413528189664
914072,914072,11.776157035300038,69.25247758962317
852762,852762,42.85190488893403,59.91166437729493
709641,709641,24.231024224928703,57.15148963040402
206469,206469,66.95673548597308,54.200047651507084
351457,351457,85.00698424221535,53.732544237029245
600843,600843,47.45863187512142,74.05918649410418
20989,20989,66.62699328320939,51.39310344431952
717701,717701,17.804809137499557,52.72453809762632
486322,486322,38.216429367414115,41.559938627694734
374097,374097,15.374249599636785,59.08832855395311
843127,843127,89.81371156174272,57.27783292307046
638720,638720,57.38282871992242,42.67653252221454
754248,754248,69.68215914472447,75.10344667761834
137166,137166,89.01816161357544,29.878661173735193
954951,954951,76.3895457791506,63.24452730712344
515301,515301,39.335543990544245,36.35017560938975
906627,906627,14.971838927887092,51.55055736323637
845003,845003,39.82995482294385,76.99576962746644
438858,438858,51.247166022732905,49.301223752964106
146079,146079,70.1130163947138,70.80163174784488
369481,369481,16.885846846535927,58.549297224854996
278102,278102,73.7283303171454,41.62966393284045
130510,130510,83.13284152370137,50.20948896139618
316033,316033,73.18913412933121,78.87946925384583
