v_mem,a,b,logpdf
50.0,10.0,10.0,-472358.4215974289
50.0,10.0,10.0,-472358.4215974289
50.0,10.0,10.0,-472358.4215974289
50.0,10.0,10.0,-472358.4215974289
49.90246767174366,9.987315215057547,9.900660283045747,-472360.52985794516
49.90246767174366,9.987315215057547,9.900660283045747,-472360.52985794516
49.90246767174366,9.987315215057547,9.900660283045747,-472360.52985794516
49.90246767174366,9.987315215057547,9.900660283045747,-472360.52985794516
49.90246767174366,9.987315215057547,9.900660283045747,-472360.52985794516
49.90246767174366,9.987315215057547,9.900660283045747,-472360.52985794516
49.90246767174366,9.987315215057547,9.900660283045747,-472360.52985794516
49.90246767174366,9.987315215057547,9.900660283045747,-472360.52985794516
49.90246767174366,9.987315215057547,9.900660283045747,-472360.52985794516
50.106211870116084,9.96802260871276,10.044397395888222,-472359.35800068494
50.106211870116084,9.96802260871276,10.044397395888222,-472359.35800068494
50.106211870116084,9.96802260871276,10.044397395888222,-472359.35800068494
50.106211870116084,9.96802260871276,10.044397395888222,-472359.35800068494
50.0234752492354,9.978657195146301,10.179584247166435,-472358.8030665537
49.993200492956404,10.089768715263626,9.990814996823227,-472359.4463600819
49.993200492956404,10.089768715263626,9.990814996823227,-472359.4463600819
49.993200492956404,10.089768715263626,9.990814996823227,-472359.4463600819
49.993200492956404,10.089768715263626,9.990814996823227,-472359.4463600819
49.993200492956404,10.089768715263626,9.990814996823227,-472359.4463600819
49.993200492956404,10.089768715263626,9.990814996823227,-472359.4463600819
49.993200492956404,10.089768715263626,9.990814996823227,-472359.4463600819
49.993200492956404,10.089768715263626,9.990814996823227,-472359.4463600819
50.054603936981486,9.94764722000418,10.046828825728467,-472358.6431687487
50.054603936981486,9.94764722000418,10.046828825728467,-472358.6431687487
50.054603936981486,9.94764722000418,10.046828825728467,-472358.6431687487
50.08401393434954,9.954382687267326,10.17644346596188,-472359.00115482137
50.098138146459256,9.962740251106998,9.92612077374298,-472360.9861628837
50.01427237906669,9.918475371557667,10.052187381509336,-472358.601465888
50.01427237906669,9.918475371557667,10.052187381509336,-472358.601465888
50.01427237906669,9.918475371557667,10.052187381509336,-472358.601465888
49.86865872255361,9.93335263235689,10.070260518153095,-472359.2699453649
49.819219269484584,9.913113808768134,10.02230758154665,-472361.3816122905
49.819219269484584,9.913113808768134,10.02230758154665,-472361.3816122905
49.819219269484584,9.913113808768134,10.02230758154665,-472361.3816122905
49.819219269484584,9.913113808768134,10.02230758154665,-472361.3816122905
49.819219269484584,9.913113808768134,10.02230758154665,-472361.3816122905
49.819219269484584,9.913113808768134,10.02230758154665,-472361.3816122905
49.819219269484584,9.913113808768134,10.02230758154665,-472361.3816122905
49.966925927581116,10.076667557446022,9.923915692881941,-472359.18570938194
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.9137967522016,10.032568581597896,9.953573447311042,-472359.1706904161
49.88636856864725,9.925500281420312,10.126321461333191,-472358.67577486887
49.88636856864725,9.925500281420312,10.126321461333191,-472358.67577486887
49.88636856864725,9.925500281420312,10.126321461333191,-472358.67577486887
49.88636856864725,9.925500281420312,10.126321461333191,-472358.67577486887
49.88636856864725,9.925500281420312,10.126321461333191,-472358.67577486887
49.88636856864725,9.925500281420312,10.126321461333191,-472358.67577486887
49.88636856864725,9.925500281420312,10.126321461333191,-472358.67577486887
49.88636856864725,9.925500281420312,10.126321461333191,-472358.67577486887
49.88636856864725,9.925500281420312,10.126321461333191,-472358.67577486887
49.88636856864725,9.925500281420312,10.126321461333191,-472358.67577486887
50.01548807148068,9.840737523791567,10.292680048343215,-472358.15890403115
50.01548807148068,9.840737523791567,10.292680048343215,-472358.15890403115
50.01548807148068,9.840737523791567,10.292680048343215,-472358.15890403115
50.01548807148068,9.840737523791567,10.292680048343215,-472358.15890403115
50.01548807148068,9.840737523791567,10.292680048343215,-472358.15890403115
50.09121377453009,9.81903965232691,10.304162854529986,-472359.08571034874
50.09121377453009,9.81903965232691,10.304162854529986,-472359.08571034874
49.85645405308041,9.785936796717273,10.31289091100065,-472359.78032168496
49.85645405308041,9.785936796717273,10.31289091100065,-472359.78032168496
49.85645405308041,9.785936796717273,10.31289091100065,-472359.78032168496
49.85645405308041,9.785936796717273,10.31289091100065,-472359.78032168496
49.85645405308041,9.785936796717273,10.31289091100065,-472359.78032168496
