,Unnamed: 0,R,v
822260,822260,61.36567297533485,33.872928663571145
785229,785229,77.363847598276,81.02317624415788
82610,82610,16.72800224711648,43.921004608154725
997360,997360,69.63688538958283,66.97838359150624
336600,336600,74.43197790451245,47.97048964895417
371087,371087,79.22422880165323,81.69779970039569
610818,610818,69.07106715110605,61.51625330549985
538229,538229,18.298664543908085,53.320590742048566
556599,556599,22.54104265905977,37.78963589474599
131109,131109,85.65501972555816,52.43297526665443
13746,13746,65.65707516213904,47.94238244824336
326327,326327,63.64330309998298,56.3178323435799
218003,218003,68.8555761986946,54.249757603909636
391446,391446,19.67271807096031,50.968171571248156
733085,733085,46.13971237598908,42.40976343204214
267907,267907,80.91095971900391,46.31836472272292
295552,295552,49.254863889406565,69.69111192051446
996805,996805,58.8235421431834,34.856856498807346
813311,813311,56.588369419528824,42.187682058946436
811251,811251,62.50776349716285,43.042543545192224
71525,71525,24.965587398179387,76.64735205357582
213275,213275,45.18916022237946,49.08701651291743
863147,863147,71.66873512925676,35.92415633088096
665583,665583,75.51112965606184,31.374579895847244
908278,908278,14.104363476233438,28.428465981588783
775882,775882,44.59092922606842,69.47470205276642
597690,597690,40.105734430989095,53.23263015314335
28997,28997,82.67477999732304,63.001331878335435
554442,554442,59.25752514036925,43.50161390164993
948164,948164,74.7418681845851,30.836956433300266
626372,626372,67.92084648523472,29.65159999912062
756707,756707,41.3696501564004,45.47264119200537
990527,990527,88.0786666482201,31.038643227192544
311172,311172,20.21093426626574,51.90347331461
876061,876061,49.89800639037926,43.230441588507546
503307,503307,77.94546625224345,27.47083542019489
650372,650372,47.95707607050833,59.14242922029147
240804,240804,60.22101224066603,64.38751978226381
7926,7926,44.208463317466276,72.04160313129256
335845,335845,46.419437703656435,53.897985995103475
473417,473417,76.75786805336064,40.65733013234992
525039,525039,91.96626288736809,34.875556948428795
836262,836262,56.491854371542786,55.3114457988055
915866,915866,37.814595460167645,23.16882891079997
607735,607735,64.37116323471754,40.60859647047801
134380,134380,70.99456288858016,56.352612974387334
547449,547449,10.791521052357373,60.29181582206518
994666,994666,8.169450291591785,63.300706862592875
111829,111829,58.21982011154075,63.76424348737424
391088,391088,99.67774322559835,50.32849299253084
292409,292409,20.815493584452728,59.327055244530285
618973,618973,89.35464129749174,78.2433410455349
184468,184468,44.94830637706982,54.78396794939902
786587,786587,97.008301205568,82.35674235912344
741828,741828,54.20602604352806,55.40349342624587
167876,167876,16.107383310565027,45.97395835644432
889811,889811,27.302135876115322,41.845140869081995
911343,911343,82.22354781763184,40.73076188072967
57216,57216,74.65241270080577,45.6163985564159
877980,877980,57.509083581030865,56.577493214333884
