,R,v,kind
419,2.1490369000383227,65.05395892116103,mem
2560,5.265174745946765,9.005401102023256,fg
1754,5.70877027145796,68.18076947816334,mem
2021,8.426704814049353,47.57274456946893,mem
823,10.524551757367329,27.71484432166248,mem
2063,11.439145862616213,58.4381226384869,mem
1521,12.711395699554055,65.13670010481447,mem
326,13.040466599200515,62.0553675013901,mem
1908,14.50624318131488,52.51833432738805,mem
1640,14.615743749312012,60.10027055823312,mem
162,14.807022265790756,46.37483155863836,mem
2294,15.257408302019346,53.731522279163116,mem
3312,15.284037152848914,81.54607511051924,fg
1907,15.796879153541255,62.31654596776607,mem
1756,16.412776903972944,64.72443371581606,mem
2962,17.30041872514399,91.0565381852234,fg
971,17.444332868806246,53.77438382192639,mem
1440,18.086523712288507,33.53915969112741,mem
2196,19.219224630757523,49.85504109003175,mem
4787,19.496680569454295,92.84717249471413,fg
1724,21.034823130740808,47.6087314429358,mem
1535,21.409495227326122,48.48041535537745,mem
4315,21.838731780902847,8.953792384763915,fg
1312,21.853827984161352,36.04707566393125,mem
967,22.17935943108111,46.64278431287384,mem
644,22.515854616913057,57.662964547466096,mem
11,22.906749442138878,36.48164027030383,mem
993,23.56812007429405,55.8466539258375,mem
2913,23.768944817925572,99.1211757239101,fg
1841,24.31238183380982,45.86287662195365,mem
1859,24.49795437107712,51.309131383053945,mem
892,25.554343086236962,59.92945651737645,mem
765,25.66130720329232,64.90776218337696,mem
4247,25.88029813075679,25.901857812979273,fg
17,26.04193326308624,35.01690260035818,mem
959,26.25888586042115,40.491925340368454,mem
740,26.35823328978505,38.743493443515625,mem
1723,26.65142290096796,55.447733407698976,mem
903,26.79691950474604,57.18419341891377,mem
930,26.915477661896826,39.33087825857857,mem
2345,27.34365233020845,52.50076879683565,mem
262,27.61172003599895,35.23453923470558,mem
1885,27.94963216742621,50.52794295350906,mem
805,28.10134610446909,61.12110751194971,mem
534,28.2886733336836,61.8304080514425,mem
333,28.58594795857393,54.19980849802562,mem
292,28.6440149266056,29.79069182081049,mem
566,28.664437581223016,64.71092316369277,mem
761,30.11978642448703,49.98481339406735,mem
1115,30.54992248919607,39.231282664958336,mem
755,30.69057252152245,28.939951423278732,mem
1448,30.78912529235408,67.42807331189101,mem
1370,30.792866598252694,49.95526549062171,mem
3363,30.975841514215013,48.82049962619158,fg
3367,31.8370630118122,37.893689449704624,fg
1936,32.09126239673209,48.685510846027796,mem
1854,33.00623317765805,64.21209706646871,mem
1009,33.70979787068363,35.021093231750704,mem
1302,33.75582010265336,58.80231317358336,mem
723,33.95573737020787,62.451015176320226,mem
2478,34.466845118708264,54.17100679985083,mem
619,34.48706686718289,31.284234503224692,mem
2287,34.73012186574828,78.14488044942232,mem
3606,34.851771042170526,62.80186125828378,fg
3937,34.894591470459126,86.34248151079025,fg
115,36.036991685229076,52.19799299260453,mem
976,36.158110188463056,43.5247373126818,mem
394,36.39887526076292,57.681693464982516,mem
2182,36.502995893983524,49.78509399893996,mem
2118,36.52244285423461,74.94964980790614,mem
695,36.57812991094658,52.4025065529175,mem
664,36.79250605925047,37.047755037937954,mem
2423,36.83755282094762,56.98655130964386,mem
1763,37.280001854332994,53.55780861590866,mem
1943,37.334492664116475,72.39694647112034,mem
1035,37.67313006938961,34.07321303613505,mem
1788,37.95767982152111,39.639565644038974,mem
911,38.0494904049509,49.120882155997286,mem
1356,38.11146066457263,53.54584652696534,mem
68,38.323736957749794,56.230083912019644,mem
881,38.5826974264824,29.413823147254767,mem
3256,38.75649490634965,3.5897613038970357,fg
3483,39.555850578197365,95.14425577862819,fg
4755,39.98788584978213,82.44113569953579,fg
276,40.03721490658857,63.54842553050128,mem
3768,40.09311857165387,67.81504014919271,fg
859,40.2405369526715,26.46937936537345,mem
1193,40.39161151538705,51.44619742931864,mem
2024,40.73613256778202,32.423765535808485,mem
2270,40.89037572526258,59.58081320613704,mem
663,41.517283008229775,36.673936217541055,mem
2433,41.858498594132975,57.67201442830918,mem
727,41.91293623704639,38.65562948754005,mem
1491,42.153945405305215,38.61765477490879,mem
698,42.21758973775312,53.29039711224015,mem
2238,42.37696654732545,62.53036634142408,mem
339,42.504192799477394,58.42217948385785,mem
475,42.711628022947075,80.39706342430193,mem
1519,42.82476002017757,59.45372755086073,mem
376,43.076249115213,39.84089234364653,mem
1993,43.2292215589858,59.44474810648889,mem
1151,43.597401345629905,51.2007364174321,mem
2675,44.17708441559483,71.44161937924639,fg
235,44.61892739563936,41.774647405540094,mem
2186,44.62460756536395,51.58765034913822,mem
4669,44.63066557915978,78.9960931225922,fg
958,44.65741237621067,67.52764659552507,mem
2034,44.70837355301786,32.297405628965194,mem
163,44.921403587205724,47.906057349878395,mem
2047,45.50590310727213,62.353701224495055,mem
1016,45.602699056664754,51.41838063688712,mem
396,45.64727311314292,42.38268709959557,mem
3831,45.73136573889611,17.22479009987876,fg
1732,46.22745922009866,38.21506409144297,mem
1438,46.23879037852684,47.69640539947095,mem
101,46.32792137791212,44.8705144348641,mem
2051,46.42501928321409,58.2190348062252,mem
1962,46.44011281433753,24.11605586531001,mem
471,46.453729377207075,40.35305562096287,mem
1601,46.688561099925394,37.393848629191226,mem
1546,47.2579691101685,46.85514235945664,mem
828,47.59256155061603,69.81366477412371,mem
543,47.644940103923425,70.2494574228815,mem
156,48.178008984798545,46.10966019971948,mem
1928,48.2320370758939,55.378430831773464,mem
388,48.24863676732596,35.78395221955236,mem
208,48.43726131465552,49.35339969815397,mem
1053,48.532699761935575,66.26173304630869,mem
1674,48.98476490544209,56.64542898656431,mem
3294,49.13403860978548,82.24709836731007,fg
218,49.453314658801354,62.73147823357419,mem
1287,49.514988331757756,67.89443644967619,mem
2031,49.65181972156432,55.932569432173516,mem
556,49.73724473625288,62.74984742560667,mem
4985,49.875386955302716,55.61586028957137,fg
3441,49.88912875636024,95.60083235069635,fg
4134,49.962417632465325,9.576115102204938,fg
3335,50.131408719174004,27.930542543974923,fg
1653,50.33697012086704,43.11882947637863,mem
1285,50.84646297397624,62.19302480294868,mem
4780,51.1312106193412,76.20452458959413,fg
1782,51.22522660382286,30.735455685397053,mem
1195,51.22675384292482,45.41929751149994,mem
219,51.69946771304556,66.43478327193567,mem
2344,51.78979825941266,49.289259041034526,mem
71,51.8337305863957,33.83150433418869,mem
2751,51.99540218189225,3.1545897250573773,fg
1335,52.05816935005048,40.59661922002706,mem
1604,52.133685549694064,23.57060968641885,mem
1431,52.34912922864775,47.86423314860098,mem
2513,52.61724964306383,2.6837992536083,fg
1678,52.64821766044721,68.60249453287027,mem
2596,52.6579864762011,56.28290447073464,fg
747,52.66508897833704,60.99874236867626,mem
777,52.698124473597794,60.548134640831684,mem
2092,52.76954037569779,47.89954875391384,mem
4446,52.89751445217679,72.2738392604182,fg
1702,52.91603657512218,19.07940256145395,mem
1874,53.23031460963027,52.453341738512755,mem
3700,53.30463986673024,12.548296866290428,fg
402,53.33095535502082,42.2590106699436,mem
1426,53.397567237377345,49.37160895503851,mem
2454,53.400669621691314,52.58345275257022,mem
4369,53.406448145377595,17.945984586586977,fg
1464,53.46463790947104,31.6838726361565,mem
849,53.734923408696716,62.223334080653714,mem
4246,53.7396754473665,62.87662223201386,fg
1813,53.813444020655616,41.846068264792855,mem
1520,53.98464726732018,87.12731193812002,mem
3102,54.12682824249392,92.78910168010144,fg
2165,54.18389749345076,63.82093322547218,mem
1423,54.20654012895716,11.899561134226436,mem
1398,54.23447827334011,52.280384745618655,mem
3951,54.30381283087329,69.50401505415685,fg
4192,54.73755753935704,32.692348399404715,fg
1590,54.83690567215833,36.463356937111094,mem
674,55.242069445848465,65.64931995320907,mem
1005,55.35941378573594,55.564916017403256,mem
1018,55.392686467784394,53.400214090353344,mem
341,55.47603887872565,39.77537113117826,mem
841,55.534608536776005,63.83955732083127,mem
2798,55.66731753716133,42.24991087231001,fg
1622,56.11479909382143,61.7493407479815,mem
2851,56.52556741819125,17.07966751977054,fg
1130,56.6332212429435,41.9882011819023,mem
1443,56.85015698420871,80.20580441353782,mem
1381,57.116476242981435,65.92064459877719,mem
1182,57.366371588392326,47.06621954276346,mem
3173,57.368097616561286,38.54718862912023,fg
1614,57.429415263893105,45.00110737502981,mem
4470,57.512556036663,41.559432248194014,fg
3625,57.569399495785504,53.50898855450683,fg
899,57.6114113765022,57.152511048337935,mem
4404,57.62351350940271,70.76704372686592,fg
2649,58.65267574623884,20.997910998831124,fg
1179,58.77163202777474,69.08544967988206,mem
66,59.11831481784096,66.79640654117881,mem
636,59.22786455642474,38.87014155842071,mem
440,59.266775902702726,69.62804403451374,mem
2458,59.36979580289035,40.40867001932883,mem
2870,59.42983370454266,92.98188332841849,fg
1466,59.62247007550985,62.53939590562135,mem
639,59.87633820425685,52.77451945216384,mem
914,60.09892647541246,36.77779221465316,mem
369,60.102384101772614,42.092463748341004,mem
2377,60.24350180710162,60.240119321977566,mem
1007,60.289123601380645,46.72433108599811,mem
1923,60.582301848119315,47.76414968392976,mem
786,60.85880589269892,43.65520260200823,mem
1687,60.95344715632511,59.14999335265696,mem
1184,61.24910425168808,56.61172121341318,mem
1142,61.49692157923664,61.920981544280046,mem
2385,61.54627029816824,59.57793531420501,mem
1393,61.68530210216548,37.1282908565096,mem
1384,61.971010441735075,58.472372241637856,mem
52,62.07676370909178,28.465367420672663,mem
3931,62.39103332137579,88.79014019537478,fg
192,62.424834284188854,22.423593866954032,mem
3843,62.50738695381324,97.709488224013,fg
3767,62.90492401178271,60.261177272338635,fg
4262,63.0109997412729,38.50027952683638,fg
781,63.01433661115064,58.89120817250724,mem
2445,63.21409888916528,53.27093443939038,mem
3470,63.65652876935185,18.68230725421313,fg
452,63.87721938498296,32.31046398239059,mem
2888,63.87781913298925,67.34194784655568,fg
624,64.01107020818614,67.05961286370224,mem
488,64.1763245916608,58.9270101661464,mem
945,64.48242917475503,38.598297979563974,mem
316,64.63562945735417,54.75022411440171,mem
1468,65.00906423891935,41.97735491845766,mem
842,65.05891758099246,22.95363978984224,mem
864,65.06305692776505,85.42134836880409,mem
3969,65.14953218252126,79.22892933409607,fg
2400,65.19588339984503,40.464372856826294,mem
4336,65.2610518776993,72.45128927575854,fg
510,65.26692460627098,38.57415845869989,mem
15,65.2943184917674,29.58534150085835,mem
1467,65.30631266779466,32.077081613364385,mem
1793,65.57590751532874,40.02183888837754,mem
2004,65.59073777301316,55.370419234530495,mem
1155,65.60144373836914,58.16688475843522,mem
405,65.72625048511057,29.73563436615365,mem
1646,65.81462611641446,30.573925846276463,mem
2173,65.87810048452117,61.849665635249174,mem
55,65.88743175447686,33.82409124665424,mem
138,65.98345043992134,66.84312256554085,mem
3870,66.16301833100756,74.74580939743983,fg
3442,66.24510837242488,8.67871957670954,fg
250,66.42830705272873,47.82192375160779,mem
3537,66.44671646931785,36.50889167390696,fg
113,66.50250075303272,85.77480017968226,mem
4929,66.54425723303305,84.93527760256444,fg
1704,66.88287313285501,80.73969784371481,mem
2177,66.99962774921751,73.48981184695819,mem
4887,67.00525102825144,71.64933792817641,fg
1650,67.04565602547176,62.12749440954481,mem
181,67.07964169456531,38.63652124350985,mem
2769,67.08651195578689,99.41669584638441,fg
3524,67.45860046347252,67.79102075197298,fg
1807,67.70253226362956,64.09361365011307,mem
1591,67.74033575573607,50.55064170598674,mem
593,68.01810478138883,54.6272884242024,mem
3726,68.17030506827732,95.04298557538138,fg
1996,68.21316029324439,86.63450000486574,mem
684,68.56871733117833,73.75628618204618,mem
2553,68.57298295963164,90.51682834391642,fg
3073,68.59601973855415,39.86757929222213,fg
1269,68.60922011005118,42.578614957496136,mem
1058,68.61968333064108,41.27211179163504,mem
453,68.94411608818089,55.92970997834129,mem
651,69.22516115376554,39.82714185425071,mem
3260,69.25865391292999,30.78263526727818,fg
3536,69.34623263062433,90.0968229704727,fg
4700,69.60386339856169,72.05473501783949,fg
1473,69.6087177731358,61.090556054650705,mem
1710,69.90083343071538,29.518436043258014,mem
3856,69.95244216369686,16.41113959069864,fg
1790,70.09967439986784,30.021569650166867,mem
3623,70.13869233248604,27.70723467607462,fg
1214,70.29286003192341,34.85175220882682,mem
2032,70.31857152823214,48.986583236686656,mem
7,70.50646610097508,48.34747059813946,mem
2090,71.09886785635626,16.988967488885528,mem
4467,71.25185165868395,99.86979811785112,fg
824,71.25511874563004,69.8307489005838,mem
902,71.29387770234554,45.22694895583255,mem
1706,71.33464207730988,66.45661411445171,mem
4484,71.58319852785587,50.58220853151529,fg
202,71.62927229131995,39.36098174313175,mem
557,71.78277278061186,23.974982384881763,mem
3232,71.84063713341351,11.162799386583853,fg
2211,72.04359254109718,82.04026647229202,mem
1914,72.38903706249056,51.59658448556063,mem
2414,72.59876690557175,62.54817710180958,mem
889,72.61280130874717,44.313162055438774,mem
869,72.65440330210775,71.55358636000267,mem
1624,72.81605103453697,55.92417222963476,mem
4748,72.89655133308604,39.38133218038786,fg
4249,73.05491027634477,31.64771307341113,fg
4285,73.09265055746074,48.594685609954176,fg
1411,73.12573004472462,53.6353217369178,mem
1057,73.31082583092306,56.261489592832746,mem
1828,73.35908849339403,39.500267526799774,mem
3126,73.54719635458079,48.845172098896256,fg
809,73.7204688668619,36.53899500117481,mem
1062,73.7854215795643,39.281191402803756,mem
469,73.83822420365797,32.79976749897349,mem
1261,73.97382543575381,48.13429868006959,mem
366,74.09742192116593,68.520076799589,mem
217,74.10259341432204,44.058178050609634,mem
3501,74.29701013138077,61.37854392130691,fg
3986,74.39640030800739,11.11031900031719,fg
1634,74.42384102653627,34.96879970103164,mem
335,74.54750581487725,65.79386861301256,mem
1544,74.71077696192877,48.2731983743532,mem
2411,74.81651801374133,34.31621710601532,mem
1068,74.9386898144346,37.51881907438003,mem
4277,75.02174271987779,26.05629063241756,fg
3708,75.18546704576477,85.4667667035487,fg
2713,75.35226087362481,42.81438071943776,fg
4030,75.36088795805968,72.71726233113993,fg
3270,75.55273743207361,88.91434134718,fg
2800,75.61778138790075,55.02155939325368,fg
4583,75.79025063293581,96.89293950540792,fg
4532,76.04730360859159,1.7055535353345306,fg
3058,76.18003404823303,64.70725665406582,fg
9,76.18529384045434,46.833846524010404,mem
3234,76.81068950363651,96.19205121445937,fg
1311,76.96108044239206,32.81661523962866,mem
4140,77.15449144398947,51.75741444154896,fg
4042,77.28663143845348,33.687899223854906,fg
2407,77.35596110643401,67.81230613283647,mem
