,R,v,kind
2055,5.678975947355068,48.47510476080486,mem
676,8.13679595141684,57.93180095691348,mem
1579,10.620194680640699,50.51679262107884,mem
370,11.119576997421783,53.462928678147144,mem
4860,11.370872343520821,58.37372411298125,fg
4321,12.33235145220729,1.6060676189666483,fg
1374,13.980930125306287,54.526937624455925,mem
1441,14.498127916831148,41.80410068486201,mem
1908,14.50624318131488,52.51833432738805,mem
4309,15.077593927202154,85.28533905869784,fg
301,15.19779917036165,50.269612799057,mem
1834,15.32458534611378,44.35650862425757,mem
4040,16.787625183688938,53.73763175272583,fg
2356,16.8727364950519,56.88065963118875,mem
971,17.444332868806246,53.77438382192639,mem
2141,18.80470781670032,34.549906743803156,mem
4787,19.496680569454295,92.84717249471413,fg
713,21.290768315797454,46.55862477900697,mem
3921,21.585874088751712,17.131389928747467,fg
478,21.71903982200224,44.08259361243228,mem
1392,21.790150029961033,29.267387715049573,mem
1334,22.04160069455929,58.36433969129072,mem
2315,22.850720000614892,51.803586410025396,mem
1867,23.002106028051987,24.504943580927684,mem
263,23.32308949376809,26.33191381718657,mem
461,23.35151461508457,49.228581282512884,mem
1841,24.31238183380982,45.86287662195365,mem
778,24.61025221614211,36.45179419777006,mem
2167,24.63119280736937,40.03282835945549,mem
1131,24.80056250622691,53.578453474873115,mem
1785,24.832799397169172,28.753935905279523,mem
892,25.554343086236962,59.92945651737645,mem
1150,25.606238138831788,63.18217804624747,mem
3811,25.613445115090475,33.307840255332195,fg
125,25.903788345320148,47.575560833806975,mem
63,26.01589893096889,48.288248249940864,mem
1471,26.2813812924659,45.565136536402505,mem
3877,26.474011964685374,59.313575135424436,fg
544,26.488107180643606,57.38007609245966,mem
3034,26.520959918579067,83.37056071486377,fg
672,27.25638796063793,68.0869318419662,mem
1197,27.60929205568005,63.36095073649226,mem
2447,27.776785326011748,57.49674221434854,mem
1024,27.79989279988496,56.175029251917294,mem
313,27.960677290740858,25.52936487380792,mem
534,28.2886733336836,61.8304080514425,mem
3065,29.06159077059905,94.38141527059976,fg
856,29.41154841946425,53.41240423650695,mem
2120,29.762068990172192,54.84740338276367,mem
1639,30.117779335282478,45.16137232843027,mem
715,30.18745689385461,35.93666120128117,mem
3546,30.2176222951219,75.45208477817384,fg
1664,30.250073787822608,48.54955939477851,mem
1925,30.347507098308444,23.055641403596226,mem
1422,30.749182783879682,47.79643874087957,mem
1936,32.09126239673209,48.685510846027796,mem
3570,32.112868796717365,40.767831862366535,fg
2359,32.204753305502855,61.54166963669746,mem
2369,32.54575302379922,47.55795413364094,mem
2404,32.864530953296025,44.06173694682087,mem
1176,33.239802429823,58.37657556159437,mem
2455,33.70795443059044,45.95521352944951,mem
157,33.708536801382024,39.83237527553275,mem
1725,34.430541873731364,25.13635996622269,mem
4256,34.46668673837569,98.26400620480888,fg
2478,34.466845118708264,54.17100679985083,mem
619,34.48706686718289,31.284234503224692,mem
3937,34.894591470459126,86.34248151079025,fg
1952,34.986882447252235,38.84887406551714,mem
127,35.53337020123421,49.29160752096664,mem
574,36.1176797376608,53.44524344599935,mem
4722,36.24665476382443,42.32769730558502,fg
331,36.31588312339401,58.169279915150966,mem
2423,36.83755282094762,56.98655130964386,mem
4695,37.0640765047467,25.206790715390127,fg
2161,37.57809938238968,62.32285373278043,mem
1990,37.63010013171438,80.04328401960369,mem
2967,37.76719294447604,18.733341661812602,fg
526,38.053305569623376,10.47239029186668,mem
1356,38.11146066457263,53.54584652696534,mem
1358,38.53842921731096,54.24208384432255,mem
2673,38.70428966016729,49.92895751911638,fg
2014,38.75257184895081,65.01084210449733,mem
2169,39.33111440307327,59.45112929133914,mem
463,39.68598716967869,51.6329374683592,mem
1319,39.75206291435792,56.532442169538406,mem
459,39.79587378799983,44.64664116532075,mem
3386,39.88667630649788,17.586816511174472,fg
1484,39.980873484488505,79.58540610361077,mem
3225,40.17184697588581,96.71942144406944,fg
2024,40.73613256778202,32.423765535808485,mem
853,40.79583081516768,35.27166685160654,mem
1994,41.201599684510754,56.56437902522565,mem
4071,41.33669722375981,86.0744699554516,fg
663,41.517283008229775,36.673936217541055,mem
1169,41.5469398882307,45.08877883747528,mem
2433,41.858498594132975,57.67201442830918,mem
983,42.431807282110576,69.28643579830107,mem
1997,42.87044307692722,28.6855853774945,mem
1209,43.12834880661208,63.43770990961654,mem
417,43.2467990930789,52.11617947176925,mem
183,43.41201529161814,78.18332142811154,mem
4675,43.565036658962285,42.76111768628678,fg
312,44.02033397466313,36.80219580294737,mem
1957,44.08465510012249,47.97060779436628,mem
2675,44.17708441559483,71.44161937924639,fg
1910,44.44421109198449,27.508737334202696,mem
794,44.6300587513033,36.57244346524078,mem
