,v,R
0,21.551963809502688,98.76457939109899
1,44.23910957382073,112.82897535383292
2,62.86002442738752,130.1663147680136
3,39.10974424362564,23.33686577256359
4,47.34175581356114,47.330436513794524
5,45.85009114529393,91.88282258733578
6,69.40277318473375,39.374690285908116
7,19.867073589359947,43.7332919550807
8,82.83682145458204,108.61939266789948
9,48.8598286768911,11.990299037947128
10,46.6921931557026,171.4993390256705
11,52.230397682529535,50.011445354573844
12,53.63978525618029,34.47974661140062
13,61.03573879120288,132.7918957436817
14,67.18876461759893,79.34348368594631
15,57.722006453034886,138.27293062374682
16,51.036194917419465,124.48937441123066
17,53.601128759195916,112.43023003354266
18,57.73461136010636,7.5119741820260275
19,36.65898302358825,105.6499921849242
20,90.5469908614721,151.93839136155026
21,90.17283608656791,153.88429861521888
22,25.145496334122626,136.4587137189834
23,58.93214077828179,89.07590549811808
24,36.8097436604308,161.25986724991088
25,40.869930376658175,90.64838077540342
26,27.732238563053823,134.7065782432169
27,51.76857126208146,54.1800715891863
28,98.68636540386127,140.25554108771337
29,13.426413093824884,68.36410004279216
30,26.446718313246695,88.52566804437132
31,39.048883783925,128.80781949195594
32,58.70355352821529,82.7467079876899
33,67.8879146867586,71.60030294965537
34,45.10081040325961,29.684548639050327
35,70.93030922420417,83.45766547082846
36,54.25527640319932,58.89756706200986
37,51.03660330679803,60.55655043756124
38,54.88919745073535,57.891819198680636
39,19.418578382105515,84.76505358835313
40,54.29310128235002,113.53282507793152
41,61.94702445021567,92.59029852421655
42,49.00065334434327,31.889321503424192
43,44.83815036975496,30.423414049519078
44,56.37795923124022,112.14113177429131
45,77.42712503508206,190.15504138530326
46,77.56017872654267,183.50817312228224
47,49.307610240015705,59.59962518642377
48,76.96073265785896,87.45015089265617
49,46.210216876748504,4.032951603195489
50,78.98603294095831,158.696602636033
51,83.07620008071842,67.08083314194984
52,49.8498254072772,110.83601227961105
53,39.29090801107857,118.29609828395223
54,58.00773426890642,121.92705731250231
55,24.14211514934059,42.207436071850225
56,41.426461617187,33.83603159320709
57,60.59099810496425,39.345865751594665
58,61.43950527159169,33.946699761261485
59,47.94874452632573,60.37605632680586
60,45.74908960593493,85.09319970118567
61,45.865199132601354,54.438276971474345
62,61.53830575067101,99.36816381276778
63,7.086913900712396,142.67577634348132
64,41.98086988263615,72.46126738997175
65,40.21058641660159,20.588224419122426
66,78.42791735593855,92.43086148778536
67,50.37245354899911,77.47316523841134
68,29.06749079088468,141.78845624791037
69,51.545175748029564,33.05768525114497
70,43.052770212723644,78.4260886832723
