,Unnamed: 0,R,v
92075,92075,71.437258906341,60.640160400939656
354563,354563,89.06320147794399,32.53577758408596
461860,461860,68.44001339660032,42.07242462001483
758685,758685,35.260221291182425,52.457489649174576
61283,61283,2.1517625355111094,38.57241325461864
774092,774092,32.197566978352626,55.95062455155893
523292,523292,85.62369842692709,52.79340018305482
887865,887865,22.429848222242004,57.32798796271074
489965,489965,63.63445985718736,40.54779746010387
971721,971721,55.29214333902522,29.473097786305974
726566,726566,30.119561028064798,55.91492386767264
122579,122579,45.34470903023322,32.97715156919908
802356,802356,14.110435857427799,63.2178655352626
897903,897903,64.14405402023719,49.26635339316058
953466,953466,97.25029262944504,38.70020353693475
321196,321196,83.3545487054543,60.29256600402111
162588,162588,33.55322760488602,55.31308952056703
623378,623378,50.18684589995531,15.315114609250728
511015,511015,91.72544928971605,42.94921515726988
439389,439389,83.51539519388119,76.21906757150569
187338,187338,60.39419642495695,37.59992519417361
937557,937557,71.30835265311526,59.112671045500115
149356,149356,48.86468796090314,43.862976679154386
678694,678694,66.01639698953926,33.404241012126626
125856,125856,60.95561496415488,69.84839053545903
559509,559509,48.921368186766756,51.34631250733034
241655,241655,72.60049737340086,50.82478959084697
319352,319352,48.836041212625005,51.913333080141456
110700,110700,88.72060211213997,50.06781269430636
330367,330367,40.16945840327211,27.402546842297014
500542,500542,75.81885974140506,50.95291498637765
796783,796783,93.14269819257942,35.74941017354545
288787,288787,79.59425221719054,77.70887738150124
589722,589722,35.479910661248624,53.96737120007107
114174,114174,17.122943064112945,58.20942201729518
899861,899861,36.364201434686386,69.24575548021011
38865,38865,75.23710368425355,67.5218821978636
815196,815196,72.78658121020824,60.02165048159425
61591,61591,99.27441427754877,50.84030131227114
273723,273723,59.949020679989,22.331729883562268
718192,718192,47.313624969805744,45.243602560031526
828613,828613,62.487483269921725,36.89955993730042
467667,467667,71.19790399974669,57.133654998568716
390298,390298,44.38346371702121,39.02298876628751
544148,544148,57.50926182049853,37.06441187925803
838410,838410,75.48955392917141,41.2102836602286
428386,428386,66.43572739545742,63.38026560969711
577331,577331,62.054707170847045,70.93360008198529
752861,752861,62.88957212537171,62.69969783050156
721276,721276,27.991407018771287,43.061098479920034
562939,562939,93.62860732591123,49.49636368652434
616143,616143,75.80589038192623,62.553179111403416
506668,506668,47.319122423155754,36.7980730499154
923632,923632,85.06443444253661,39.634451884914725
720121,720121,80.20284293556173,54.77104614375966
660592,660592,76.41055486670723,86.28324243271291
70043,70043,48.77748276257715,35.49310638691282
51110,51110,16.399284208906156,44.43139822438955
626143,626143,94.72339697416328,43.952115097409695
741523,741523,65.51109032954544,65.67352912591039
961296,961296,82.05093533068016,52.11733893848218
44666,44666,94.04181467481095,59.224115681988195
