,R,v,kind
2254,3.452718061336017,44.93903634240478,mem
1360,7.159985078801537,40.41627556158525,mem
2021,8.426704814049353,47.57274456946893,mem
3165,10.180912147523367,3.631423551819836,fg
1632,10.993443511095684,41.34395091172964,mem
2063,11.439145862616213,58.4381226384869,mem
1521,12.711395699554055,65.13670010481447,mem
3698,13.872808331791788,40.32376786656551,fg
1908,14.50624318131488,52.51833432738805,mem
301,15.19779917036165,50.269612799057,mem
3387,15.73990796530373,41.408559600412296,fg
2190,16.236295889711812,73.14515616303065,mem
1756,16.412776903972944,64.72443371581606,mem
2429,16.861501678345892,55.20689986208601,mem
891,17.965975871275184,59.262366029535436,mem
2196,19.219224630757523,49.85504109003175,mem
2426,19.647884073311538,47.608735875370634,mem
3598,21.03030391109905,65.07470452817013,fg
478,21.71903982200224,44.08259361243228,mem
421,22.061576800035297,46.77771899860832,mem
4216,22.07304732825891,93.63849854980214,fg
1357,22.13343755219572,59.987022312997425,mem
1213,22.21229290866928,43.882471259842816,mem
1728,22.676996433740182,27.49043649168869,mem
2315,22.850720000614892,51.803586410025396,mem
1020,23.376032455617572,54.22763614207822,mem
655,23.424379273272315,45.163607013717844,mem
1864,24.52077924600427,65.91292878472423,mem
2183,24.73705200260941,59.136611829230965,mem
1131,24.80056250622691,53.578453474873115,mem
2416,24.875515403353155,57.822049577288354,mem
1150,25.606238138831788,63.18217804624747,mem
765,25.66130720329232,64.90776218337696,mem
1471,26.2813812924659,45.565136536402505,mem
1472,26.310046397092446,47.08760933075858,mem
2497,26.637814851212514,56.23558419369601,mem
1174,26.750919580459534,36.6145445051628,mem
672,27.25638796063793,68.0869318419662,mem
333,28.58594795857393,54.19980849802562,mem
2318,28.731672514097127,56.04269919708489,mem
361,28.833091872645987,52.40524011981583,mem
1966,29.168786726514448,35.504378931957156,mem
880,29.366537634562746,52.49921688178364,mem
2120,29.762068990172192,54.84740338276367,mem
1592,29.817747306500806,41.3504949385102,mem
1524,29.946632715887084,57.776165703869154,mem
1527,30.083639152698158,43.52533422680118,mem
715,30.18745689385461,35.93666120128117,mem
3287,30.22544789292252,63.134602057878645,fg
1115,30.54992248919607,39.231282664958336,mem
755,30.69057252152245,28.939951423278732,mem
798,30.728531044348887,48.3894951476666,mem
268,30.733105368101164,56.25688334178692,mem
1422,30.749182783879682,47.79643874087957,mem
1448,30.78912529235408,67.42807331189101,mem
3363,30.975841514215013,48.82049962619158,fg
941,31.344354952726363,62.27575400711268,mem
2235,32.215965514583225,46.604239386973255,mem
2272,32.55655238171803,70.97724320206699,mem
2404,32.864530953296025,44.06173694682087,mem
1680,33.28265639822786,37.140140675255815,mem
1085,33.51610240563981,53.926031673196746,mem
203,33.85533387783559,55.8113120349665,mem
1259,34.056269940608104,55.68137388858627,mem
1516,34.37557012148012,51.290079040793216,mem
569,35.38352448740801,33.808719740448716,mem
127,35.53337020123421,49.29160752096664,mem
745,35.7702653935115,44.62627887982135,mem
1047,35.874051656459216,39.02295979546147,mem
115,36.036991685229076,52.19799299260453,mem
4722,36.24665476382443,42.32769730558502,fg
1271,36.425594318628995,40.09619666312434,mem
695,36.57812991094658,52.4025065529175,mem
3758,37.24229243494296,99.0398036362879,fg
1943,37.334492664116475,72.39694647112034,mem
404,37.54838451689468,52.273179314082356,mem
2161,37.57809938238968,62.32285373278043,mem
973,37.75367865947979,50.09563979213857,mem
565,37.881615548828506,53.64262377373103,mem
911,38.0494904049509,49.120882155997286,mem
77,38.13126096650732,48.01103275013307,mem
1417,38.24372016197035,37.181079262730826,mem
4007,38.67204639254353,77.79466727475392,fg
2014,38.75257184895081,65.01084210449733,mem
1091,38.91407304291771,38.121234689126474,mem
3523,39.01461641043557,95.00106928370035,fg
1746,39.051362270813605,32.36999926180455,mem
1332,39.21875126615826,54.932010074934766,mem
1631,39.68139427835045,44.40649936382664,mem
3386,39.88667630649788,17.586816511174472,fg
