,Unnamed: 0,R,v
958624,958624,53.182772577657175,45.31325323497834
155239,155239,124.8580940963793,53.596007284479896
288142,288142,154.75083417815603,42.63795978177054
773156,773156,190.43588733460396,66.13598681195626
300253,300253,45.33864731143779,49.33196935154791
113300,113300,29.577645590876827,32.0639372903681
602861,602861,193.90072911127984,45.28353950373271
534113,534113,86.62245436605316,74.05149952822134
770980,770980,46.41302934628583,34.73594895665668
757731,757731,64.14664106798362,57.35359426240693
480870,480870,54.29895057358789,68.0154154908455
238011,238011,180.61706986277042,20.068645277823737
233745,233745,69.32482919968709,65.12400368592118
22826,22826,28.042601361105124,25.05559197111669
774438,774438,69.43094376527087,78.65285439060814
772712,772712,102.75108022177768,57.90981466592693
591187,591187,25.896968842896857,65.70909628505837
36447,36447,89.54387343859435,51.614936212624386
981780,981780,90.91488119953434,25.5977008660784
273411,273411,28.0302860532965,36.80290161121822
191447,191447,47.679850362997286,47.727454934999116
542298,542298,63.60637399085846,63.97280237136624
268859,268859,101.53605951807303,42.69928624463103
915783,915783,37.37449571642416,50.936070408425856
381468,381468,123.57284147456458,13.368692919454935
975187,975187,103.28856351909755,25.767982198888305
92749,92749,128.6126426611568,45.50636884307194
752981,752981,93.58748184596699,40.854414445216726
299438,299438,100.78427256400542,60.80827508227225
704796,704796,32.38054229307827,61.37399423989968
31654,31654,71.19198288051207,42.305253895382435
612166,612166,122.65351380286751,26.01135221660249
428029,428029,21.226108852248124,45.93516327679163
233517,233517,118.7060526652758,38.423122187516384
777549,777549,127.56748313955327,40.760195407955045
289788,289788,132.07037485525646,27.91824792541027
872067,872067,48.72128997278408,22.455595824155928
184610,184610,195.7828908773749,14.30499962486283
732718,732718,118.2351925822926,42.594263784528735
124846,124846,31.586077233860024,38.01279703585581
834551,834551,62.56597108751258,39.23697373526915
605318,605318,148.62456180076487,0.5843182462961565
413762,413762,73.88924374028751,84.9517079652608
646872,646872,30.994063791543283,32.054305100661466
709697,709697,111.95089392426435,32.68367187782209
738301,738301,17.319812509037256,55.836844091328715
277483,277483,185.6687248672601,44.13730535666389
555907,555907,111.84437471452335,52.15556650998093
499542,499542,186.93144509712607,55.386812167724955
237919,237919,155.24854481495728,30.005339932931147
888238,888238,117.91333774422401,36.80378169516123
546659,546659,50.25996504027264,54.688917809828595
232145,232145,36.860559521106865,55.174181643782
389022,389022,73.8967120592292,67.90939279324505
560629,560629,61.91854257752058,34.60769521972152
843484,843484,66.48613052578852,68.6097631799765
720375,720375,7.02256092675851,45.11112648243352
933713,933713,164.13939980142325,39.6925956895891
952596,952596,90.86468591542696,51.67599820994453
154108,154108,59.42640303100743,51.9845731389575
464358,464358,9.883689719001056,55.312377034399844
386392,386392,67.41469577647014,16.033095126498722
613519,613519,55.94369939637794,60.36899103778637
97860,97860,87.1286474931668,60.918544181297534
605960,605960,112.68889235336368,57.83268198035192
897437,897437,77.16055457950354,40.20237183525752
613648,613648,87.89412565493198,7.784906404638356
393189,393189,135.1409279065995,39.92151214872185
367193,367193,33.539819707096356,55.039962948495344
250358,250358,22.035823209327763,39.016910623664735
629785,629785,14.93955665810519,53.21479849760329
686266,686266,134.26388018966637,73.29324430600306
127256,127256,82.69425225633175,18.05251832700562
123150,123150,59.825828655112026,57.49643237984839
740283,740283,68.64570856546622,41.77296179794987
428843,428843,88.76575039430362,46.73029712387349
899179,899179,66.63800054684671,62.8303319332098
313680,313680,86.59518561515631,40.326712285562145
250766,250766,197.12145387419048,12.674658269013145
671203,671203,91.96729191357821,40.32623551730679
180935,180935,13.145187460167453,44.27773850817828
121278,121278,149.5698769023926,48.69227002509836
33416,33416,65.32914728194002,65.699532932066
69911,69911,95.92928127620827,42.10428684158612
939003,939003,56.001135075837404,55.45857762805471
486669,486669,100.27766867402677,34.96165188749227
490464,490464,27.580102347091287,39.65704864552241
246345,246345,112.68987633636827,52.00251170925989
874911,874911,87.01592611625412,56.688727885445964
814988,814988,141.8946022904882,52.554810163622825
633700,633700,86.84388294235077,61.29913175750598
516068,516068,94.0131178525402,24.156131325070195
195458,195458,106.41668271190477,67.52195094858818
611997,611997,107.48262021868577,61.5998438399428
564236,564236,102.830061541766,73.515230271365
296273,296273,28.898386909262737,59.0649252134527
316141,316141,41.07337323313997,52.91638493649768
862887,862887,52.23911669749195,39.205727202422594
773804,773804,75.28415326531255,23.862411197296602
477851,477851,87.59064298433123,54.72293489537598
988767,988767,160.6075616546407,44.979343304946845
401603,401603,72.14204417655984,36.16006445299468
65040,65040,150.80489625642562,46.08135429139111
983229,983229,46.03372055945453,67.97835950034079
849903,849903,141.22168381550452,35.939527106097216
31010,31010,98.26678086659531,28.44075673454526
241469,241469,38.37889058937992,66.10704917435669
149057,149057,106.62360039767843,52.83584163576583
784984,784984,152.25718042981927,24.25280082185192
387173,387173,155.42569269192592,20.771059618943227
294035,294035,94.1703689123391,56.49037859120839
813827,813827,17.772007538211,42.31640832103177
293573,293573,18.35146169323737,55.52074626522642
641944,641944,57.99461198542088,37.39778252790371
353706,353706,65.40067677114081,23.81021930516274
305134,305134,37.64116812691467,36.521187688890706
333211,333211,64.96656103802832,57.02627571441732
990824,990824,72.01619147369522,39.58851987241715
587316,587316,119.12286142914706,28.527201425409537
984453,984453,72.31946795595695,65.48510416374204
927635,927635,28.283987519214662,44.370653989505996
656208,656208,22.754326902686056,57.61613711259717
883510,883510,19.966009338838912,32.28661191569562
319644,319644,90.50486457061336,39.424808730386275
366296,366296,177.39689805630582,54.63322351356501
817366,817366,132.4118409735006,51.60313668891742
424498,424498,155.78105318262303,37.40896837281884
158441,158441,160.1570195671809,48.22718813120054
50864,50864,149.58967055117196,4.841565637288674
490918,490918,121.44333682717364,49.806239842934616
217549,217549,54.06187668658179,47.416097793809364
474485,474485,58.82561764163125,89.25334992259559
652244,652244,36.548536496134474,54.473645288703956
624653,624653,77.51272646460116,45.794581610068704
387367,387367,43.82006768264039,44.989587256207564
261633,261633,29.1803384260478,54.29862842104336
934363,934363,77.45561637701199,91.48231796731571
236155,236155,61.353873438034576,22.55482694738296
235866,235866,23.686740925825443,53.52405554609672
336495,336495,199.02301127938102,92.5519740846098
983750,983750,75.27160335689794,45.91324634450904
111978,111978,106.03119943488348,44.73075693835086
766409,766409,95.87458335132608,24.162384971824235
415924,415924,63.25141416315999,44.69962568135956
349809,349809,167.72245088775378,43.69953616397861
367971,367971,57.28999696053304,70.07835692863375
684451,684451,102.4917353004058,66.37455085854552
869909,869909,54.00339215218938,41.942852722533075
337802,337802,67.24877186431915,81.60890250097103
471626,471626,168.92877186887057,31.19647405693233
276921,276921,88.4198119374744,46.051956184834005
488251,488251,113.395161221975,52.40378810358201
346346,346346,108.18985735767984,31.17278512088445
140968,140968,21.24281561863656,47.43477358507342
644827,644827,132.26406267657921,66.91757791065149
612398,612398,48.792753187812465,69.86028393434694
691635,691635,37.06700137947968,39.27797790630362
750227,750227,160.58447654101695,49.11998131455302
984203,984203,93.7389911874012,44.20395336449257
968376,968376,98.62716522420835,66.5420075155041
733719,733719,81.48690777773966,45.38029731325472
62331,62331,97.38116857136927,56.70025828963483
429327,429327,52.26089293360274,68.82897981530972
946348,946348,31.72323057854858,22.455577755045947
647716,647716,84.41061356554553,36.81255876125225
92931,92931,168.82321809344063,84.5699780540213
907096,907096,47.075244427507705,79.01114374195072
936765,936765,78.69890908415343,32.04453916466341
