R,v
41.84760916124925,39.93131931291178
40.43124622611394,42.13800278187985
54.512887428505536,40.1259473157581
66.12772041144189,26.401962809568925
80.66095397578367,77.13834795796231
40.53319102107097,43.38274132523893
75.72930400416075,53.31255943807706
49.884100141134965,84.83198397832203
105.70158861557395,87.00768157204416
145.38072507927532,64.27633313880246
101.58422306092884,52.523736688696566
45.79350775213878,52.719635636419106
53.22182048605902,84.75175490965134
84.08039696992233,29.19638979366748
20.838997907424254,74.9307945483899
31.772590999269266,83.16648049638977
49.441114480550574,53.21179362370902
62.48878982507886,41.096114780334894
67.20998630331904,12.653317749229505
62.42898795180686,27.818825998824767
55.379638487722616,61.609795526417464
57.677694255329364,36.748117094999216
52.76064452550378,64.35550270630849
90.21054999252516,74.15709642940344
94.02176033217323,72.69116881217766
60.38489860186238,69.14542271034122
49.907000177911726,39.451546888939966
56.37404756207343,68.00556387750007
106.66113989642376,39.96385269927136
128.73178121151628,41.69183315915407
88.45698290193077,68.94579121250506
37.745115458361376,33.32484449152696
15.900787221659947,53.52130361142176
63.421145711689135,66.19765119677132
43.7253814632334,55.35864665471198
71.40602668343398,60.67071131358015
65.90685345141621,53.89511731248829
58.78054810032594,53.230155254130366
122.7011031714163,64.94129611474257
75.50899807664014,52.98475618715319
116.74399210301857,62.9380104106964
66.83303405726676,66.39236987844903
74.65784677294472,68.93437973524689
46.74728386754628,64.69430781759189
54.173300640072185,61.19290226473047
22.255311286135136,58.51643285546573
94.91534999584587,92.41556395436234
67.36666997344635,91.16540627313664
59.1105970761448,68.53306571526065
100.19117381174566,50.53537129457195
120.68802971095735,62.20787722945938
55.10071142868245,46.17546029236724
54.6722568719577,54.40447836346168
48.1380734435312,62.23344403618785
138.93508541953392,28.526370981630173
189.53149382487285,7.8315675777328355
175.89510577363583,22.57695863830305
130.77247482212738,19.0011522069193
101.24537661941136,48.489657891489784
78.70744482154876,43.728562991999844
107.55514563454616,49.41502056652389
134.54609773727458,28.440272726657945
80.03119105973946,37.58928270824815
45.48094404873658,13.55299560319623
32.98082671185844,48.80018289118817
118.85106939381652,62.52786956402461
137.41886335365493,75.64289991161205
109.61665588739042,66.44794833566499
83.8114582908055,78.52965860001211
96.20953334716393,56.40413425085961
158.52189218083413,44.08264929481573
102.10482514883304,70.89704359596675
73.68848225181526,49.03066955551128
55.68607046623067,57.990907181419324
15.89218174891086,54.08572984399744
50.111060816600606,77.88211182144711
50.111060816600606,77.88211182144711
36.24967470505667,83.87401262750225
61.30434528674185,53.846744561717536
38.12098922204792,65.03822006159012
50.18072409325471,47.177242588571346
31.42615525451188,64.82651253887848
93.303553012801,60.88514910960661
119.58560521975771,45.413824219443576
94.40156224941342,43.0361185375082
163.40397654832915,36.81492772898417
179.60549080786583,1.198599878243769
75.0863410799675,21.90075055143281
58.22104254961514,24.46309760004361
56.79175001955329,36.06661025185444
77.25807776759095,54.35079788505415
95.71129348854623,55.25418961975761
8.447197199758714,40.74278431738736
80.14388925855219,38.14324378865595
35.03946607210136,51.92084454452475
76.64956056704004,66.34302358228464
36.65352899589925,67.91596061298524
26.145272489872088,33.56495856600817
4.832445217262201,48.07544819891301
44.998949175449326,48.17046092122766
38.00920543952653,51.19806505577983
27.910810135627948,42.79543711960997
38.52611697715914,36.14214567869366
57.935805047946644,66.47231407306333
10.116420064784498,61.033929562339814
62.62036458172537,37.26825373658268
102.50526632208164,40.24705141811603
17.076002408342365,36.47461343271438
76.63152169488049,40.650174574467904
79.14837444011455,72.07417529539141
38.10061612008549,48.84582044600357
62.215980989966404,37.23690597589198
22.511736277585708,58.93929882763898
34.04916857991742,44.43871872021155
68.75055982253123,34.29055567661301
62.855449382148066,63.01362036720093
81.76481693103466,58.13665720117526
63.42294753773633,72.07272664759547
75.98308421255605,46.202908364237736
45.83850140776914,50.20574574652069
49.89544365130718,70.98705390068886
37.40578364083971,72.97472605792714
71.64608793312243,42.39769837992121
62.84082928667424,43.161751797137136
86.7013156554935,47.30503507068392
111.36681241465577,64.56065765108553
126.2768663585351,41.453976113282096
86.48643219657257,99.5260633583439
107.51394057814414,45.60892666868517
78.95124432306007,48.984868695405034
74.72065119394594,54.47284037120302
96.99672276195169,48.081791688798205
