,Unnamed: 0,R,v,kind
0,66607,43.30972593432043,58.52448859041376,mem
1,66609,88.01417346528494,72.32139375794954,mem
2,66610,64.53538980218535,42.24428452291063,mem
3,66611,41.52448218218269,40.044569370709716,mem
4,66612,71.55604087033336,45.05614421866658,mem
5,66614,30.05358495775755,47.932987660823784,mem
6,66617,94.23201055840045,49.67905689089799,mem
7,66618,161.6451547295435,65.92368789040039,mem
8,66619,50.15838963866992,32.58150226783296,mem
9,66621,154.41445341101084,28.66643602801191,mem
10,66622,124.23563139115588,78.50367208350292,mem
11,66624,38.63797959605851,50.461193258951575,mem
12,66625,147.40282752902442,49.79963702459439,mem
13,66626,32.702167572195115,48.022056444307225,mem
14,66627,115.87966211339119,59.732325209769094,mem
15,66628,49.36450279128597,55.69422287898595,mem
16,66629,34.35805508299287,40.30698690585744,mem
17,66630,105.00559599142986,76.48535189890009,mem
18,66632,119.12934195270752,44.28393357796441,mem
19,66633,11.615771871670615,45.60808256829069,mem
20,66634,36.68423301338931,54.809991653278004,mem
21,66636,35.81354953466189,74.28028269163667,mem
22,66637,121.04352293383764,75.31193779475797,mem
23,66639,98.95326584154355,62.57661434178996,mem
24,66640,146.52794543037692,60.93658511860694,mem
25,66641,87.53709253347746,34.83947076807828,mem
26,66642,110.2722004192097,64.27896092002415,mem
27,66643,136.2987682220664,78.76407109453494,mem
28,66645,51.830913285430405,10.477253570645312,mem
29,66646,37.027178263773656,75.65862004540291,mem
30,66647,188.8527754404109,57.14596694952646,mem
31,66648,39.926962357740585,55.26086232665218,mem
32,66649,167.31859284297292,65.1568321125961,mem
33,66650,52.120456161849575,57.66269548637726,mem
34,66651,96.65979791927981,33.6581073487136,mem
35,66653,147.6330855064271,10.312612674965775,mem
36,66654,105.60195417449142,44.55712534069376,mem
37,66656,43.0320542379611,43.75676177346741,mem
38,66657,50.41532216014296,34.48746404332116,mem
39,66658,99.91476835284763,86.60559985367054,mem
40,66659,27.84525204133376,50.31400607697601,mem
41,66661,161.01739296896514,82.83464407114684,mem
42,66663,95.20095134865534,47.2508620865421,mem
43,66665,41.055693557913095,44.448876530232404,mem
44,66666,77.40512056999192,44.10628213281126,mem
45,66667,15.948453450742864,53.91988954380954,mem
46,66668,38.495333260074226,64.70158788993133,mem
47,66670,89.14382844169901,47.50197000370884,mem
48,66671,106.96784090376823,58.90965583335402,mem
49,66672,105.77935212348784,55.35145215765035,mem
50,66676,88.92432328241895,18.446122770473327,mem
51,66677,140.63956849768363,69.07944886012349,mem
52,66678,9.732324047450279,57.4893964567757,mem
53,66679,126.93628231558864,3.830258530545265,mem
54,66682,118.05739118251604,63.8290279403831,mem
55,66683,130.405734854402,62.328756015902215,mem
56,66685,166.94038945565026,66.64782422773422,mem
57,66686,11.901051061003908,47.83807970870691,mem
58,66687,28.074620810604678,53.36388389106431,mem
59,66688,97.596755098706,47.18797007344137,mem
60,66689,30.07056021313177,31.03956807448547,mem
61,66690,44.098256540826995,43.268811038775645,mem
62,66691,11.20216276531338,37.36998654767649,mem
63,66692,136.1074568046908,42.616510531116184,mem
64,66693,88.53969581698385,42.989158717457826,mem
65,66696,143.86640665050672,56.489496231270564,mem
66,66697,121.05640945136898,65.65517594947703,mem
67,66698,77.57805316251606,22.175166751076816,mem
68,66699,17.833955542410067,45.65681342195783,mem
69,66700,63.12330742036767,56.887132811934606,mem
70,66701,79.13900048769544,63.79817632010381,mem
71,66702,124.19287872060428,72.17891643565909,mem
72,66703,58.36936186571575,30.586401635153,mem
73,66704,121.07338999083383,46.819982968737364,mem
74,66706,124.0737103516043,34.37839382481834,mem
75,66708,148.10049895262253,42.539394307135574,mem
76,66709,54.563698391958745,39.714449772455104,mem
77,66710,77.93429408556422,49.5824872991225,mem
78,66711,5.30286532875988,49.26991063941367,mem
79,66712,104.53052925111663,54.97913864610039,mem
80,66714,105.64300295610344,58.69111656068589,mem
81,66716,67.53925486310635,35.93168233046863,mem
82,66718,184.7594965788549,41.23285973661781,mem
83,66721,127.85040412898695,51.07757244025434,mem
84,66722,159.37840044818202,43.43204962664166,mem
85,66723,36.87564640511821,49.211866607579935,mem
86,66724,174.75529571187406,48.40436859710333,mem
87,66725,197.44096578530446,25.12950341261431,mem
88,66726,23.60184812544962,48.44790261026486,mem
89,66727,29.210025498780972,35.03713092158522,mem
90,66728,78.33938139269375,62.41275123272379,mem
91,66729,113.34102135254166,40.341978537809744,mem
92,66730,185.9959402829354,5.7700577922618805,mem
93,66732,56.72168407098488,50.7122285767479,mem
94,66733,31.723393330336126,40.231699151474416,mem
95,66736,5.778308839341309,40.595054962046596,mem
96,66738,36.931082302683095,51.317947265504934,mem
97,66739,96.54790406238872,54.7600426008286,mem
98,66740,117.52682784788686,37.6053260424763,mem
99,66741,53.3090977019197,60.155372765296704,mem
100,66742,176.99883134105625,15.35575623100086,mem
101,66743,67.91800151791539,34.58784173391273,mem
102,66744,39.16117322658897,57.09825792663713,mem
103,66745,62.987288017841635,57.64162407314686,mem
104,66749,185.35369184848744,46.52361367351962,mem
105,66750,77.7633391028281,77.87915725571145,mem
106,66751,6.7978079934699025,40.40612771663223,mem
107,66752,103.13014389439428,43.851487508064366,mem
108,66753,46.3403096794171,45.470924936234866,mem
109,66755,101.13497100909716,74.61319549867311,mem
110,66756,69.98438153507826,40.67874330264846,mem
111,66757,101.90913910225338,45.61192823999494,mem
112,66758,93.59717846143005,67.2176391684238,mem
113,66759,125.7204870953699,83.15067253725165,mem
114,66760,56.966796448613565,30.84412422082295,mem
115,66763,157.91452654655188,39.948205105720604,mem
116,66764,67.11300821216578,37.83716510758228,mem
117,66765,72.76029091574958,47.58494264210745,mem
118,66767,93.631635307976,80.71784469736629,mem
119,66768,144.72799112762084,59.85910324127604,mem
120,66769,67.56156467225331,32.67537942851283,mem
121,66770,138.28881074971605,20.047158928088013,mem
122,66771,66.84768843193486,44.886985250584644,mem
123,66772,37.032640303305705,39.85969061944631,mem
124,66773,38.97148640443764,64.25106611066701,mem
125,66774,104.0932835042092,27.464485229267726,mem
126,66775,72.81482081711869,67.06764497543121,mem
