v_mem,a,b,sigma_fg_normed,logpdf
50.0,10.0,10.0,0.5,-89713.60208227106
50.12380170935196,10.104885200628033,10.257599053469619,0.4877315976910536,-89709.03116207613
49.976330302317706,10.226225648086425,10.511807631521854,0.4975182993187823,-89701.67552237355
50.38275114896264,10.35498300555729,10.861115461896068,0.5078178950019328,-89693.22268172672
50.38275114896264,10.35498300555729,10.861115461896068,0.5078178950019328,-89693.22268172672
50.61883425764432,10.228152467793569,10.71770625454548,0.5241470271438535,-89691.54731459972
50.61883425764432,10.228152467793569,10.71770625454548,0.5241470271438535,-89691.54731459972
50.61883425764432,10.228152467793569,10.71770625454548,0.5241470271438535,-89691.54731459972
50.61883425764432,10.228152467793569,10.71770625454548,0.5241470271438535,-89691.54731459972
50.61883425764432,10.228152467793569,10.71770625454548,0.5241470271438535,-89691.54731459972
50.50753991335123,10.227764518359974,10.75859586324027,0.5331076489725013,-89689.60752946472
50.744068058985015,10.274202123614321,11.02416547750429,0.5406840472725266,-89688.71548676961
50.744068058985015,10.274202123614321,11.02416547750429,0.5406840472725266,-89688.71548676961
50.68031803526288,10.211948636807639,10.994975399465272,0.5370683243369149,-89688.58299898209
50.68031803526288,10.211948636807639,10.994975399465272,0.5370683243369149,-89688.58299898209
50.68031803526288,10.211948636807639,10.994975399465272,0.5370683243369149,-89688.58299898209
50.72972667418572,10.203849372526461,11.232595341866155,0.5285448883377479,-89689.28791157277
50.529957127692825,10.196346260435869,11.090249010300012,0.5228894728897611,-89689.6599321721
50.477446648547534,10.16017519470182,11.195450613281347,0.5203313591818995,-89689.58632130446
50.477446648547534,10.16017519470182,11.195450613281347,0.5203313591818995,-89689.58632130446
50.477446648547534,10.16017519470182,11.195450613281347,0.5203313591818995,-89689.58632130446
50.477446648547534,10.16017519470182,11.195450613281347,0.5203313591818995,-89689.58632130446
50.44065521661311,10.202577229044843,11.449086060336622,0.5222381948111257,-89689.27356214437
50.433809770797474,10.288113855576595,11.42223455928684,0.5396679199566923,-89688.59594075999
50.29259113389893,10.028694505849154,11.273451726666712,0.523527878264794,-89689.13622947683
50.37391086348439,10.43588341341674,10.98681061682205,0.5199033642940459,-89691.41985585191
50.31302765392477,10.157145101017383,11.017723121502328,0.5177013607943299,-89690.99577434789
50.58924926131415,10.39651018349729,10.984536591508462,0.53309532318292,-89689.67718051093
50.383926856743464,10.298385559566558,10.729696220355375,0.5421474285719026,-89688.57183845076
50.383926856743464,10.298385559566558,10.729696220355375,0.5421474285719026,-89688.57183845076
50.50380814522407,10.34177355737607,10.625855651063244,0.5484338876848113,-89688.22498256937
50.50380814522407,10.34177355737607,10.625855651063244,0.5484338876848113,-89688.22498256937
50.50380814522407,10.34177355737607,10.625855651063244,0.5484338876848113,-89688.22498256937
50.50380814522407,10.34177355737607,10.625855651063244,0.5484338876848113,-89688.22498256937
50.50380814522407,10.34177355737607,10.625855651063244,0.5484338876848113,-89688.22498256937
50.75474187423682,10.397029608114485,10.610185318864138,0.5574404185040439,-89688.44811626626
50.487993589082095,10.411372396282475,10.923609742536392,0.570151041371722,-89686.80840197846
50.661212877268184,10.295951630684243,11.117250414526538,0.5651055595255353,-89686.67748435914
50.866145729700314,10.377494883472576,11.00378122378849,0.5697644669641037,-89688.35216762687
50.866145729700314,10.377494883472576,11.00378122378849,0.5697644669641037,-89688.35216762687
50.93122881697209,10.38720719941343,10.785050745975743,0.5632980059403727,-89689.13884571134
50.93122881697209,10.38720719941343,10.785050745975743,0.5632980059403727,-89689.13884571134
50.869419529597835,10.29392763624827,10.816935002086716,0.5635261871897537,-89687.8629911395
50.84628372908602,10.500095339550931,10.452585246973547,0.5681376018124049,-89689.06471038704
50.84628372908602,10.500095339550931,10.452585246973547,0.5681376018124049,-89689.06471038704
50.84628372908602,10.500095339550931,10.452585246973547,0.5681376018124049,-89689.06471038704
50.84628372908602,10.500095339550931,10.452585246973547,0.5681376018124049,-89689.06471038704
50.84628372908602,10.500095339550931,10.452585246973547,0.5681376018124049,-89689.06471038704
50.84628372908602,10.500095339550931,10.452585246973547,0.5681376018124049,-89689.06471038704
50.706702020920694,10.391749592613548,10.272849270654564,0.5736510059183204,-89687.44329958869
50.36369336642315,10.35321249453176,10.057727306646267,0.5761281938191227,-89687.36413851613
50.36369336642315,10.35321249453176,10.057727306646267,0.5761281938191227,-89687.36413851613
50.12447042809444,10.213671150417493,10.119797494639528,0.5789591038606374,-89687.67572641865
50.228714991606324,10.482873303222004,10.3102483360931,0.5728000612171898,-89687.43235675471
50.228714991606324,10.482873303222004,10.3102483360931,0.5728000612171898,-89687.43235675471
50.228714991606324,10.482873303222004,10.3102483360931,0.5728000612171898,-89687.43235675471
50.228714991606324,10.482873303222004,10.3102483360931,0.5728000612171898,-89687.43235675471
49.96821048407229,10.101624852779256,10.686810058160845,0.5713495762741403,-89687.09557986037
49.96821048407229,10.101624852779256,10.686810058160845,0.5713495762741403,-89687.09557986037
49.976773737159554,10.235472994500915,10.761689625854435,0.5788544257166109,-89686.61939735152
49.97294302816818,10.13767566183028,11.058198881128172,0.585396891217489,-89685.77747302578
49.97294302816818,10.13767566183028,11.058198881128172,0.585396891217489,-89685.77747302578
50.19141690063416,10.10775961270205,10.88122715379327,0.5908599902228181,-89683.3189730306
50.19141690063416,10.10775961270205,10.88122715379327,0.5908599902228181,-89683.3189730306
50.19141690063416,10.10775961270205,10.88122715379327,0.5908599902228181,-89683.3189730306
50.19141690063416,10.10775961270205,10.88122715379327,0.5908599902228181,-89683.3189730306
50.398031276752555,10.45992970887544,10.750769244678848,0.5815826135038173,-89686.3727837652
50.398031276752555,10.45992970887544,10.750769244678848,0.5815826135038173,-89686.3727837652
50.51688061547782,10.564078530558819,10.694939215897898,0.599271746824289,-89687.17996933495
50.51688061547782,10.564078530558819,10.694939215897898,0.599271746824289,-89687.17996933495
50.51688061547782,10.564078530558819,10.694939215897898,0.599271746824289,-89687.17996933495
50.650090994539184,10.34808181003533,10.836207770088505,0.6159695939179411,-89684.74639305072
50.650090994539184,10.34808181003533,10.836207770088505,0.6159695939179411,-89684.74639305072
50.650090994539184,10.34808181003533,10.836207770088505,0.6159695939179411,-89684.74639305072
50.650090994539184,10.34808181003533,10.836207770088505,0.6159695939179411,-89684.74639305072
50.650090994539184,10.34808181003533,10.836207770088505,0.6159695939179411,-89684.74639305072
50.861862891309805,10.145989612942362,10.624124373612009,0.5975352666265357,-89684.61816569834
50.861862891309805,10.145989612942362,10.624124373612009,0.5975352666265357,-89684.61816569834
50.861862891309805,10.145989612942362,10.624124373612009,0.5975352666265357,-89684.61816569834
50.861862891309805,10.145989612942362,10.624124373612009,0.5975352666265357,-89684.61816569834
50.85090880195213,10.049013992822207,10.699269018022868,0.5909047306852744,-89684.62389175151
50.55380586300689,10.069472996091672,10.789642271852598,0.5803240876128262,-89683.64390908906
50.483728103842985,9.97707797537079,10.722260679498696,0.5833274478817392,-89683.33732233211
50.30216163098513,9.796755980258412,10.839408745757554,0.5819434758618892,-89683.55001391536
50.30216163098513,9.796755980258412,10.839408745757554,0.5819434758618892,-89683.55001391536
50.0759181886735,9.761706125784428,11.028833385262226,0.6075309206335232,-89681.4708532301
49.847257655030894,9.837705548461935,10.66107460127886,0.6222765092296308,-89683.09256599238
