,v,R
0,32.22278480734417,46.002541128275965
1,63.97156609783526,55.07120633763618
2,41.523186197383055,118.59275029022275
3,68.68890339946088,122.44154239394364
4,59.237910211069746,63.74912958239458
5,58.79993515857432,68.07767527639936
6,73.51524038425248,37.532553985412605
7,35.49770089974996,10.029079182798977
8,53.20484964516076,43.11230287907132
9,47.942050885286356,105.09427401754783
10,46.50834746461346,125.39762596770113
11,49.74161375389271,53.289863772915744
12,32.29460087798242,38.85752524242602
13,62.26358791569968,127.79161527137786
14,56.74866987925252,176.800356914888
15,47.44708880048789,18.722417948886736
16,55.85393193938774,52.0227898820053
17,4.166176342558401,80.38218963634526
18,70.15942666197716,92.14798422925007
19,24.50075472721242,89.98697039898953
20,25.97301862405711,40.83851471419499
21,29.46167929904562,39.342266670639354
22,83.2755034537312,98.96535559933201
23,34.10245610627365,59.94451540140849
24,47.81864050564253,63.0835861232191
25,49.46063435364153,109.35469279229844
26,47.73690059125722,61.3860834832044
27,57.487317264327096,44.882492250669614
28,53.78572611527828,124.97421826737231
29,52.897225567738886,116.42840114926564
30,94.40164681807592,195.91420646878242
31,27.848208610412744,54.09288601604518
32,35.53720331368909,148.31917742209689
33,50.40165067566332,170.36196623440506
34,69.39707355836651,74.23072923643811
35,52.34755471293274,155.72135416756217
36,73.70570315488308,135.8241203942239
37,52.95223878714743,133.14505208876813
38,35.111909369565836,47.44591406168122
39,43.43150333228787,13.5661228153019
40,65.56395345975753,92.27227413560765
41,63.271470891228105,118.24908076554159
42,26.825342458512825,134.52931346135816
43,46.251580485658465,30.02320487625882
44,59.78104778941773,21.316261279824573
45,56.42154711659873,136.96294657914856
46,80.86506591881275,146.1481672096482
47,62.31881815700885,71.60449660988061
48,55.697179137429714,63.05162197859433
49,35.54738722262878,13.795990006959247
50,48.958146098466656,46.656233419328096
51,69.35821673335386,68.66019141797167
52,72.5298669748342,115.56502093094171
53,76.19406856601469,171.10215670305382
54,71.47102660952315,82.90554610138298
55,32.83350946627981,84.93912874880793
56,63.07711468468555,57.95415440348735
57,37.941097707940436,42.04005448672174
58,88.13953264227284,141.32318743785137
59,74.02597703157606,104.74635427760893
60,61.36442078844288,85.77120152389203
61,77.91708397240457,45.6659527583741
62,38.63405527190977,93.4625457735064
63,52.641380178044535,80.9647694567529
64,28.401177401687995,117.59196952816194
65,74.56043159478065,91.33969995054092
66,39.159268617564365,106.44354980075585
67,75.50323661562473,90.14422422098623
68,28.19374756035923,171.1953317801706
69,94.30228584589143,141.9874026955176
70,44.830809904585664,91.68267606814246
71,38.51019627175821,110.5452562472291
72,31.98440810059,65.52017112822884
73,50.40522533453953,56.94898266943368
74,35.28653570525644,87.22888163148691
75,42.632107852247,61.71034390156429
76,46.84910787730222,120.67551689013555
77,77.17953790915263,130.59414746722192
78,51.277829610144394,78.93264253881078
79,40.155600401302465,177.329336668918
80,59.8141663108029,32.4252410171409
81,59.04667245623788,31.23688294854933
82,39.60633190079537,36.721925794981935
83,34.41678627314725,56.15318908697791
84,46.56007374167724,26.643511736218628
85,49.030993237560736,60.26128564617323
86,45.10636284909453,79.58289514305807
87,68.57634722379666,169.37830484027646
88,25.80116204476852,178.56840387298024
89,72.06047677717984,96.25154151897894
90,48.59932119101139,101.11206844021484
91,78.29565189487272,65.78474477989604
92,33.658753458809954,191.83431682632286
93,43.41547954341213,25.849603683860106
94,52.91823483171577,50.91845496384204
95,55.07419800599683,114.96583153926927
96,47.074804605617544,37.58184839803814
97,40.27201409859424,122.23915415179847
98,53.2173408731376,22.939081543489337
99,54.65139037478497,42.38967744121711
100,56.40398272724521,149.21839404635608
101,8.761351678969291,68.43690770968534
102,25.39200359460603,30.62059520689757
103,56.747358610890466,36.06902691975246
104,55.27126696064132,32.378632224843315
105,72.75893032433623,121.32980993662514
106,59.966288463843156,58.39667576845778
107,59.40266269470765,156.04701924402133
108,45.6708535048954,32.80107324237312
109,52.330363889990394,65.41220171663811
110,47.235688694140514,99.20922897579821
111,84.52435626646923,132.78186011765342
112,54.895052951062354,118.72699191860744
113,17.095321048416984,89.47217560277645
114,59.71997571311015,142.49099800698642
115,52.70021790886923,37.42046139257511
116,36.07838177035114,64.57324273837456
117,47.597382519045325,61.12267347463681
118,27.946543334196885,80.36389902051648
119,55.57732015109868,148.8471118065232
120,7.965763003510383,174.74385974718257
121,39.724576016740436,12.354679511413321
122,55.85516088783996,51.13315833436604
123,53.03218402029686,5.044294350524439
124,50.3857932672644,93.55295299059591
125,57.725527891495105,68.07640295094063
