,v,R
0,44.93903634240478,3.452718061336017
1,40.41627556158525,7.159985078801537
2,47.57274456946893,8.426704814049353
3,3.6314235518198363,10.180912147523367
4,41.34395091172964,10.993443511095684
5,58.4381226384869,11.439145862616213
6,65.13670010481447,12.711395699554055
7,40.32376786656551,13.872808331791788
8,52.51833432738805,14.50624318131488
9,50.269612799057,15.19779917036165
10,41.408559600412296,15.73990796530373
11,73.14515616303065,16.236295889711812
12,64.72443371581606,16.412776903972944
13,55.20689986208601,16.861501678345892
14,59.262366029535436,17.965975871275184
15,49.85504109003175,19.219224630757523
16,47.608735875370634,19.647884073311538
17,65.07470452817013,21.03030391109905
18,44.08259361243228,21.71903982200224
19,46.77771899860832,22.061576800035297
20,93.63849854980214,22.07304732825891
21,59.987022312997425,22.13343755219572
22,43.882471259842816,22.21229290866928
23,27.49043649168869,22.676996433740182
24,51.803586410025396,22.850720000614892
25,54.22763614207822,23.376032455617572
26,45.163607013717844,23.424379273272315
27,65.91292878472423,24.52077924600427
28,59.136611829230965,24.73705200260941
29,53.578453474873115,24.80056250622691
30,57.822049577288354,24.875515403353155
31,63.18217804624747,25.606238138831788
32,64.90776218337696,25.66130720329232
33,45.565136536402505,26.2813812924659
34,47.08760933075858,26.310046397092446
35,56.23558419369601,26.637814851212514
36,36.6145445051628,26.750919580459534
37,68.0869318419662,27.25638796063793
38,54.19980849802562,28.58594795857393
39,56.04269919708489,28.731672514097127
40,52.40524011981583,28.833091872645987
41,35.504378931957156,29.168786726514448
42,52.49921688178364,29.366537634562746
43,54.84740338276367,29.762068990172192
44,41.3504949385102,29.817747306500806
45,57.776165703869154,29.946632715887084
46,43.52533422680118,30.083639152698158
47,35.93666120128117,30.18745689385461
48,63.134602057878645,30.22544789292252
49,39.231282664958336,30.54992248919607
50,28.939951423278732,30.69057252152245
51,48.3894951476666,30.728531044348887
52,56.25688334178692,30.733105368101164
53,47.79643874087957,30.749182783879682
54,67.42807331189101,30.78912529235408
55,48.82049962619158,30.975841514215013
56,62.27575400711268,31.344354952726363
57,46.604239386973255,32.215965514583225
58,70.97724320206699,32.55655238171803
59,44.06173694682087,32.864530953296025
60,37.140140675255815,33.28265639822786
61,53.926031673196746,33.51610240563981
62,55.8113120349665,33.85533387783559
63,55.68137388858627,34.056269940608104
64,51.290079040793216,34.37557012148012
65,33.808719740448716,35.38352448740801
66,49.29160752096664,35.53337020123421
67,44.62627887982135,35.7702653935115
68,39.02295979546147,35.874051656459216
69,52.19799299260453,36.036991685229076
70,42.32769730558502,36.24665476382443
71,40.09619666312434,36.425594318628995
72,52.4025065529175,36.57812991094658
73,99.0398036362879,37.24229243494296
74,72.39694647112034,37.334492664116475
75,52.273179314082356,37.54838451689468
76,62.32285373278043,37.57809938238968
77,50.09563979213857,37.75367865947979
78,53.64262377373103,37.881615548828506
79,49.120882155997286,38.0494904049509
80,48.01103275013307,38.13126096650732
81,37.181079262730826,38.24372016197035
82,77.79466727475392,38.67204639254353
83,65.01084210449733,38.75257184895081
84,38.121234689126474,38.91407304291771
85,95.00106928370035,39.01461641043557
86,32.36999926180455,39.051362270813605
87,54.932010074934766,39.21875126615826
88,44.40649936382664,39.68139427835045
89,17.586816511174472,39.88667630649788
90,67.81504014919271,40.09311857165387
91,39.57971973963525,40.487101274545886
92,30.065059754758376,40.67480577889671
93,35.27166685160654,40.79583081516768
94,38.61765477490879,42.153945405305215
95,90.84005369450388,42.202995427453715
96,13.667632213690224,42.241171283731106
97,58.42217948385785,42.504192799477394
98,48.07341578491633,43.072981566085865
99,63.43770990961654,43.12834880661208
100,61.268620339601156,43.16443717103325
101,47.27552787114209,43.59082344974163
102,54.671127842341654,43.605859754209185
103,42.67908380606576,44.01947335354181
104,36.80219580294737,44.02033397466313
105,52.232122596938076,44.06638581794324
106,71.44161937924639,44.17708441559483
107,46.49459213740239,44.52851948990508
108,51.304642639432295,44.56578349422367
109,26.13274141236569,44.615258791736714
110,36.57244346524078,44.6300587513033
111,98.16301767602474,44.76476114559393
112,44.41400620138706,45.336677886198046
113,40.349598879157725,45.546547551958284
114,50.988562425099,45.589178751427404
115,63.594862398024254,45.750029935672465
116,20.41150227296452,45.87716602705893
117,38.21506409144297,46.22745922009866
118,58.2190348062252,46.42501928321409
119,46.66601301980659,46.58724190325729
120,15.368670439470314,46.62914130657904
121,67.72392276049936,47.471890483756
122,36.62208137606814,47.556945127501706
123,69.81366477412371,47.59256155061603
124,58.52089110444946,47.821755202953504
125,21.06830363428964,47.84821133675396
126,36.225019191456255,48.29337229868885
127,27.045545229813506,48.54371849464208
128,38.531054836981184,48.647846809615146
129,56.64542898656431,48.98476490544209
130,99.93341655749079,49.3714962774021
131,62.73147823357419,49.453314658801354
132,42.20577178695685,49.486513104098556
133,69.39549694583526,49.55138846333072
134,58.30887883373896,49.63920857755206
135,38.5455885979305,49.645989965427894
136,95.60083235069635,49.88912875636024
137,92.32209334010315,50.232946392210465
138,68.61392780175842,50.236454990055066
139,48.39564004185354,50.60741100106733
140,67.93021178787652,51.07202610854552
141,52.246285528725366,51.26202268615484
142,64.96829700358333,51.297377286139444
143,66.43478327193567,51.69946771304556
144,45.31638186860083,51.701736701723874
145,49.289259041034526,51.78979825941266
146,56.05724306078066,51.84058854778762
147,40.59661922002706,52.05816935005048
148,86.6016268629045,52.15295614328162
149,2.6837992536082997,52.61724964306383
150,61.095050766890715,52.670727487354156
151,76.0883010612678,52.86298371532964
152,42.403324546386116,53.099637878874816
153,12.548296866290428,53.30463986673024
154,50.744931437336426,53.34106403083115
155,92.2726715931328,53.36310853142921
156,52.58345275257022,53.400669621691314
157,31.6838726361565,53.46463790947104
158,15.786042017914527,53.55460372086281
159,55.46803108652495,53.720542084073976
160,77.29428131571666,53.91056642766839
161,39.33965990512112,54.14196763249665
162,37.27443129060046,54.22535816037377
163,47.540891377502156,54.63193771926858
164,32.692348399404715,54.73755753935704
165,62.074284941653566,55.14922904025124
166,21.483386649084483,55.15839539318338
167,46.76487889978593,56.11258148984209
168,53.52988358986632,56.29836940808425
169,53.56604288040445,56.29937838684865
170,35.066117220298445,56.48511597479503
171,68.14998347912973,56.5229324846949
172,34.869195923791324,56.59143472913623
173,41.9882011819023,56.6332212429435
174,51.54910072213767,56.71038214797718
175,44.302878905421885,56.894407262273255
176,37.5182504049761,57.2094810405818
177,61.75089885180318,57.21188272209813
178,38.54718862912023,57.368097616561286
179,39.235728459093416,57.50725270621093
180,53.50898855450683,57.569399495785504
181,42.923674050054544,57.60957043688664
182,42.16080905121921,57.76889319513078
183,17.862175429769394,57.99435136908554
184,72.10482251866203,58.08546799089578
185,19.091456434424344,58.28368533512743
186,57.20452783678682,58.33372876503582
187,17.690430419291374,58.542749154673224
188,59.1008409447356,59.01158722135334
189,63.722521094775715,59.08734406501709
190,38.87014155842071,59.22786455642474
191,36.31869284169479,59.26586245730808
192,69.62804403451374,59.266775902702726
193,28.66047878578231,59.32674595633958
194,62.39642550960807,59.35186821329225
195,40.40867001932883,59.36979580289035
196,63.584445574070216,59.49566229296458
197,44.48536061752651,59.57763369987447
198,62.53939590562135,59.62247007550985
199,50.816293449210974,60.197941249610615
200,60.240119321977566,60.24350180710162
