,R,v,kind
1969,3.5680336745712857,54.33439697845859,mem
816,5.114047434015324,35.7013590507048,mem
2281,8.224428177622668,35.17814959674311,mem
2042,10.576307368445764,64.4617642563841,mem
458,10.597226698851577,62.10005358070522,mem
1032,12.274479406248787,46.329254844459015,mem
1441,14.498127916831148,41.80410068486201,mem
924,14.682934380305849,49.58132426071392,mem
162,14.807022265790756,46.37483155863836,mem
386,15.061334059804828,36.16195549427653,mem
1665,15.558654510748074,58.75942101327669,mem
1301,15.617404820647463,34.22945976486159,mem
891,17.965975871275184,59.262366029535436,mem
2244,18.541111800744734,41.319182174796026,mem
3439,18.746953355293353,53.375436127982034,fg
2141,18.80470781670032,34.549906743803156,mem
555,19.339657153656407,35.45079760214409,mem
3786,20.911157794573683,48.12831198512382,fg
3598,21.03030391109905,65.07470452817013,fg
2127,21.362044864699463,46.371478528824866,mem
2125,21.612504911113014,39.50557783940905,mem
802,21.8304607917338,27.913865753275193,mem
1312,21.853827984161352,36.04707566393125,mem
2273,21.94924748320472,48.23187636862063,mem
1069,22.10508310672833,48.679967998872996,mem
1867,23.002106028051987,24.504943580927684,mem
1020,23.376032455617572,54.22763614207822,mem
216,23.495239370393485,57.8734623626289,mem
2913,23.768944817925572,99.1211757239101,fg
670,23.872053464954586,63.730669808657076,mem
2416,24.875515403353155,57.822049577288354,mem
1988,25.22143569643709,49.98783988548312,mem
892,25.554343086236962,59.92945651737645,mem
1150,25.606238138831788,63.18217804624747,mem
959,26.25888586042115,40.491925340368454,mem
1472,26.310046397092446,47.08760933075858,mem
1174,26.750919580459534,36.6145445051628,mem
3508,27.16858052807363,56.10441110453596,fg
2495,27.328729351520554,64.115335245737,mem
69,27.41316426700039,31.598579552809557,mem
2339,27.77389042724393,42.596518630354296,mem
333,28.58594795857393,54.19980849802562,mem
292,28.6440149266056,29.79069182081049,mem
159,29.12682798494064,60.55250463441242,mem
1581,29.20093370798907,76.85039824268209,mem
1188,29.313399600572108,69.7731997767784,mem
56,29.472015058685642,60.87050039132582,mem
1592,29.817747306500806,41.3504949385102,mem
3396,30.012385626224642,44.28312010971359,fg
1527,30.083639152698158,43.52533422680118,mem
1998,30.697553136255582,45.380539733052174,mem
268,30.733105368101164,56.25688334178692,mem
3363,30.975841514215013,48.82049962619158,fg
2498,31.007542831537165,36.015011676622194,mem
2359,32.204753305502855,61.54166963669746,mem
2369,32.54575302379922,47.55795413364094,mem
2272,32.55655238171803,70.97724320206699,mem
2133,32.98113276686964,63.20721628578088,mem
412,33.24589773359074,32.534608533598806,mem
2358,33.86909885515985,49.7189333704511,mem
374,34.044307307103004,27.978973489256173,mem
1725,34.430541873731364,25.13635996622269,mem
946,34.446875490829676,58.97241176073961,mem
619,34.48706686718289,31.284234503224692,mem
1952,34.986882447252235,38.84887406551714,mem
59,35.12870791070696,60.11898332909261,mem
569,35.38352448740801,33.808719740448716,mem
1047,35.874051656459216,39.02295979546147,mem
4722,36.24665476382443,42.32769730558502,fg
2859,36.25423921829329,14.056923539866087,fg
1271,36.425594318628995,40.09619666312434,mem
587,37.084268053769534,43.223722484708034,mem
3758,37.24229243494296,99.0398036362879,fg
3842,37.28559902949903,66.51831387123167,fg
1626,37.38591089808528,45.681288837640494,mem
2226,37.668398741750046,13.995603692809286,mem
565,37.881615548828506,53.64262377373103,mem
4271,38.000318157826854,96.71426256778831,fg
911,38.0494904049509,49.120882155997286,mem
1356,38.11146066457263,53.54584652696534,mem
3550,38.214318519006014,89.9819194419747,fg
4012,38.67516394292825,94.76777137919512,fg
2014,38.75257184895081,65.01084210449733,mem
1086,38.87587403440357,37.30901064295345,mem
1631,39.68139427835045,44.40649936382664,mem
1319,39.75206291435792,56.532442169538406,mem
459,39.79587378799983,44.64664116532075,mem
1484,39.980873484488505,79.58540610361077,mem
4755,39.98788584978213,82.44113569953579,fg
276,40.03721490658857,63.54842553050128,mem
3225,40.17184697588581,96.71942144406944,fg
2993,40.39107941705354,65.84079151309356,fg
1193,40.39161151538705,51.44619742931864,mem
1355,40.716897749052826,41.894916450502976,mem
2476,41.436079822408935,32.809642260181434,mem
663,41.517283008229775,36.673936217541055,mem
727,41.91293623704639,38.65562948754005,mem
3833,42.202995427453715,90.84005369450388,fg
698,42.21758973775312,53.29039711224015,mem
1519,42.82476002017757,59.45372755086073,mem
2206,42.887170935431534,48.44652218085566,mem
564,42.904047719839966,45.12744454886962,mem
847,43.05612496635104,59.18776006412735,mem
288,43.18785662087457,25.270498276288517,mem
1344,43.501667175250645,37.92265786766614,mem
2232,43.605859754209185,54.671127842341654,mem
2117,43.67444596570768,26.71534273832314,mem
194,43.8362499776246,34.29889256977025,mem
2285,44.01947335354181,42.67908380606576,mem
4813,44.102467011091996,77.94001120258882,fg
1531,44.56578349422367,51.304642639432295,mem
521,44.58274522685178,23.85770579684594,mem
2034,44.70837355301786,32.297405628965194,mem
3645,44.8431766345831,10.702899843259443,fg
1021,45.4164898243283,47.408568838900315,mem
2767,45.95380200301727,65.81103938777716,fg
471,46.453729377207075,40.35305562096287,mem
2436,46.58724190325729,46.66601301980659,mem
2266,46.864368753516466,67.46232140087075,mem
1412,47.025256644569644,40.32692193859024,mem
4227,47.27321787510279,60.22905505038497,fg
932,47.471890483756,67.72392276049936,mem
964,47.75486483134201,53.8645870462687,mem
4091,47.84821133675396,21.06830363428964,fg
1929,47.8612930095761,17.692601920736067,mem
2357,47.91463276241373,54.16324194789575,mem
156,48.178008984798545,46.10966019971948,mem
41,48.55941683105755,53.25522827853876,mem
481,49.007840672599286,44.62811736072532,mem
578,49.10775030494402,56.690119296076496,mem
238,49.30860922394991,61.774235891023395,mem
3313,49.3714962774021,99.93341655749079,fg
2483,49.60897468912241,48.38709962113947,mem
2031,49.65181972156432,55.932569432173516,mem
522,49.68145717695866,40.91967256238628,mem
982,49.76379903896059,25.678539555089067,mem
1620,49.97562255901817,53.19899980453511,mem
1022,50.09067754260806,49.33935683825607,mem
1890,50.345562192296065,45.979443524177285,mem
898,50.9050016300609,50.59620738504565,mem
4206,51.07202610854552,67.93021178787652,fg
4585,51.0972390345626,19.66715510250921,fg
1195,51.22675384292482,45.41929751149994,mem
2207,51.26202268615484,52.246285528725366,mem
2441,51.618360190511616,40.644785758670956,mem
4130,51.668712485628454,56.02536028443558,fg
962,51.84058854778762,56.05724306078066,mem
246,51.84360805970898,60.457819633028116,mem
1604,52.133685549694064,23.57060968641885,mem
2499,52.15295614328162,86.6016268629045,mem
483,52.294803221436474,71.16102061646811,mem
206,52.401392379619644,30.48359663628465,mem
187,52.55581074754678,80.19870995251351,mem
4363,52.59162361051642,59.64274451899056,fg
2087,52.6977439152171,72.62907927493923,mem
4446,52.89751445217679,72.2738392604182,fg
3997,53.049600615379035,42.68194617295296,fg
491,53.211045060546816,34.36208103324784,mem
3590,53.36310853142921,92.2726715931328,fg
4621,53.49125196497984,92.51797385317673,fg
1978,53.720542084073976,55.46803108652495,mem
1520,53.98464726732018,87.12731193812002,mem
4453,54.08221999993224,16.699315050456022,fg
1398,54.23447827334011,52.280384745618655,mem
2461,54.32553607592392,42.46030579600085,mem
4006,54.49877428257018,56.00404447695193,fg
1764,54.63193771926858,47.540891377502156,mem
3933,54.667663066454466,46.37980601600378,fg
2073,54.71816590985723,35.18193031659035,mem
4597,54.86172836540757,35.91297615745064,fg
2007,54.975305779758045,65.54319643651029,mem
1418,55.15839539318338,21.483386649084483,mem
1593,55.17845519725139,37.321604433574095,mem
678,55.19770327858202,28.59995394261182,mem
36,55.52246466860136,73.88030540514586,mem
444,55.55617676060671,63.46631119128541,mem
379,56.025405227979476,65.49473864212781,mem
540,56.24108561619622,55.00266289009714,mem
2397,56.328990231488845,49.20650422862768,mem
2364,56.48511597479503,35.066117220298445,mem
712,56.5229324846949,68.14998347912973,mem
1130,56.6332212429435,41.9882011819023,mem
792,57.18039596869671,40.24244501447475,mem
1784,57.19913279946785,47.59181497654066,mem
1595,57.2094810405818,37.5182504049761,mem
368,57.21188272209813,61.75089885180318,mem
436,57.31561662246862,18.11931834739045,mem
915,57.87597230817428,43.64142251634616,mem
3787,58.28368533512743,19.091456434424344,fg
3850,58.46202522289958,37.18133390959228,fg
4126,58.4914305938457,16.68793243647613,fg
989,58.51945276987795,45.52339233509112,mem
1179,58.77163202777474,69.08544967988206,mem
2526,58.92334733999014,87.99178433825254,fg
867,58.93061526911556,48.467007486170395,mem
1093,58.99098942111797,28.29494191650896,mem
807,59.08734406501709,63.722521094775715,mem
3889,59.12916226523552,71.96876583726217,fg
1466,59.62247007550985,62.53939590562135,mem
4670,59.656085696533395,63.09180729231171,fg
1587,59.71063721033763,46.713665272995264,mem
89,59.78109822444596,32.96866456995114,mem
1922,59.786832992908295,52.745982413335895,mem
359,59.90999533473425,82.37403002653646,mem
58,60.102802642276046,72.13479967169164,mem
4549,60.19844328862131,48.40779169859218,fg
2401,60.479592885331364,39.796107669849206,mem
1239,60.864742698279144,56.01743496063482,mem
1687,60.95344715632511,59.14999335265696,mem
584,61.15079694962758,26.28953287549849,mem
2424,61.43265139249012,45.11462202746894,mem
76,61.44104221880914,49.51275018684061,mem
2385,61.54627029816824,59.57793531420501,mem
1379,61.604507452303935,47.848768386187665,mem
3147,61.800851410303295,47.016518671063004,fg
1277,62.16291626858371,39.43791503642058,mem
580,62.20022174373704,43.72372682302464,mem
192,62.424834284188854,22.423593866954032,mem
3843,62.50738695381324,97.709488224013,fg
3767,62.90492401178271,60.261177272338635,fg
4437,62.9132719453397,52.201386084225476,fg
2129,63.115882310918366,20.71097603932348,mem
4162,63.1602150148719,99.467228917152,fg
838,63.401688093263296,80.69212137958823,mem
2268,63.52104301580944,36.16204361127193,mem
2265,63.60930758899627,70.78835510304769,mem
1145,63.72157658364091,57.90762649670366,mem
322,63.98590130934468,33.55620787927411,mem
4949,64.07657835701428,95.39233712855926,fg
1293,64.19395760325614,59.58583000099199,mem
3770,64.19405115874233,84.58748715780587,fg
4186,64.46425411434555,91.3384023672624,fg
1768,64.52272189652582,52.91343797401795,mem
2490,64.66705132703791,48.14292953536372,mem
2500,65.01765741765793,65.06039975461172,fg
842,65.05891758099246,22.95363978984224,mem
864,65.06305692776505,85.42134836880409,mem
4511,65.25483454895806,50.67279545620164,fg
1129,65.67804793197953,50.70841915774985,mem
1719,65.71547765171071,84.53249744778181,mem
405,65.72625048511057,29.73563436615365,mem
2202,65.737655361877,33.48910657137564,mem
3870,66.16301833100756,74.74580939743983,fg
1552,66.30057005299757,41.786445173443106,mem
2154,66.3692207380041,44.1026995279024,mem
3537,66.44671646931785,36.50889167390696,fg
4980,66.71191627509923,85.91861025154913,fg
214,66.76167160118594,58.06352880542235,mem
1704,66.88287313285501,80.73969784371481,mem
3908,67.00350658330773,32.92471742097985,fg
4887,67.00525102825144,71.64933792817641,fg
920,67.13665059265887,77.58888355242264,mem
642,67.20385182361706,34.62727577462986,mem
1792,67.20448357806067,66.8101350211754,mem
750,67.36163335718318,57.62071546565709,mem
3491,67.41270230564884,74.58271494263661,fg
3918,67.50360037769369,72.4068558073452,fg
2815,67.5288740227142,47.23691740606415,fg
3661,67.64978385237042,26.550260095915746,fg
462,67.87416414214019,47.11647988064736,mem
684,68.56871733117833,73.75628618204618,mem
2553,68.57298295963164,90.51682834391642,fg
2116,68.58404180775567,52.6364879870854,mem
2479,68.6335917055721,57.593444752470646,mem
96,68.7259233024829,46.35637153891345,mem
453,68.94411608818089,55.92970997834129,mem
651,69.22516115376554,39.82714185425071,mem
1744,69.34080794715939,34.612689959610265,mem
3536,69.34623263062433,90.0968229704727,fg
4700,69.60386339856169,72.05473501783949,fg
2261,69.94952989643245,30.98714995835668,mem
4125,70.121479822503,45.62626115848076,fg
3623,70.13869233248604,27.70723467607462,fg
2043,70.17957074657829,44.730892147467316,mem
37,70.31049048774678,76.2307552017828,mem
2032,70.31857152823214,48.986583236686656,mem
4796,70.68263399620993,89.86991843808693,fg
1553,70.69211646021374,66.20559932433713,mem
1774,70.73677615418532,88.0634782539781,mem
1196,70.80942231568254,33.828719516113864,mem
4611,70.85644192716941,97.60570175717298,fg
721,70.9946096848533,36.69597733211195,mem
1567,71.23380537410719,75.31777534375395,mem
3746,71.33217088185529,60.66336899344077,fg
955,71.39392189562163,36.157631277885706,mem
153,71.542625552604,35.724738414934784,mem
1004,71.6179624135452,65.49080999505803,mem
1836,71.62131659280482,77.06718802216567,mem
4128,71.77588676389256,2.3997388843077943,fg
3232,71.84063713341351,11.162799386583853,fg
2297,72.0401457811837,29.33916542333351,mem
2211,72.04359254109718,82.04026647229202,mem
2481,72.08891962888897,47.43756763772917,mem
2727,72.09567469823803,41.68451409805309,fg
4713,72.30720138729542,22.585222965713573,fg
287,72.3486940967245,79.87563503706288,mem
2041,72.49980922726876,73.41906143533487,mem
2414,72.59876690557175,62.54817710180958,mem
154,72.61402086988491,62.99012975149262,mem
869,72.65440330210775,71.55358636000267,mem
4285,73.09265055746074,48.594685609954176,fg
943,73.25352877701874,55.35101877240521,mem
1333,73.27595757740968,59.24756528445714,mem
1828,73.35908849339403,39.500267526799774,mem
43,73.51169046524001,71.534744511019,mem
3126,73.54719635458079,48.845172098896256,fg
3378,73.55883453917988,83.13893002830734,fg
1031,73.55979588441673,40.31915162803523,mem
1879,73.66821696979832,62.52623298809527,mem
809,73.7204688668619,36.53899500117481,mem
783,73.72438199571756,85.11547838869384,mem
4974,73.84629949689736,8.086262710210747,fg
3986,74.39640030800739,11.11031900031719,fg
4752,74.43807314782916,14.665808149337408,fg
335,74.54750581487725,65.79386861301256,mem
4375,74.73129486425032,62.65869043968547,fg
1995,74.79662943569524,33.592244659323285,mem
106,74.84287306767847,71.45101461659684,mem
2606,75.03928193651015,20.057632841483354,fg
2444,75.18899136559541,62.4284822378384,mem
2393,75.22824113159629,62.6263238766374,mem
4233,75.47731220148965,66.19982988823796,fg
3270,75.55273743207361,88.91434134718,fg
1939,75.83547279359959,61.515117971415606,mem
2816,76.13566411643491,96.49771241720907,fg
4797,76.62783325411709,91.99971600934343,fg
1627,76.7011357404272,21.844591135855442,mem
4131,76.76424168053141,45.27018030481415,fg
2387,76.83289511727438,59.36974575825876,mem
2760,76.87181882044894,32.32546278073116,fg
4140,77.15449144398947,51.75741444154896,fg
2736,77.27616956759967,60.98914299409967,fg
439,77.31722885365274,51.073714655806405,mem
290,77.38230054597777,73.45930952213087,mem
426,77.52934609305798,43.940236555414735,mem
1362,77.69427862543834,46.39378356407121,mem
3222,77.75892217451167,30.90068668214468,fg
2174,77.7984606765683,53.00038095278184,mem
821,78.12717353092279,42.528388377087246,mem
1676,78.16143135138866,39.936721470022064,mem
3379,78.22362340874494,76.07373379644325,fg
3896,78.23904018745313,52.1994335670734,fg
1843,78.30598867669741,26.376943705946665,mem
1566,78.44481806614364,49.27652837266453,mem
1561,78.5403211831309,57.064200425983,mem
228,78.60485461522944,44.901538342189475,mem
3297,78.62999056264766,60.038356735613576,fg
2463,78.82846461759056,42.09872740842992,mem
2834,78.86746391642578,11.736455231632734,fg
188,79.01179700164542,56.31727707716018,mem
2143,79.01182924373208,62.760256412545004,mem
2428,79.06226988246068,61.306060676038605,mem
53,79.09734038339052,52.827707753037004,mem
1324,79.12855853118499,58.351745411463575,mem
2832,79.29996458950464,51.25656906080943,fg
1282,79.46754557136924,63.41570362335688,mem
1149,79.5450171418042,76.97826910687202,mem
2959,79.65074964584512,82.18637012882743,fg
1391,79.76134711382352,48.37000711901796,mem
1635,79.7824112742629,36.465203042218334,mem
88,79.85137650100789,47.047074084278925,mem
2484,79.87076908760784,65.96835317657576,mem
1926,79.92088188462526,35.71208588981559,mem
3895,79.92414561993384,60.388961668835236,fg
1842,79.96729927548158,77.6717525894219,mem
2468,80.01426440901223,47.16511354928047,mem
