,Unnamed: 0,R,v
449352,449352,92.82120106184723,48.9864453040116
292656,292656,101.1378370443553,73.68837036277495
683565,683565,33.70779100430336,62.01153815094134
35922,35922,112.58237112558528,46.56354746750856
345643,345643,106.38284605950639,33.25470691913325
968052,968052,45.99112593275879,57.68529166687241
689786,689786,47.033713409051686,58.48864169176428
380435,380435,119.88656695618377,41.60776772135206
449404,449404,114.60437536955723,47.13581977862886
363089,363089,75.70549552017756,44.1356138157864
846510,846510,64.34670537746464,42.81598965888006
988918,988918,181.4199429468676,37.64738127082512
646064,646064,40.64867581018256,14.76891555129341
29483,29483,73.48701648018445,41.81919331638727
555265,555265,71.21280979261323,47.89528566308679
980007,980007,178.74927785067365,70.0357630640005
930317,930317,86.8547588132447,33.417353367679354
451346,451346,139.7705336716017,25.01909660749461
286304,286304,67.03336518491857,56.924621792787796
390271,390271,28.079009671828214,65.78924421312647
620160,620160,40.65236482879251,50.098962601784756
293029,293029,83.93339248768574,22.85270555235635
931141,931141,149.5389385437291,62.74419041157216
755113,755113,155.55301001971662,47.60290150823997
496635,496635,159.30789818277492,32.69939666448071
147931,147931,95.99569458143196,50.51084962165516
611598,611598,105.61959618250981,26.039658439930967
143015,143015,87.80037375350187,50.47330535667319
75105,75105,146.60212113307168,98.32045674122051
619639,619639,179.96972109181857,33.44660271777687
745762,745762,54.94683340179517,64.68329847156669
550627,550627,110.81019736406529,46.653492448214976
328085,328085,142.0857816271695,59.485100405413135
127,127,178.65788497530465,75.18208001448974
255245,255245,69.55403407038753,51.6902356595491
673357,673357,146.54024968562442,42.33480298304881
283657,283657,50.11773482433801,44.63786745325899
596559,596559,85.50165908874493,65.77236851251178
9342,9342,103.31685832954894,31.646581071995836
233017,233017,39.349094393746135,43.91248813623329
209976,209976,138.59151688129637,34.895272534950266
215933,215933,186.05826964589411,63.11816240017914
874094,874094,178.9007657250922,69.56083172664911
381486,381486,112.87714057126257,78.61677133391224
296450,296450,46.28608591925087,49.44928739125439
620063,620063,81.3161500989122,35.399245020582576
80060,80060,162.73019102975127,39.17047582112953
215833,215833,94.95913537081364,48.80476858343711
734561,734561,190.64027698146813,47.07240676786649
112798,112798,127.98660036196604,46.10873247354972
331247,331247,58.93247442594907,40.49783591931907
519757,519757,176.148151477447,38.1312910829278
414024,414024,9.490127679971266,62.0074901917025
710747,710747,175.29064045821914,60.866539691993744
463442,463442,67.99092321522521,42.73705214680114
79175,79175,49.483647602463655,21.687240727084998
983458,983458,152.4529652659705,10.404452626684071
246152,246152,84.17274344639543,78.70049520034237
94761,94761,25.36892956166145,67.12099168168663
396778,396778,79.47570549604119,49.372571841974256
203881,203881,3.86917768070786,56.456918047794716
646389,646389,58.42557799956865,42.66533999387928
812890,812890,104.85164867496236,77.68866450424851
824956,824956,46.79419494868165,55.65728531478859
510173,510173,74.1599199974555,47.960769448617505
594338,594338,69.03011774070411,76.18309653944264
242833,242833,85.98995071565851,66.60910291984065
294654,294654,65.06993024152642,52.48750763742911
55087,55087,53.89621554669485,69.85149704903013
322339,322339,31.82725391224189,62.45160628717576
646054,646054,114.49049869371369,58.91791382040057
426295,426295,98.65494525323372,64.13595668517982
855044,855044,47.59173190857809,14.626024804941395
473293,473293,69.96997316392904,63.7238077439082
472198,472198,128.63912399808876,20.264200989374093
215265,215265,56.536151495660896,55.749921045848296
961114,961114,99.24076029787815,54.97692259763812
5136,5136,125.95023208940098,31.78398499688117
546654,546654,106.6487519567583,41.052231475750936
235425,235425,81.08567202215687,18.444562259338767
682076,682076,108.86314646894921,38.15301041273829
904292,904292,93.01681172496096,47.3522176069261
946785,946785,65.88404355272918,54.66238762419506
444953,444953,106.63811088305306,54.692912394833385
547051,547051,108.26535580528412,20.212052437915467
699714,699714,153.73229919129815,35.32693316743284
873590,873590,117.13121108991359,40.80935775808995
56674,56674,113.01180039003216,69.99814415045134
530808,530808,56.92235453545168,40.331844870119674
599679,599679,81.26530080305425,39.36181184240496
88682,88682,141.5532174565991,99.60253943122541
188122,188122,43.961381961108025,54.03447912293254
92909,92909,93.33296425264312,29.295472447275767
463098,463098,83.05204809806136,75.49830213951451
627604,627604,155.66263069624011,53.97808092127028
855950,855950,48.794609082810574,54.45735971995017
431691,431691,101.0631109816873,29.883580747970186
75574,75574,98.27545996094031,51.62019546181838
298747,298747,84.887558447692,54.68373345474954
291885,291885,167.93234155597455,17.943664406354987
92185,92185,37.993370371698276,54.14159529230874
637454,637454,71.36721048550177,79.49002508939827
199923,199923,177.94289358763575,50.02123439749622
177778,177778,37.74494142055463,48.844125710028344
179264,179264,86.97318218605562,20.668930185643553
285303,285303,42.15206838517288,51.00194932217978
761618,761618,42.15540741389996,68.85086126127283
242200,242200,108.6903606873405,20.119371185219094
610862,610862,27.16864876606918,43.261571426198785
222112,222112,27.239989120760317,64.26107711268935
455725,455725,192.1780106257441,53.93114738252636
937100,937100,112.78711910316092,49.783369989055565
842567,842567,22.271618789554005,75.54193220291972
806212,806212,21.475009608895753,59.34449994242177
36375,36375,51.32212632467412,30.903132551918954
358772,358772,63.62642683801487,42.361291091092575
544178,544178,136.24344914814446,55.67824333966636
768240,768240,125.4423067841186,51.857014364932596
739200,739200,81.17698749357706,87.05084509583855
891736,891736,9.321499901827524,34.04716147038463
13458,13458,104.08421978957314,21.092892235851227
119399,119399,45.8469168149325,16.409721484767992
163429,163429,150.4625501018563,61.708871445094154
708284,708284,51.55221919137765,55.978665482293
172379,172379,81.30632276576694,43.78710571078891
228602,228602,115.64036141811846,12.939245067798646
245602,245602,121.60100221990065,22.059092307768072
105802,105802,153.6697623387339,59.337249012161806
188052,188052,146.2898469331688,27.83748227943635
998362,998362,51.30302482209305,43.53514092329857
127164,127164,43.647442161738404,53.605641280234366
598140,598140,86.04928037047281,17.570088475794652
622747,622747,97.54385034794585,45.894444345641915
941562,941562,67.56015030183521,79.79145431479441
950784,950784,133.44455245825372,86.75632269993969
241056,241056,151.52418422432385,18.54234085342417
926113,926113,197.14447659997865,65.18374897422419
158423,158423,133.40640742346812,51.932518628884075
271400,271400,176.85046430157394,11.300992791961319
315556,315556,33.09730988743606,27.76869027362821
853650,853650,35.823759294896256,49.48118239709032
526293,526293,88.63046941928245,43.367508775440676
594972,594972,173.0229863972487,76.82833435138001
504244,504244,152.6191043304941,91.01911019742012
672305,672305,22.123103695907034,53.499138131824964
909029,909029,73.64663968989349,75.95899005098634
290932,290932,88.77254608660591,56.008654330539564
695871,695871,66.14782629023941,54.93498938818797
771782,771782,48.8270088428366,45.825712038611094
25827,25827,150.96876294816434,48.20921552657932
388387,388387,101.39299355836364,46.261887205309236
604322,604322,36.11260352069587,30.352171840870408
619675,619675,68.89248410287551,43.6348842458936
191430,191430,159.0977493606157,60.36698629778962
754151,754151,63.40355038945116,42.279105231261475
868659,868659,41.02791743176956,35.64566811531443
19902,19902,162.86974385410542,80.6603475711606
43963,43963,68.64074781580446,36.05413286546821
936262,936262,49.55197199341265,44.84087020430814
110044,110044,84.69400699233151,56.0914466854799
278424,278424,80.79636987683551,57.1366315094116
880358,880358,114.97417461999297,78.01782775618649
302340,302340,24.006664942762793,59.462222433655704
743967,743967,120.31115843818556,32.30668235144584
117405,117405,17.74993601418566,44.094159587232106
801582,801582,72.9981784049193,36.45344229036455
760360,760360,94.04000392090151,69.73588025228139
393697,393697,48.26787568876072,60.98074881574216
618004,618004,34.07717549890907,58.87446611436799
281658,281658,61.13557850255101,73.63679992142488
679273,679273,63.170129839165156,20.262126437090746
762208,762208,129.00444994791738,47.195698853518685
709316,709316,132.5049722383736,59.02422224485253
201403,201403,149.33294201765233,11.663125467759798
76709,76709,173.94822687985095,62.97450403436442
222724,222724,109.12021430896392,50.398888732243385
392179,392179,53.79365176875918,49.07035656229214
408670,408670,67.80974982018702,66.33126654864186
995316,995316,133.98770823206885,75.28080277729916
164903,164903,70.16151816888075,35.29894670544137
943163,943163,82.65529501651811,58.78546063693757
