,Unnamed: 0,v,R
0,0,67.94923482137789,140.483748249172
1,1,57.63989031064861,64.44089776608135
2,2,62.82512815921232,84.41100065670047
3,3,51.95490653625984,46.363894583053614
4,4,47.11135615171299,124.94474071218296
5,5,16.888891169061495,142.58381547287826
6,6,62.38179651129154,88.23399074764704
7,7,48.34747059813946,70.50646610097508
8,8,81.992453236146,80.28901682211354
9,9,46.833846524010404,76.18529384045434
10,10,50.225192342496776,103.5360194874938
11,11,36.48164027030383,22.906749442138878
12,12,66.27942887507737,125.78569110732627
13,13,46.975904511617905,181.84290769079163
14,14,25.836357429670528,175.87197088834728
15,15,29.58534150085835,65.2943184917674
16,16,21.825586737608074,85.00456518424345
17,17,35.01690260035818,26.04193326308624
18,18,79.0089863962883,50.18908797381506
19,19,45.78445950799747,110.32280571010617
20,20,59.92684464834518,91.07894013243269
21,21,43.32175159125378,42.59514139614058
22,22,54.806328958997966,92.08128092336665
23,23,43.94424488217339,25.472941335003448
24,24,46.218095120236214,117.86534017422932
25,25,81.62396767668241,125.02047231778087
26,26,35.13285148799516,102.26854941712864
27,27,5.593930401604396,131.82072430518272
28,28,44.755167016886624,25.240551766714173
29,29,58.58172857154669,55.27484439084439
30,30,57.455013027591065,50.32052257263907
31,31,21.05221333534444,128.54476004563872
32,32,35.62120879072172,71.10102713496424
33,33,63.57384949992194,85.2191538257668
34,34,81.05213087239791,35.77059036951373
35,35,16.273277288952777,105.99416337824437
36,36,73.88030540514586,55.52246466860136
37,37,76.2307552017828,70.31049048774678
38,38,59.24004264160102,103.57858489004957
39,39,57.32047815997905,87.85548184844961
40,40,36.02437040718393,146.99107364157476
41,41,53.25522827853876,48.55941683105755
42,42,63.37015314225452,108.03402778285128
43,43,71.534744511019,73.51169046524001
44,44,83.05939591013009,90.41761149238432
45,45,68.18169401104045,67.70740164265602
46,46,70.1658782754204,149.5090255174275
47,47,22.059541748821488,58.95585139530693
48,48,73.4854666857648,187.94919958499213
49,49,67.21313925178615,124.21607507804366
50,50,36.962415931322326,83.67196700165862
51,51,70.96548169013911,169.99642696611446
52,52,28.465367420672663,62.07676370909178
53,53,52.827707753037004,79.09734038339052
54,54,77.76722096744325,191.9678706856629
55,55,33.82409124665424,65.88743175447686
56,56,60.87050039132582,29.472015058685642
57,57,34.06209697124934,156.26556450501792
58,58,72.13479967169164,60.102802642276046
59,59,60.11898332909261,35.12870791070696
60,60,70.21379575673616,115.05573159725564
61,61,60.469257276069314,39.79016707798788
62,62,30.660138491217623,151.33342597573792
63,63,48.288248249940864,26.01589893096889
64,64,38.80445954976034,105.03586904247976
65,65,52.727524060392284,159.19369821262478
66,66,66.79640654117881,59.11831481784096
67,67,67.69390156031545,78.12268814275886
68,68,56.230083912019644,38.323736957749794
69,69,31.598579552809557,27.41316426700039
70,70,46.26302932272434,88.11998241866955
71,71,33.83150433418869,51.8337305863957
72,72,56.284221955709285,84.39981015447363
73,73,58.92158457856117,118.59911580589471
74,74,51.28467136362021,24.103691408576
75,75,71.21847894598497,111.59047003980801
76,76,49.51275018684061,61.44104221880914
77,77,48.01103275013307,38.13126096650732
78,78,56.21820391592089,121.89127867961359
79,79,46.232917343471506,112.54118503880163
80,80,84.86590834823944,132.44834038469736
81,81,88.11841401218281,105.5686067742844
82,82,69.70262873792969,106.6331380562977
83,83,46.58974499472746,75.6830727488549
84,84,48.875936051272156,81.88210660779245
85,85,65.57134473899806,140.84454877071164
86,86,53.1576375373499,60.982679705625294
87,87,58.52089110444946,47.821755202953504
88,88,47.047074084278925,79.85137650100789
89,89,32.96866456995114,59.78109822444596
90,90,53.79552368947574,104.30549246533899
91,91,67.19297356332315,63.95239847326831
92,92,54.11132019015296,119.19018301418112
93,93,41.98169522423101,15.602569840510078
94,94,62.34190629039927,181.32934681837938
95,95,35.34902474859354,35.680046162477275
96,96,46.35637153891345,68.7259233024829
97,97,60.64043851433416,94.19037056616068
98,98,53.54072340895417,164.4933915634299
99,99,57.78960472188891,64.76407027938322
100,100,34.905812980354,149.58025882374167
101,101,44.8705144348641,46.32792137791212
102,102,74.4887419991406,169.8259535476209
103,103,18.33350908062272,131.76494935664664
104,104,73.39506812298508,66.7220582275469
105,105,65.73960955729974,76.38732583106713
106,106,71.45101461659684,74.84287306767847
107,107,75.18208001448974,178.65788497530465
108,108,53.09700915888385,137.97174319535478
109,109,66.11016545535243,158.18949362850867
110,110,16.929272128606804,78.98869197135001
111,111,63.47443214406489,100.15508713756614
112,112,39.44255837718572,122.79378528717962
113,113,85.77480017968226,66.50250075303272
114,114,37.914792936865005,145.5841325666913
115,115,52.19799299260453,36.036991685229076
116,116,62.39642550960807,59.35186821329225
117,117,44.20906002630157,10.023108285225494
118,118,54.830994462787075,72.95926547167447
119,119,75.70015696193812,86.45668829582917
120,120,60.62641692272895,55.42129392902665
121,121,47.50947204286459,49.61693349379087
