,Unnamed: 0,R,v
788231,788231,39.75947718549345,50.104578535387446
34904,34904,44.879867645667964,52.78919788172232
523534,523534,177.76507726427,78.6764640774484
993090,993090,139.42111330577492,63.441042742646864
211081,211081,164.35073847702913,75.66219092798303
884393,884393,34.07328285570777,38.62953546541827
797111,797111,36.23330093590282,35.109847553014696
130582,130582,59.6018506297824,54.126210050924854
635669,635669,27.944681158048617,47.19739972092302
449431,449431,61.530775860503155,37.001398128007935
176938,176938,119.34387893606701,33.46015740194355
170590,170590,103.28413756741864,52.840531144707214
848407,848407,103.64344751398274,48.22787976640918
944654,944654,44.2326454442976,27.40936810722065
792823,792823,64.34433609174658,29.1525825946698
93138,93138,36.41469892008449,43.793998454394725
235586,235586,48.709577407266465,89.17021235728146
743781,743781,85.15800753961028,77.87006044633422
598403,598403,176.05779773408543,46.58384028127513
815826,815826,99.46719805935696,61.87022081330254
252655,252655,87.07480730687988,55.05623915345375
583892,583892,24.999200962298517,35.91738941825769
168525,168525,56.749806730301344,52.506382146384624
514538,514538,52.60015291275744,62.066466259031245
457280,457280,76.16503412095209,63.267392056356584
56069,56069,147.77647629270203,18.41816064102385
406329,406329,31.439615403954004,59.74678274132007
829535,829535,98.01112319016329,64.52003921277472
713027,713027,42.92992500758526,64.8224709191943
962969,962969,44.94472974713739,26.952018268636227
380428,380428,45.39033960773125,25.21433880239556
462799,462799,83.23495349418117,55.866624003822615
637653,637653,127.54815106869455,52.46344344305911
706381,706381,48.31119628260427,58.25764330393016
479194,479194,98.40777555705259,35.209981450017985
422951,422951,20.45951832023752,37.91746650461453
26234,26234,46.713513166041714,42.186549742178094
484908,484908,20.24344240992597,66.60336189058808
469754,469754,85.44703880813469,28.29067072883038
84464,84464,34.934224523055164,47.30239070535097
382629,382629,139.64778844752072,85.37437521670282
29448,29448,152.56306959822274,84.75975970366045
149728,149728,135.79252180970042,54.373636294910796
181350,181350,59.726131523108435,55.57425562392139
526839,526839,49.12498534161563,60.06661750933645
819825,819825,93.21166853476005,55.15998616554284
817285,817285,167.80569996351872,51.72214671033039
699762,699762,157.13987190472812,39.304274749366606
456177,456177,66.44149180216655,54.332905920079504
616732,616732,55.316134829192286,25.498893143352603
886245,886245,8.758012222510411,59.92517947710471
542460,542460,179.8557722218849,56.61642672796557
198938,198938,111.17505103665181,23.959543723656644
126853,126853,164.2315302175721,64.78961779070332
719076,719076,108.360042273491,70.25474606824268
964053,964053,186.2417066791597,83.48951934101656
690219,690219,39.89323132065381,44.86676838488536
822848,822848,164.3351144118941,63.7505908742493
