,R,v,kind
495,9.123136683764315,42.390216307248934,mem
733,9.378531128825832,59.05370532425885,mem
928,10.548197698257493,33.749828924870826,mem
1632,10.993443511095684,41.34395091172964,mem
2012,11.435040790020981,55.42080115454647,mem
2477,12.295639251180058,51.881566943446465,mem
4292,13.110607181991384,57.505262076952846,fg
386,15.061334059804828,36.16195549427653,mem
301,15.19779917036165,50.269612799057,mem
2294,15.257408302019346,53.731522279163116,mem
1834,15.32458534611378,44.35650862425757,mem
1907,15.796879153541255,62.31654596776607,mem
3054,16.403528298639767,78.95548446324136,fg
1483,17.129357681311824,46.007140945080145,mem
1829,19.03013804077699,26.359833863271746,mem
555,19.339657153656407,35.45079760214409,mem
4787,19.496680569454295,92.84717249471413,fg
2426,19.647884073311538,47.608735875370634,mem
629,19.95984456063332,55.87958950400782,mem
3904,20.86557328401847,29.51616883663141,fg
585,21.552350159344766,69.30901924262061,mem
2273,21.94924748320472,48.23187636862063,mem
421,22.061576800035297,46.77771899860832,mem
1244,23.24220455238872,43.15318915686422,mem
263,23.32308949376809,26.33191381718657,mem
1757,23.353003572719718,59.85509557397349,mem
670,23.872053464954586,63.730669808657076,mem
762,24.00014870648221,63.10279717665805,mem
3459,24.29858267136289,35.135988251132204,fg
2025,24.434170108003634,67.78123953378133,mem
1131,24.80056250622691,53.578453474873115,mem
948,25.15049747319862,46.7715295785777,mem
1721,25.25313759638565,63.05239010531227,mem
3811,25.613445115090475,33.307840255332195,fg
544,26.488107180643606,57.38007609245966,mem
2497,26.637814851212514,56.23558419369601,mem
1103,26.807305255197377,45.17003031377196,mem
930,26.915477661896826,39.33087825857857,mem
1260,27.08523488955522,59.97536597239501,mem
3873,27.715003766796755,48.26984237079566,fg
2447,27.776785326011748,57.49674221434854,mem
416,28.245618040507374,27.91685065677116,mem
333,28.58594795857393,54.19980849802562,mem
292,28.6440149266056,29.79069182081049,mem
1394,29.39855910224212,40.95275854722632,mem
56,29.472015058685642,60.87050039132582,mem
1860,29.516649553995205,27.249545593731888,mem
551,29.6454132543676,46.91158186506018,mem
3396,30.012385626224642,44.28312010971359,fg
1594,30.187146415668177,48.26905874576286,mem
3287,30.22544789292252,63.134602057878645,fg
1370,30.792866598252694,49.95526549062171,mem
2359,32.204753305502855,61.54166963669746,mem
1906,32.31665207355885,48.795067805840816,mem
2272,32.55655238171803,70.97724320206699,mem
2046,32.803359867873205,38.009314064543055,mem
4627,32.87917913808365,61.2043547324369,fg
1176,33.239802429823,58.37657556159437,mem
412,33.24589773359074,32.534608533598806,mem
3514,33.564285295611,21.738461552986962,fg
2455,33.70795443059044,45.95521352944951,mem
768,33.71585449109839,43.73781788531378,mem
203,33.85533387783559,55.8113120349665,mem
1259,34.056269940608104,55.68137388858627,mem
1725,34.430541873731364,25.13635996622269,mem
532,34.48357440705844,65.96441670997254,mem
1863,34.69129194048684,48.095521454157144,mem
95,35.680046162477275,35.34902474859354,mem
236,35.77897346941163,63.10137929774614,mem
1000,36.18299654425404,10.71575735779819,mem
1271,36.425594318628995,40.09619666312434,mem
3846,36.96958322687197,91.83549330858172,fg
587,37.084268053769534,43.223722484708034,mem
3842,37.28559902949903,66.51831387123167,fg
1663,37.34512439463234,42.386694302273824,mem
1389,37.52383623109708,53.48665602297503,mem
404,37.54838451689468,52.273179314082356,mem
2161,37.57809938238968,62.32285373278043,mem
1429,37.596518465871355,49.837635552151106,mem
1788,37.95767982152111,39.639565644038974,mem
911,38.0494904049509,49.120882155997286,mem
526,38.053305569623376,10.47239029186668,mem
77,38.13126096650732,48.01103275013307,mem
3550,38.214318519006014,89.9819194419747,fg
68,38.323736957749794,56.230083912019644,mem
1515,38.537216650992434,66.80499270769401,mem
881,38.5826974264824,29.413823147254767,mem
