,Unnamed: 0,R,v,kind
0,76192,46.002541128275965,32.22278480734417,mem
1,76194,55.07120633763618,63.97156609783526,mem
2,76195,118.59275029022275,41.523186197383055,mem
3,76196,122.44154239394364,68.68890339946088,mem
4,76197,63.74912958239458,59.237910211069746,mem
5,76198,68.07767527639936,58.799935158574314,mem
6,76199,37.532553985412605,73.51524038425248,mem
7,76201,10.029079182798977,35.49770089974996,mem
8,76202,43.11230287907132,53.20484964516076,mem
9,76203,105.09427401754783,47.942050885286356,mem
10,76204,125.39762596770113,46.508347464613465,mem
11,76205,53.289863772915744,49.74161375389271,mem
12,76208,38.85752524242602,32.29460087798242,mem
13,76209,127.79161527137786,62.26358791569968,mem
14,76210,176.800356914888,56.74866987925252,mem
15,76211,18.722417948886736,47.44708880048789,mem
16,76212,52.0227898820053,55.85393193938774,mem
17,76213,80.38218963634526,4.166176342558401,mem
18,76214,92.14798422925007,70.15942666197716,mem
19,76215,89.98697039898953,24.50075472721242,mem
20,76217,40.83851471419499,25.97301862405711,mem
21,76219,39.342266670639354,29.46167929904562,mem
22,76220,98.96535559933201,83.2755034537312,mem
23,76221,59.94451540140849,34.10245610627365,mem
24,76222,63.0835861232191,47.81864050564253,mem
25,76224,109.35469279229844,49.46063435364153,mem
26,76225,61.3860834832044,47.73690059125722,mem
27,76226,44.882492250669614,57.487317264327096,mem
28,76227,124.97421826737231,53.78572611527828,mem
29,76228,116.42840114926564,52.897225567738886,mem
30,76229,195.91420646878242,94.40164681807592,mem
31,76230,54.09288601604518,27.848208610412744,mem
32,76231,148.31917742209689,35.53720331368909,mem
33,76233,170.36196623440506,50.40165067566332,mem
34,76234,74.23072923643811,69.39707355836651,mem
35,76236,155.72135416756217,52.34755471293274,mem
36,76237,135.8241203942239,73.70570315488308,mem
37,76239,133.14505208876813,52.95223878714743,mem
38,76240,47.44591406168122,35.111909369565836,mem
39,76241,13.5661228153019,43.43150333228787,mem
40,76242,92.27227413560765,65.56395345975753,mem
41,76244,118.24908076554159,63.271470891228105,mem
42,76246,134.52931346135816,26.825342458512825,mem
43,76247,30.02320487625882,46.251580485658465,mem
44,76248,21.316261279824573,59.78104778941773,mem
45,76249,136.96294657914856,56.42154711659873,mem
46,76251,146.1481672096482,80.86506591881275,mem
47,76253,71.60449660988061,62.31881815700885,mem
48,76255,63.05162197859433,55.69717913742971,mem
49,76256,13.795990006959247,35.54738722262878,mem
50,76257,46.656233419328096,48.958146098466656,mem
51,76258,68.66019141797167,69.35821673335386,mem
52,76260,115.56502093094171,72.5298669748342,mem
53,76261,171.10215670305382,76.19406856601469,mem
54,76262,82.90554610138298,71.47102660952315,mem
55,76263,84.93912874880793,32.83350946627981,mem
56,76264,57.95415440348735,63.07711468468555,mem
57,76266,42.04005448672174,37.941097707940436,mem
58,76267,141.32318743785137,88.13953264227284,mem
59,76270,104.74635427760893,74.02597703157606,mem
60,76271,85.77120152389203,61.36442078844288,mem
61,76272,45.6659527583741,77.91708397240457,mem
62,76273,93.4625457735064,38.63405527190977,mem
63,76274,80.9647694567529,52.641380178044535,mem
64,76275,117.59196952816194,28.401177401687995,mem
65,76277,91.33969995054092,74.56043159478065,mem
66,76278,106.44354980075585,39.159268617564365,mem
67,76279,90.14422422098623,75.50323661562473,mem
68,76280,171.1953317801706,28.19374756035923,mem
69,76282,141.9874026955176,94.30228584589143,mem
70,76283,91.68267606814246,44.830809904585664,mem
71,76284,110.5452562472291,38.51019627175821,mem
72,76285,65.52017112822884,31.98440810059,mem
73,76286,56.94898266943368,50.40522533453953,mem
74,76289,87.22888163148691,35.28653570525644,mem
75,76290,61.710343901564286,42.632107852247,mem
76,76291,120.67551689013555,46.849107877302224,mem
77,76292,130.59414746722192,77.17953790915263,mem
78,76294,78.93264253881078,51.277829610144394,mem
79,76295,177.329336668918,40.155600401302465,mem
80,76296,32.4252410171409,59.8141663108029,mem
81,76297,31.23688294854933,59.04667245623788,mem
82,76298,36.721925794981935,39.60633190079537,mem
83,76300,56.15318908697791,34.41678627314725,mem
84,76302,26.643511736218628,46.56007374167724,mem
85,76303,60.26128564617323,49.030993237560736,mem
86,76307,79.58289514305807,45.10636284909453,mem
87,76308,169.37830484027646,68.57634722379666,mem
88,76310,178.56840387298024,25.80116204476852,mem
89,76311,96.25154151897894,72.06047677717984,mem
90,76312,101.11206844021484,48.59932119101139,mem
91,76313,65.78474477989604,78.29565189487272,mem
92,76314,191.83431682632286,33.658753458809954,mem
93,76315,25.849603683860106,43.41547954341213,mem
94,76317,50.91845496384204,52.91823483171577,mem
95,76318,114.96583153926927,55.07419800599683,mem
96,76321,37.58184839803814,47.074804605617544,mem
97,76322,122.23915415179847,40.27201409859424,mem
98,76324,22.939081543489337,53.2173408731376,mem
99,76325,42.38967744121711,54.65139037478497,mem
100,76326,149.21839404635608,56.40398272724521,mem
101,76327,68.43690770968534,8.761351678969291,mem
102,76328,30.62059520689757,25.39200359460603,mem
103,76329,36.06902691975246,56.74735861089047,mem
104,76330,32.378632224843315,55.27126696064132,mem
105,76332,121.32980993662514,72.75893032433623,mem
106,76333,58.39667576845778,59.966288463843156,mem
107,76334,156.04701924402133,59.40266269470765,mem
108,76335,32.80107324237312,45.6708535048954,mem
