,Unnamed: 0,R,v
395627,395627,63.27283944750483,48.87829418785317
650909,650909,32.0071196482095,42.63938993571325
267710,267710,52.94104624901189,33.192435765284536
438679,438679,46.96078275992624,21.23466229072905
405031,405031,72.27967867914823,36.640466061928656
864196,864196,94.76356631874631,84.52535460374328
862758,862758,52.108765823062846,80.65866807382562
222748,222748,63.322845674628866,45.7327105640501
289126,289126,87.96871960958265,58.576327405429176
143163,143163,81.38494711230872,50.499722269685954
781666,781666,68.29233431416786,48.11593854928415
282589,282589,51.993127752488405,52.70538629199377
526993,526993,84.18016357557784,43.754536852604055
862626,862626,81.16556258382148,59.49409496905643
710345,710345,83.93411445695506,17.21996535349966
548373,548373,55.53245498814422,42.24657296966513
864587,864587,28.115174130501593,53.465740644676295
812796,812796,38.38005208469128,41.06339715597542
136120,136120,86.34767049361518,39.37929201898425
429147,429147,12.722363693624482,48.76810412397469
489790,489790,83.68590446329192,32.018687465714834
437507,437507,50.106263634251356,31.77378221099539
880328,880328,43.18331874039807,67.36360748938516
680966,680966,64.20711044356715,39.13889659633297
539898,539898,48.84390131233475,52.167277705253795
836141,836141,72.74416064798717,42.2691201517088
697186,697186,32.38654073638959,48.46463448664596
234161,234161,58.201544698922895,70.15355652548921
23641,23641,82.88951291143219,46.1735067669055
957833,957833,10.812737555675554,50.77508112391006
246600,246600,34.670994050628245,49.00625339208514
614192,614192,33.387250493025796,53.743670136124656
408017,408017,42.48462774633707,43.40711566413633
870432,870432,56.479955954802094,41.00900837547696
86049,86049,40.84012186775141,34.000118758357104
353248,353248,19.622830666931605,40.83860665365389
114685,114685,44.591988741152235,44.15185397474532
891409,891409,66.84442848528423,47.09528804675918
622308,622308,73.90570995707577,52.28658367320786
324389,324389,28.535119047870943,66.56488389264327
829507,829507,70.35049909248646,63.734514236130565
806284,806284,56.17573682219578,52.84524875050394
242799,242799,57.142583467166126,60.11790074185214
675991,675991,9.816850087221619,52.423935629294654
543648,543648,31.02931559626673,58.81080302286706
919502,919502,36.80236401220974,54.89514402286722
162944,162944,34.32153240904429,56.152820477028655
657316,657316,61.173714641373216,43.77785607371812
110811,110811,97.53077318392724,54.37961602182351
347815,347815,72.54146872488631,42.341093123537384
303171,303171,33.56293139328963,53.52716791898115
850093,850093,66.2670329631706,24.51320359227468
992052,992052,86.56922673471729,52.62807283765935
58932,58932,50.254790431816,50.18438778618562
820518,820518,58.66466016087298,39.53376195977385
705897,705897,24.81224174931489,54.688884942306366
908874,908874,57.11945202952944,41.087709391996775
911897,911897,4.954587619027988,48.84741862499234
372900,372900,28.788640643027858,58.749209748163956
222295,222295,68.52196365147142,43.56256760494557
597614,597614,20.00799259512971,45.40959326310392
789541,789541,52.37422568815773,49.19079761837633
214773,214773,81.32928276982882,33.34679088436481
878758,878758,53.15419893177101,66.95121496953482
17982,17982,27.2693380026264,36.091044090464415
779910,779910,39.057464252239015,25.999726639309028
166098,166098,46.748108128073866,57.900203010437814
162630,162630,48.547129637303456,60.26753532567086
62549,62549,85.54239468181609,51.8970492777035
624694,624694,64.88407110422396,59.33209980036082
230589,230589,81.38548359253123,40.63858016991496
704496,704496,36.48964566148551,67.91182537194975
500766,500766,37.21649442711608,45.897553375468036
440494,440494,22.06525257762569,54.656101306692236
486563,486563,16.435949393602495,62.8321628349629
962198,962198,52.48960494335784,57.080329742317154
940241,940241,76.35060865280919,71.25324900974367
386279,386279,77.85272308569317,50.55116302609829
538865,538865,38.67511667062818,41.063636415019005
385709,385709,82.64124152982968,37.80537072821096
45244,45244,59.29340819719015,23.71745246792384
127312,127312,52.231889051592425,40.1144381135754
653107,653107,34.001913594826306,43.487936317462655
543384,543384,82.44402102966748,57.49745873526392
194698,194698,92.55973153978552,68.90714466873251
819992,819992,53.61000231145112,62.982582147891904
825719,825719,33.54122013398078,40.22164585632202
143282,143282,14.843812845920857,51.885768016739405
252286,252286,50.7533268365161,39.73733702455093
195962,195962,55.661759131285464,36.731255108336505
391491,391491,44.062332792583206,79.01391202258772
420318,420318,42.00842989469657,43.04102668518368
508700,508700,93.04282446259009,68.02102851202291
279250,279250,74.82466734899299,93.22990332636937
373731,373731,83.97678598846075,18.497367917215765
15083,15083,71.85936470994262,64.65458318421193
423794,423794,15.655929844511494,35.1527256372137
12451,12451,46.38024137477292,57.91290786107359
510364,510364,39.591758608233036,72.57823391851393
220449,220449,41.26085634462247,74.89121699229028
822225,822225,13.733610526262071,35.963373332288114
704426,704426,23.856926195646388,47.92693082930485
559241,559241,79.60804723075759,36.971392908388076
943803,943803,47.627007320499075,62.55791057947295
151940,151940,97.60090473432062,52.78393044559525
338754,338754,45.89613722326071,54.087991422165224
417529,417529,41.86183366382602,61.552718896515614
376588,376588,97.66125662009951,31.10766350382977
178449,178449,39.50906412248053,52.12504007369239
879803,879803,90.39826490909843,57.8518168783156
431631,431631,28.90454266080504,49.08273157322986
248059,248059,19.507379702439682,55.7560672472513
543358,543358,48.00767790645854,25.66775424952763
377417,377417,28.502917944956387,59.24453009016652
587095,587095,48.785430915332576,27.356612537334946
456328,456328,74.85129597780819,28.29723799665855
902794,902794,5.479566430611241,30.121134244740748
83842,83842,57.375518430244476,48.644762549731816
657360,657360,43.80034993283664,39.76690750783647
279251,279251,81.00436175587147,25.634254935662998
665023,665023,46.660669085038656,33.809918973085125
372621,372621,15.329975882556814,41.686779481808244
535393,535393,71.46940771213265,70.15420089546632
348812,348812,81.16346250371029,60.927083847106374
657264,657264,68.88387018575061,41.471178277479616
848231,848231,53.614617828778144,53.66869507458028
975969,975969,58.69238875862419,45.34306974887304
355589,355589,76.19067669462254,55.286858440727464
18193,18193,63.50260235655957,29.49240483502608
710812,710812,51.962441604954435,52.842686959048955
755027,755027,24.763906909812675,41.84905849391235
36716,36716,71.66431660954332,52.16833832931034
388317,388317,14.469689438590827,37.50101328751655
491579,491579,24.60986195123459,37.86507151036247
769692,769692,60.32334444566738,67.9019203707814
118707,118707,42.66343769512311,51.0744955577541
862523,862523,97.6067789356046,38.73945493365185
711617,711617,88.4080433930352,29.517121229679308
338724,338724,96.12595921079,88.07723017771782
358025,358025,67.67315641024568,65.67287713661031
265803,265803,78.37820895915478,17.256894757523
80674,80674,52.904168962917794,38.389955261556594
542359,542359,40.262563357865034,62.93074181211727
424365,424365,91.32927827775801,57.820225971341394
857991,857991,48.87173388666819,35.93393377818664
336572,336572,15.701989104062624,47.85935670191522
999020,999020,55.64588777844251,64.07076067745182
803775,803775,71.20219424669777,57.042026566776144
198890,198890,47.3254323847046,50.12702003380549
134661,134661,46.82963059037449,46.009070707626044
506094,506094,95.41545247987051,42.565832942849724
11163,11163,98.58130419309632,40.51889613344946
266434,266434,93.74694506863119,39.96593630420565
166046,166046,86.56875670002808,47.2942969707597
785043,785043,92.41276321573334,25.852661471566876
727314,727314,64.28451031801556,65.01436322498381
190786,190786,47.80618274352209,51.54161098401862
669468,669468,68.89118889390201,68.0063733391352
357019,357019,23.939568278259145,32.0109340445337
639334,639334,67.97984884740744,19.135192457718887
25010,25010,95.08127945808745,56.472910384533726
723200,723200,94.59567358866194,45.11001013213132
476524,476524,38.89164657186036,53.959053142124894
817113,817113,26.63166751261252,32.330247515687354
358031,358031,28.84333512336065,49.942448847267464
89844,89844,72.81309488905094,49.863879299282004
297054,297054,84.30158296372154,23.36823199091149
344281,344281,94.4285367975326,33.912155420591304
152870,152870,24.58296390355134,53.56667628297145
468181,468181,58.064777856485485,25.81002479170297
