a,b,v_mem,logpdf
10.0,10.0,50.0,-472269.92430157517
10.0,10.0,50.0,-472269.92430157517
10.0,10.0,50.0,-472269.92430157517
9.986388243018459,10.056342797595752,50.02828918252888,-472269.5696521112
9.986388243018459,10.056342797595752,50.02828918252888,-472269.5696521112
9.986388243018459,10.056342797595752,50.02828918252888,-472269.5696521112
9.986388243018459,10.056342797595752,50.02828918252888,-472269.5696521112
9.986388243018459,10.056342797595752,50.02828918252888,-472269.5696521112
9.986388243018459,10.056342797595752,50.02828918252888,-472269.5696521112
9.986388243018459,10.056342797595752,50.02828918252888,-472269.5696521112
9.917048110912356,10.234689529011163,50.01957217319059,-472268.1310772943
9.831175137825996,10.368686834184436,50.08006410919472,-472268.54242893565
9.913938126613301,9.995959275401844,49.948036179090316,-472270.6446729213
9.913938126613301,9.995959275401844,49.948036179090316,-472270.6446729213
9.913938126613301,9.995959275401844,49.948036179090316,-472270.6446729213
9.913938126613301,9.995959275401844,49.948036179090316,-472270.6446729213
9.846820940868545,10.154099822289213,49.88383026090601,-472268.5358028826
9.846820940868545,10.154099822289213,49.88383026090601,-472268.5358028826
9.846820940868545,10.154099822289213,49.88383026090601,-472268.5358028826
9.86497856180713,10.241386600981135,50.07286948367434,-472268.5610163907
9.86497856180713,10.241386600981135,50.07286948367434,-472268.5610163907
9.86497856180713,10.241386600981135,50.07286948367434,-472268.5610163907
9.86497856180713,10.241386600981135,50.07286948367434,-472268.5610163907
9.86497856180713,10.241386600981135,50.07286948367434,-472268.5610163907
9.757915154657026,10.527909021742538,50.007323460783134,-472267.76279287867
9.757915154657026,10.527909021742538,50.007323460783134,-472267.76279287867
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.727407561103663,10.455113411274592,49.83303963576139,-472267.57659483235
9.725321994837648,10.402343886925646,49.83905508245053,-472267.6765371852
9.725321994837648,10.402343886925646,49.83905508245053,-472267.6765371852
9.725321994837648,10.402343886925646,49.83905508245053,-472267.6765371852
9.725321994837648,10.402343886925646,49.83905508245053,-472267.6765371852
9.69369939222893,10.304791512000026,49.915832690699865,-472269.2002749524
9.69369939222893,10.304791512000026,49.915832690699865,-472269.2002749524
9.69369939222893,10.304791512000026,49.915832690699865,-472269.2002749524
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.869224652254037,10.272508285310497,49.93343715031814,-472267.08092790627
9.673269958190904,10.501627972616589,49.910145250097514,-472267.0384745612
