,Unnamed: 0,v,R
0,0,50.91132196807958,2.6445997068932705
1,1,46.47208779529806,8.779024895415409
2,2,46.383622655190784,10.586491841431485
3,3,53.462928678147144,11.119576997421783
4,4,31.514076805408425,12.262447060909436
5,5,46.329254844459015,12.274479406248787
6,6,37.28329477351629,13.953892205994599
7,7,49.58132426071392,14.682934380305849
8,8,42.891309695396345,14.80284001648479
9,9,46.37483155863836,14.807022265790756
10,10,53.731522279163116,15.257408302019346
11,11,40.15560456953824,15.411472707260629
12,12,41.98169522423101,15.602569840510078
13,13,53.73763175272583,16.787625183688938
14,14,36.28454842578394,18.518673935605594
15,15,37.38372573409066,18.871831042564928
16,16,69.87310116366928,19.866016969389392
17,17,56.76321425669045,20.15944748444189
18,18,74.11622210514159,20.721519912761764
19,19,76.40001664382463,21.521908798294554
20,20,46.77771899860832,22.061576800035297
21,21,57.96610802502281,22.22157488248752
22,22,27.49043649168869,22.676996433740182
23,23,45.977619163245926,23.289898335444327
24,24,26.33191381718657,23.32308949376809
25,25,54.22763614207822,23.376032455617572
26,26,56.706443904144535,23.74806131397032
27,27,63.730669808657076,23.872053464954586
28,28,67.78123953378133,24.434170108003634
29,29,73.79546731668633,24.71273662173148
30,30,59.136611829230965,24.73705200260941
31,31,46.7715295785777,25.15049747319862
32,32,48.22031358685047,25.44543106376717
33,33,43.94424488217339,25.472941335003448
34,34,59.92945651737645,25.554343086236962
35,35,47.79948384573522,25.875894740317932
36,36,35.01690260035818,26.04193326308624
37,37,48.1966649344685,26.06326261839509
38,38,40.491925340368454,26.25888586042115
39,39,47.08760933075858,26.310046397092446
40,40,56.23558419369601,26.637814851212514
41,41,54.31797689956476,26.803918607789782
42,42,59.97536597239501,27.08523488955522
43,43,51.559889645753614,27.3266424088366
44,44,63.36095073649226,27.60929205568005
45,45,51.61235919891391,27.65431542722275
46,46,83.54546662128904,27.672438274757177
47,47,69.13309775792203,28.11652591004607
48,48,56.04269919708489,28.731672514097127
49,49,60.87050039132582,29.472015058685642
50,50,76.89148929364086,29.930177920532866
51,51,44.28312010971359,30.012385626224642
52,52,46.94752031250165,30.52639631928617
53,53,56.25688334178692,30.733105368101164
54,54,16.239627698821067,31.593685509370772
55,55,49.509086838550594,31.808330499038092
56,56,36.21588619831023,32.09037594043461
57,57,45.233067367542716,32.62529040254587
58,58,33.74458897601652,33.046079977032825
59,59,32.534608533598806,33.24589773359074
60,60,35.021093231750704,33.70979787068363
61,61,58.80231317358336,33.75582010265336
62,62,52.09791645561042,33.79306729453174
63,63,53.204969270672684,34.068830909373986
64,64,73.70769244358374,34.178270574357384
65,65,25.13635996622269,34.430541873731364
66,66,58.97241176073961,34.446875490829676
67,67,54.17100679985083,34.466845118708264
68,68,65.96441670997254,34.48357440705844
69,69,48.095521454157144,34.69129194048684
70,70,32.32198261635657,34.82579091377265
71,71,49.29160752096664,35.53337020123421
72,72,64.03077101284069,35.77255516608624
73,73,53.44524344599935,36.1176797376608
74,74,64.6693389233626,36.89133303284747
75,75,49.837635552151106,37.596518465871355
76,76,13.995603692809286,37.668398741750046
77,77,50.09563979213857,37.75367865947979
78,78,53.64262377373103,37.881615548828506
79,79,50.3242351241233,37.92727009157131
80,80,48.01103275013307,38.13126096650732
81,81,89.9819194419747,38.214318519006014
82,82,77.79466727475392,38.67204639254353
83,83,41.165480120331615,38.84447899479985
84,84,38.121234689126474,38.91407304291771
85,85,95.00106928370035,39.01461641043557
86,86,32.36999926180455,39.051362270813605
87,87,84.42970046277136,39.23126738551356
88,88,52.16164496543593,39.32503768486403
89,89,59.45112929133914,39.33111440307327
90,90,32.84698838255868,39.656922614370615
91,91,17.586816511174472,39.88667630649788
92,92,63.54842553050128,40.03721490658857
93,93,39.57971973963525,40.487101274545886
94,94,61.18489451415433,41.04915313523328
95,95,62.075030044503315,41.3852605757491
96,96,35.50289450498687,41.45192257009392
97,97,43.830736359926355,41.85371206571384
98,98,45.35179763861246,41.92078590728792
99,99,47.682684015401364,42.13850560737124
100,100,54.08802358850393,42.62600330052353
101,101,48.44652218085566,42.887170935431534
102,102,25.270498276288517,43.18785662087457
103,103,59.44474810648889,43.2292215589858
104,104,52.11617947176925,43.2467990930789
105,105,78.18332142811154,43.41201529161814
106,106,34.29889256977025,43.8362499776246
107,107,37.95950326969889,43.95423989583577
108,108,47.97060779436628,44.08465510012249
109,109,71.44161937924639,44.17708441559483
110,110,27.508737334202696,44.44421109198449
111,111,45.777832261799155,44.57075722319174
112,112,23.85770579684594,44.58274522685178
113,113,59.345036054888496,45.38556075292428
114,114,47.408568838900315,45.4164898243283
115,115,40.349598879157725,45.546547551958284
116,116,51.557817496206006,45.674353218418645
117,117,44.51350449575565,45.80456530662468
118,118,65.81103938777716,45.95380200301727
119,119,46.09460553962114,45.95680027392778
120,120,70.83337457038796,45.99806352654438
121,121,47.35638754631911,46.0455056439166
122,122,38.21506409144297,46.22745922009866
123,123,44.8705144348641,46.32792137791212
124,124,51.95490653625984,46.363894583053614
125,125,36.16225350271983,46.43289266889853
126,126,15.368670439470314,46.62914130657904
127,127,54.95098804700841,47.295265122494364
128,128,74.91474314651957,47.654988602546645
129,129,31.568493404907674,48.29462225209519
130,130,56.64542898656431,48.98476490544209
131,131,45.89940442931963,49.005976557060364
132,132,47.50947204286459,49.61693349379087
133,133,40.91967256238628,49.68145717695866
134,134,21.38561912033265,49.74092721730239
135,135,58.93504274606292,49.85454345973138
136,136,38.26407940407104,49.85616287497077
137,137,48.37320817535559,50.25049602379834
138,138,67.93021178787652,51.07202610854552
139,139,30.735455685397053,51.22522660382286
140,140,47.858690076608326,51.35145391204961
141,141,40.644785758670956,51.618360190511616
142,142,56.02536028443558,51.668712485628454
143,143,33.83150433418869,51.8337305863957
144,144,60.457819633028116,51.84360805970898
145,145,60.358244468120574,52.1273899417121
146,146,71.16102061646811,52.294803221436474
147,147,52.46535519349886,52.37821449293333
148,148,80.19870995251351,52.55581074754678
149,149,2.6837992536083,52.61724964306383
150,150,68.60249453287027,52.64821766044721
151,151,38.453371581099354,52.66960480905522
152,152,61.095050766890715,52.670727487354156
153,153,72.62907927493923,52.6977439152171
154,154,76.0883010612678,52.86298371532964
155,155,61.9313672132036,53.07851123158419
156,156,34.36208103324784,53.211045060546816
157,157,57.148172501686965,53.302244508797855
158,158,17.945984586586977,53.406448145377595
159,159,10.494281173863897,53.541972821513355
160,160,62.223334080653714,53.734923408696716
161,161,45.667389540179826,54.35911362901625
162,162,47.540891377502156,54.63193771926858
163,163,68.60519203245688,54.84277952629144
164,164,35.91297615745064,54.86172836540757
165,165,65.54319643651029,54.975305779758045
166,166,54.71226873755471,55.0254988597632
167,167,62.074284941653566,55.14922904025124
168,168,39.755747909325294,55.1863145333791
169,169,53.400214090353344,55.392686467784394
170,170,44.007015387171535,55.46896801591242
171,171,63.83955732083127,55.534608536776005
172,172,28.812196027967712,55.70297891067955
173,173,54.179925183484066,55.80752604176279
174,174,48.778120887582816,56.25263135341239
175,175,60.011361271699975,56.2568925283956
176,176,49.784613090144504,56.30709130376825
177,177,34.95249643330005,56.41994634355507
178,178,60.77546974518805,56.83975206628193
179,179,38.92118771000469,56.99516621642606
180,180,40.24244501447475,57.18039596869671
181,181,38.54718862912023,57.368097616561286
182,182,39.235728459093416,57.50725270621093
183,183,46.91362127300098,57.53870839382569
184,184,64.05712950038391,58.2927719052761
185,185,57.20452783678682,58.33372876503582
186,186,45.52339233509112,58.51945276987795
187,187,69.08544967988206,58.77163202777474
188,188,28.29494191650896,58.99098942111797
189,189,66.63362163844619,59.046454552280785
190,190,29.45139439328584,59.10925291640329
191,191,46.460785436047665,59.23433911046364
192,192,36.31869284169479,59.26586245730808
193,193,69.62804403451374,59.266775902702726
194,194,62.39642550960807,59.35186821329225
195,195,44.48536061752651,59.57763369987447
196,196,55.07098271647185,59.5860839655997
197,197,62.53939590562135,59.62247007550985
198,198,42.211896806940594,59.865117063673026
199,199,29.756291518708863,60.098062535238384
200,200,72.13479967169164,60.102802642276046
201,201,37.889326885082674,60.13282395317922
202,202,50.816293449210974,60.197941249610615
203,203,46.72433108599811,60.289123601380645
204,204,45.9456167613189,60.72345778755393
205,205,68.94364220085525,60.77218129587205
206,206,32.84548624805711,60.80972047462684
207,207,34.245072142978266,60.96227896062257
208,208,83.04858643418656,61.017809303212225
209,209,49.287632021713286,61.26763177633188
210,210,5.218896716015394,61.41609076836112
211,211,45.11462202746894,61.43265139249012
212,212,49.51275018684061,61.44104221880914
213,213,25.876580316883665,61.4911159606729
214,214,46.71858922838523,61.53013005074957
215,215,40.44690777640797,61.56863256468206
216,216,37.1282908565096,61.68530210216548
217,217,65.77608891504127,62.358152806971404
218,218,52.201386084225476,62.9132719453397
219,219,54.77314743386278,63.22678981651286
220,220,59.29245755533093,63.59656216273083
221,221,46.85787992086088,63.60611036699839
222,222,70.78835510304769,63.60930758899627
223,223,54.59025032925038,63.89574805806093
224,224,60.64672387212853,63.98879738307789
225,225,59.58583000099199,64.19395760325614
226,226,56.158974649857775,64.20515887292011
227,227,28.83464788370688,64.29489119683281
228,228,66.77589318095315,64.41528721147614
229,229,57.63989031064861,64.44089776608135
230,230,38.598297979563974,64.48242917475503
231,231,52.91343797401795,64.52272189652582
