,Unnamed: 0,v,R
0,0,50.91132196807958,2.6445997068932705
1,1,54.33439697845859,3.5680336745712857
2,2,65.27464328017118,3.649571462075639
3,3,26.34867774088832,4.0498465294933865
4,4,61.596524322217576,4.230460148724311
5,5,38.955505190165354,5.0566503920856265
6,6,35.7013590507048,5.114047434015324
7,7,33.32100216654837,5.216341750908921
8,8,68.18076947816334,5.70877027145796
9,9,38.18108399798413,7.093997192579312
10,10,40.41627556158525,7.159985078801537
11,11,55.820465795972574,8.017736535084177
12,12,57.93180095691348,8.13679595141684
13,13,62.277731030322,8.370774470919255
14,14,47.57274456946893,8.426704814049353
15,15,46.47208779529806,8.779024895415409
16,16,63.312648165167104,8.840253057009818
17,17,55.10769701666173,8.892488979187537
18,18,39.581989425291006,9.016330983690203
19,19,42.390216307248934,9.123136683764315
20,20,59.05370532425885,9.378531128825832
21,21,44.20906002630157,10.023108285225494
22,22,42.722151607832544,10.166677043334808
23,23,3.631423551819836,10.180912147523367
24,24,62.732775663068416,10.243474351594172
25,25,27.71484432166248,10.524551757367329
26,26,50.51679262107884,10.620194680640699
27,27,41.34395091172964,10.993443511095684
28,28,63.48233179696381,11.22567990575885
29,29,78.25709695671657,11.280739012892836
30,30,58.37372411298125,11.370872343520821
31,31,58.4381226384869,11.439145862616213
32,32,58.1302001829537,11.49097631387532
33,33,58.79397136344354,11.514543292672426
34,34,49.223462688192605,11.706278429260134
35,35,67.92164410631354,12.068916422150098
36,36,58.862722366323204,12.19587168085729
37,37,46.329254844459015,12.274479406248787
38,38,51.881566943446465,12.295639251180058
39,39,50.4093732709889,12.566278875762107
40,40,65.13670010481447,12.711395699554055
41,41,62.0553675013901,13.040466599200515
42,42,29.616949808322893,13.081939537141805
43,43,57.505262076952846,13.110607181991384
44,44,60.44742581838279,13.188403834201285
45,45,67.1218251796887,13.565232212405661
46,46,32.983447256356605,13.804110454775126
47,47,40.32376786656551,13.872808331791788
48,48,37.28329477351629,13.953892205994599
49,49,54.526937624455925,13.980930125306287
50,50,38.34342188872646,14.453546087856314
51,51,48.76158860698435,14.482815398298314
52,52,41.80410068486201,14.498127916831148
53,53,60.10027055823312,14.615743749312012
54,54,63.620635373961726,14.680568433082412
55,55,49.58132426071392,14.682934380305849
56,56,49.50845938258061,14.700834998171695
57,57,42.891309695396345,14.80284001648479
58,58,49.04998526096751,15.037967120191386
59,59,36.16195549427653,15.061334059804828
60,60,85.28533905869784,15.077593927202154
61,61,44.8500275708162,15.109520909585244
62,62,50.269612799057,15.19779917036165
63,63,53.731522279163116,15.257408302019346
64,64,50.526280763630005,15.269170796976494
65,65,81.54607511051924,15.284037152848914
66,66,40.15560456953824,15.411472707260629
67,67,58.75942101327669,15.558654510748074
68,68,41.98169522423101,15.602569840510078
69,69,34.22945976486159,15.617404820647463
70,70,62.31654596776607,15.796879153541255
71,71,73.14515616303065,16.236295889711812
72,72,60.46679852659653,16.681933466305072
73,73,53.73763175272583,16.787625183688938
74,74,55.20689986208601,16.861501678345892
75,75,56.88065963118875,16.8727364950519
76,76,40.60107498436639,16.89157282056678
77,77,51.42422437107481,16.909335871577486
78,78,46.007140945080145,17.129357681311824
79,79,63.85533984762733,17.210909853260368
80,80,91.0565381852234,17.30041872514399
81,81,45.670666443910534,17.383636226091465
82,82,59.97665560304207,17.62828009827577
83,83,57.322173552287744,17.711914302500478
84,84,59.262366029535436,17.965975871275184
85,85,33.53915969112741,18.086523712288507
86,86,45.519522645250476,18.14019394886497
87,87,62.296675052840826,18.225277787045513
88,88,83.34330052018768,18.452138485337954
89,89,60.83857849921315,18.48902094454368
90,90,41.319182174796026,18.541111800744734
91,91,53.375436127982034,18.746953355293353
92,92,34.549906743803156,18.80470781670032
93,93,46.048356129533005,18.807645826997664
94,94,37.38372573409066,18.871831042564928
95,95,48.778678409632384,18.90130918555589
96,96,26.359833863271746,19.03013804077699
97,97,44.16028379851974,19.103279999176518
98,98,49.85504109003175,19.219224630757523
99,99,35.45079760214409,19.339657153656407
100,100,50.01700387989438,19.432176403772935
101,101,92.84717249471413,19.496680569454295
102,102,47.608735875370634,19.647884073311538
103,103,69.87310116366928,19.866016969389392
104,104,36.95051693692105,19.8716117522316
105,105,44.179959593056935,19.893956661268057
106,106,55.87958950400782,19.95984456063332
107,107,56.76321425669045,20.15944748444189
108,108,74.11622210514159,20.721519912761764
109,109,38.951682088810685,20.85400910431964
110,110,54.15499459188164,20.861424680094625
111,111,29.51616883663141,20.86557328401847
112,112,48.12831198512382,20.911157794573683
113,113,65.07470452817013,21.03030391109905
114,114,47.6087314429358,21.034823130740808
115,115,46.55862477900697,21.290768315797454
116,116,36.74141802718732,21.349190063103137
117,117,46.371478528824866,21.362044864699463
118,118,48.48041535537745,21.409495227326122
119,119,76.40001664382463,21.521908798294554
120,120,69.30901924262061,21.552350159344766
121,121,17.131389928747467,21.585874088751712
122,122,39.50557783940905,21.61250491111301
123,123,44.08259361243228,21.71903982200224
124,124,29.267387715049573,21.790150029961033
125,125,27.913865753275193,21.8304607917338
126,126,8.953792384763915,21.838731780902847
127,127,36.04707566393125,21.853827984161352
128,128,48.23187636862063,21.94924748320472
