,Unnamed: 0,R,v,kind
0,53955,7.953044318569104,58.6637097211391,mem
1,53956,45.93428318496103,55.817642402442274,mem
2,53960,45.48988080472965,41.224755816175204,mem
3,53961,138.79235312618636,65.85155163941907,mem
4,53963,7.533664824097367,60.745081383692934,mem
5,53964,67.87073676533063,48.78509483234306,mem
6,53965,56.51500280746993,70.76058318498212,mem
7,53966,57.428010182238644,67.56581432643924,mem
8,53967,46.82951363802458,62.09546274969686,mem
9,53968,62.31435119804655,67.45474942171545,mem
10,53969,5.5199607953268135,44.07249966832301,mem
11,53971,38.62229073777801,29.3349145714323,mem
12,53972,24.51537277765708,26.414072868990477,mem
13,53973,4.437641241975691,45.704404303888644,mem
14,53974,35.18162692145977,62.3888837975888,mem
15,53975,87.67297316293461,25.074338993797355,mem
16,53976,89.85652382553074,28.538213176949803,mem
17,53977,65.52741656380314,59.93512292293149,mem
18,53979,117.54704793845285,79.94781478185713,mem
19,53982,36.1609674861022,76.99675265944819,mem
20,53983,125.76593732186967,27.607718431002773,mem
21,53984,139.40176860127042,41.586037758174456,mem
22,53987,132.75794101686873,38.640716661848415,mem
23,53988,79.21395667767551,29.9743021607939,mem
24,53990,46.232378876283846,62.79242784337018,mem
25,53991,103.48515659311441,58.43268821930014,mem
26,53992,103.28176872297352,39.57555303502817,mem
27,53993,150.5197018100754,46.58728747715821,mem
28,53995,92.70198209938059,17.418554000320903,mem
29,53996,32.158130615826266,32.77961339637898,mem
30,53997,159.3109348011507,2.1559269253630617,mem
31,53998,116.35882960964749,50.47606476600164,mem
32,54000,69.40415577880286,30.795717385603627,mem
33,54002,173.42126239206056,32.616009994076194,mem
34,54003,138.99346278700966,33.866011095856656,mem
35,54004,29.122477603021284,58.1558213891865,mem
36,54005,83.2175718590764,44.0959302152462,mem
37,54006,66.87770338496205,53.783586674864424,mem
38,54007,73.49052807316595,36.56739971566721,mem
39,54009,38.648509181232654,60.39291680940856,mem
40,54010,51.05016615151832,69.97846391805002,mem
41,54011,40.909948597052534,63.52756802201562,mem
42,54012,89.79905170544465,80.37328588034535,mem
43,54013,155.51501515082543,67.53237603814378,mem
44,54014,14.621958496808539,63.28416576172585,mem
45,54015,85.34812127062959,43.18367910295127,mem
46,54016,57.144944426224825,51.13188430188935,mem
47,54017,130.74174412923676,27.598281607894144,mem
48,54020,26.351555437338,40.870497756956134,mem
49,54021,69.48507337759455,46.933623932185725,mem
50,54022,103.25420262153952,47.70461487437278,mem
51,54023,93.74761590775177,32.71423555949601,mem
52,54024,30.031592312019885,31.87947616083868,mem
53,54025,47.76729261990715,25.121332912410026,mem
54,54026,154.17565160089984,43.56850230169396,mem
55,54027,138.9529182623375,3.884849053875492,mem
56,54028,25.087701628358282,50.95256164396938,mem
57,54029,61.96547841907853,59.40902567225108,mem
58,54030,29.58209631163857,62.08454133843195,mem
59,54031,22.874792522793808,43.66509117847559,mem
60,54032,108.54778457695268,47.22562641364414,mem
61,54033,46.880704715751314,54.114886024066855,mem
62,54034,48.97165611590682,40.47644926498235,mem
63,54036,59.168748621494004,39.723557826864905,mem
64,54037,21.79730507344775,46.478550210764475,mem
65,54038,35.239746606439816,57.88972253088329,mem
66,54039,46.97733337818031,73.39115649406742,mem
67,54040,171.90430517435195,69.89879252958346,mem
68,54041,34.04576160710442,50.583462634692815,mem
69,54043,132.641216546318,71.74125253632984,mem
70,54044,155.28525444178058,43.20434054590146,mem
71,54045,12.158620609200838,53.12848549910041,mem
