R,v
69.07113215765915,21.107835332468103
47.45867403326807,74.79646262437251
39.17423529824744,43.688523412400656
52.95736327798812,43.287517261220195
96.53511581604289,64.45087923733472
107.5711568950671,36.668118260891966
99.75684112671914,49.35765360723063
54.254661175862125,53.846435183204356
78.75147101797488,59.71806224347025
80.51657550599332,39.080576397002694
65.21002499118467,59.400175647575054
37.57360134075335,53.32908598771131
19.402208608705134,45.76216777143006
5.7505605920939775,47.50856346175348
70.11736021013742,50.787794683367466
98.59203634240131,80.51801617120935
164.78986044696364,61.98586724677148
146.8633473921296,88.75959622146729
93.72466618916616,27.846814523508062
118.44847205358967,66.46601999842169
94.35541527492371,40.296002595781474
47.93595527206061,62.220958519625384
37.48687536649503,58.11426915374297
24.184868066339018,30.422824758655324
106.12298489604768,28.552113329578177
84.8005962969783,69.28645020264621
82.88768347940265,22.131384481479206
65.76426984394311,11.97230027034737
33.21665416831111,17.13768601694837
39.018018206584905,33.586415492517155
64.51943293325563,26.402876677809616
104.93259567106226,9.647161165733568
122.49936602168039,32.48562980838464
100.87307812927529,54.624357609190845
78.44325071928408,36.35537141293821
101.0721602919804,38.69327325511151
77.51037606725961,78.02267837870923
60.45500535804485,62.30595187536868
67.78181947253711,35.02376730947827
23.140747927137326,61.165145077194275
78.96703213753284,46.435598521373706
28.957862361205134,51.407730432129
124.16443957451352,84.89914306433045
71.97434047447413,43.93249145825588
26.456003384768195,61.05052653131534
33.09890091183429,47.16837370814265
42.147126210527496,44.14148547008141
10.80173425933858,51.58029754379071
64.73721679638817,54.760831214335184
25.37476759837161,25.04446802007887
59.333837006251585,25.81973873819719
124.39907917665245,13.837932702199732
115.82724303768279,2.2203067176337776
159.70821235733598,21.483872445594564
123.9163151804871,39.6419792776098
147.99137224428262,42.073779971857554
75.59506846689237,62.16033117666966
11.615940632739928,54.43115838217922
87.02888363069653,20.697910241706193
37.83906822397203,29.078970695044454
27.10894659181875,36.61597047570627
26.425858344971093,58.07578985057605
41.24334310843962,62.53316279886437
30.75018703970634,54.30446919082931
62.84949401199857,60.192123038621716
93.20150646500133,46.67737607285437
90.01671517812382,46.0635890910399
85.56442382210699,32.026276153455775
34.40206885654844,47.11911165457323
32.36541495988174,47.71854915531343
75.91542057472259,42.612431405539475
65.66974610036725,56.74949585747074
23.75641660942876,68.45232109869177
94.27783193352745,74.16763018237103
48.86307134866529,56.1676293373057
94.67127375333853,65.3914406970138
86.90869560069814,63.11969591344777
21.97679262556931,59.23164750853045
42.903807420604,52.86397219045092
45.81490768726852,28.057810795282997
71.68539686671387,40.27224927713579
45.649925731612996,40.33272269162166
44.93958645458538,29.309022275016215
17.050902135416614,20.00806497140571
26.70410201256925,54.83597440106191
36.432731050315084,50.64526558840572
43.910856035921796,44.28715880212546
39.77672856642969,62.46165156934053
121.02735297019163,76.38336441023337
30.634643498578725,57.116398169726565
27.248213601289805,48.627920635161246
49.046479080376095,26.954679407974684
72.32511337859555,33.64546426210611
64.44808060516726,27.67989042220519
122.17623966481744,43.42271735307031
84.57621760320352,65.22566543500227
69.76925843898552,63.98843989813125
146.26777384759674,57.53854210789925
86.90542231331881,60.90748361623749
99.35926448500197,66.71672628144279
