v_mem,a,b,logpdf
50.0,10.0,10.0,-235904.97406494129
50.0,10.0,10.0,-235904.97406494129
50.0,10.0,10.0,-235904.97406494129
50.0,10.0,10.0,-235904.97406494129
49.96436078124181,9.929016466481253,10.00692812762305,-235905.28370392032
49.96436078124181,9.929016466481253,10.00692812762305,-235905.28370392032
49.96436078124181,9.929016466481253,10.00692812762305,-235905.28370392032
49.96436078124181,9.929016466481253,10.00692812762305,-235905.28370392032
49.96436078124181,9.929016466481253,10.00692812762305,-235905.28370392032
49.96436078124181,9.929016466481253,10.00692812762305,-235905.28370392032
49.96436078124181,9.929016466481253,10.00692812762305,-235905.28370392032
49.96436078124181,9.929016466481253,10.00692812762305,-235905.28370392032
49.96436078124181,9.929016466481253,10.00692812762305,-235905.28370392032
49.96436078124181,9.929016466481253,10.00692812762305,-235905.28370392032
49.9802888403938,9.820757205764307,10.245123235561072,-235904.27325006033
49.9802888403938,9.820757205764307,10.245123235561072,-235904.27325006033
49.9802888403938,9.820757205764307,10.245123235561072,-235904.27325006033
49.9802888403938,9.820757205764307,10.245123235561072,-235904.27325006033
49.9802888403938,9.820757205764307,10.245123235561072,-235904.27325006033
49.9802888403938,9.820757205764307,10.245123235561072,-235904.27325006033
49.9802888403938,9.820757205764307,10.245123235561072,-235904.27325006033
49.9802888403938,9.820757205764307,10.245123235561072,-235904.27325006033
49.9802888403938,9.820757205764307,10.245123235561072,-235904.27325006033
49.97972861374448,10.013532935238413,10.139094384380046,-235905.42421542527
49.97972861374448,10.013532935238413,10.139094384380046,-235905.42421542527
49.97972861374448,10.013532935238413,10.139094384380046,-235905.42421542527
49.97972861374448,10.013532935238413,10.139094384380046,-235905.42421542527
49.97972861374448,10.013532935238413,10.139094384380046,-235905.42421542527
49.97972861374448,10.013532935238413,10.139094384380046,-235905.42421542527
49.97972861374448,10.013532935238413,10.139094384380046,-235905.42421542527
49.97972861374448,10.013532935238413,10.139094384380046,-235905.42421542527
50.130985912330466,10.018541849336051,10.271286222905086,-235906.70678055758
50.151601535612706,9.855416393419915,10.071065242816996,-235905.12550865492
50.151601535612706,9.855416393419915,10.071065242816996,-235905.12550865492
50.151601535612706,9.855416393419915,10.071065242816996,-235905.12550865492
50.151601535612706,9.855416393419915,10.071065242816996,-235905.12550865492
50.151601535612706,9.855416393419915,10.071065242816996,-235905.12550865492
50.151601535612706,9.855416393419915,10.071065242816996,-235905.12550865492
50.151601535612706,9.855416393419915,10.071065242816996,-235905.12550865492
50.151601535612706,9.855416393419915,10.071065242816996,-235905.12550865492
50.151601535612706,9.855416393419915,10.071065242816996,-235905.12550865492
50.151601535612706,9.855416393419915,10.071065242816996,-235905.12550865492
50.151601535612706,9.855416393419915,10.071065242816996,-235905.12550865492
50.32686915470195,9.94790366880071,10.082518229613708,-235907.07866779005
50.32686915470195,9.94790366880071,10.082518229613708,-235907.07866779005
50.32686915470195,9.94790366880071,10.082518229613708,-235907.07866779005
50.283471588698475,9.927811965858252,10.120411105546403,-235906.09216311848
50.23780462023482,9.796749746603838,10.273180842430863,-235905.07544693907
50.072498259582474,9.92945554196207,10.230855618343215,-235904.4185323956
50.072498259582474,9.92945554196207,10.230855618343215,-235904.4185323956
50.072498259582474,9.92945554196207,10.230855618343215,-235904.4185323956
50.072498259582474,9.92945554196207,10.230855618343215,-235904.4185323956
50.072498259582474,9.92945554196207,10.230855618343215,-235904.4185323956
50.072498259582474,9.92945554196207,10.230855618343215,-235904.4185323956
50.072498259582474,9.92945554196207,10.230855618343215,-235904.4185323956
50.24505228147623,9.594366475841271,10.6033683035839,-235906.02675197515
50.24505228147623,9.594366475841271,10.6033683035839,-235906.02675197515
50.24505228147623,9.594366475841271,10.6033683035839,-235906.02675197515
50.24505228147623,9.594366475841271,10.6033683035839,-235906.02675197515
50.00271486547047,9.598834016883824,10.445700785604618,-235905.50398785167
50.00271486547047,9.598834016883824,10.445700785604618,-235905.50398785167
50.00271486547047,9.598834016883824,10.445700785604618,-235905.50398785167
50.00271486547047,9.598834016883824,10.445700785604618,-235905.50398785167
49.79611346313789,9.764119762579204,10.518107232852502,-235907.79620504932
49.79611346313789,9.764119762579204,10.518107232852502,-235907.79620504932
49.79611346313789,9.764119762579204,10.518107232852502,-235907.79620504932
49.79208059147923,9.705786719201498,10.514685209569002,-235907.52428233554
49.79208059147923,9.705786719201498,10.514685209569002,-235907.52428233554
49.88236044468021,9.65341571829075,10.71838185179358,-235907.23686421613
49.88236044468021,9.65341571829075,10.71838185179358,-235907.23686421613
49.88236044468021,9.65341571829075,10.71838185179358,-235907.23686421613
49.88236044468021,9.65341571829075,10.71838185179358,-235907.23686421613
49.88236044468021,9.65341571829075,10.71838185179358,-235907.23686421613
49.88236044468021,9.65341571829075,10.71838185179358,-235907.23686421613
49.977525793602176,9.596137464580258,10.79042563328734,-235906.51172598265
49.977525793602176,9.596137464580258,10.79042563328734,-235906.51172598265
49.977525793602176,9.596137464580258,10.79042563328734,-235906.51172598265
49.977525793602176,9.596137464580258,10.79042563328734,-235906.51172598265
49.977525793602176,9.596137464580258,10.79042563328734,-235906.51172598265
50.099381892165766,9.426561666277564,10.728813798143346,-235907.1416703771
50.099381892165766,9.426561666277564,10.728813798143346,-235907.1416703771
50.099381892165766,9.426561666277564,10.728813798143346,-235907.1416703771
