a,b,sigma_fg_normed,v_mem,logpdf
10.0,10.0,0.5,50.0,-10656.710605725646
10.064899130155016,10.017618559127264,0.4867513009347521,50.13246481951046,-10656.941494290902
9.712133116137114,10.165153845245213,0.4946123897317736,50.50157338986851,-10657.300618076812
9.822301180468733,10.21412572043773,0.4861628465566789,50.535553022210095,-10657.251049188646
9.822301180468733,10.21412572043773,0.4861628465566789,50.535553022210095,-10657.251049188646
9.94304004167756,10.081658942683246,0.48542264316672035,50.749107667234306,-10657.623674450862
10.202207191225416,10.206589910952731,0.47982841920342006,50.96159600380648,-10657.519234245436
10.4971864943886,10.17578800026127,0.4955247585462434,51.3496681304811,-10657.88899520083
10.345905072125923,10.419139437427164,0.49818437166175145,51.22582695438526,-10657.382620089704
10.511935014517299,10.406250607024933,0.5011460281835444,51.00250154975114,-10656.961408558474
10.607647399883623,10.631843132692515,0.4944332392619021,50.72235429670565,-10656.546668698866
10.812883926687107,10.492956111763364,0.5171705416521263,50.482339476909296,-10656.42584679862
10.654125674562286,10.875870762229898,0.5009396180191946,50.165609693629435,-10656.12811022342
10.457436870568612,11.28396335256969,0.5179304718812799,50.163981029953725,-10656.032312857722
10.379627815641257,11.1094769621352,0.527289253328405,50.37898833393944,-10655.981325847593
10.037101193284187,10.766273461358443,0.5145682284920091,50.41295195085225,-10655.844728681852
9.92149851673258,10.810279064924616,0.522247702440177,50.7014898134812,-10656.056630975283
9.954834893046844,10.793641784516328,0.5290984941512284,50.628850888860704,-10655.93594932268
9.817821698697484,10.907384445092456,0.5415836320276151,50.584775929560834,-10655.755937467855
9.451024770655225,11.001117690828348,0.5325977416402846,50.51617810198634,-10655.763344049572
9.757736196767508,11.02031897322625,0.5312975747113302,50.13361924384645,-10655.419713802383
10.332791375326753,10.909507929013145,0.5246221112732036,50.003184766455,-10655.72270986169
10.177386947152563,10.894108082369174,0.534391576604975,49.88178410593506,-10655.561105894569
10.182585693417858,11.050102816924722,0.551906511857111,49.58295568531263,-10655.655710233845
10.182585693417858,11.050102816924722,0.551906511857111,49.58295568531263,-10655.655710233845
9.824577801207825,11.295747028092563,0.5724498399069142,49.494506887435904,-10655.459744065553
9.708766911052082,10.887695804841401,0.5787794300414981,49.307053280290894,-10655.410585584734
9.360827497622186,10.77374931782846,0.5818201447767976,49.45991102307936,-10655.33999321198
9.388649604279731,10.760907099384493,0.5872377015228826,49.60639120000034,-10655.250421160661
9.375686469968008,10.810812872977275,0.585450031871482,49.48421778427838,-10655.283712714976
9.167294497633653,10.944850172197773,0.5939454177721443,49.62382497800065,-10655.203030445315
9.129151601916744,10.759117938756816,0.6000344291654879,49.718506859739115,-10655.29633020698
9.57870121422369,10.607094089748122,0.599080995713555,49.91357013477679,-10655.229907155634
9.66867560737522,10.472106857326555,0.6074511910727587,49.922569085695685,-10655.261276109963
9.806686715649503,10.706732435357523,0.6111279070104414,50.379869646706446,-10655.527201678033
9.662040110021177,10.924985870732712,0.6306513639132781,49.889632755862735,-10655.305879697073
9.4992794356943,10.720507234700921,0.6041059991808091,50.036512699402614,-10655.21557350291
9.833838938380604,10.806866806737494,0.6038109522917078,50.18245120369075,-10655.4086737091
9.711613070108088,10.877010382940247,0.6062197705054493,50.100228450259756,-10655.302134198751
9.553967043709976,10.797435315161316,0.6008979733356553,49.91635232552329,-10655.176612893396
9.553967043709976,10.797435315161316,0.6008979733356553,49.91635232552329,-10655.176612893396
9.384969857941202,10.765846311688977,0.5952463911308039,50.13066478974074,-10655.272830591504
9.644314125890068,11.058456470859634,0.5761481015744726,50.18415833368387,-10655.2820433055
9.775389199718534,11.032249354432526,0.5699254729716898,50.247811422219115,-10655.381729073433
9.664052190437467,10.982309745809447,0.5824946194061364,50.503139724059814,-10655.529795109218
9.664052190437467,10.982309745809447,0.5824946194061364,50.503139724059814,-10655.529795109218
9.908186038989104,10.882854462263678,0.5850962128731452,50.53003561542144,-10655.696756314737
9.926253566270962,10.960985963076874,0.595790603374624,50.55260923717952,-10655.784163281183
9.758941293056317,10.578183360746758,0.5916694264375196,50.71340754054964,-10655.875986249372
10.185695954576545,10.65663646567603,0.5841999626479142,50.88375086268175,-10656.328256110553
9.983104030635769,10.56238778804472,0.5964201081067955,50.92314756923327,-10656.260228834264
9.721604124957713,10.510249893568924,0.6215327418907635,50.757023675370284,-10655.931443613936
9.827600926500907,10.369322551086496,0.6307213440207607,50.69852577929583,-10655.92066440896
9.747759230067684,9.940876519867958,0.6197749043424353,50.664421247386244,-10656.087326999675
9.877548098692204,10.024866779495607,0.6077250902337381,50.61121541566728,-10655.972165860509
9.618317547125272,9.878073490886186,0.6055860016297937,50.326168820449354,-10655.948246784123
9.867196068840675,10.179180061672335,0.6184492810795129,50.584184874722496,-10655.832249448995
9.648682444446681,10.190489859301177,0.6162220307135822,50.551056397220776,-10655.809480658507
9.861983208239861,9.992748804553335,0.640158908876138,50.626689055314614,-10655.934183562209
9.723990575457535,9.978879843264487,0.6264099403049234,50.98190031572392,-10656.54402941163
9.476925070948433,9.982601800183073,0.6296973854108162,50.9036167083725,-10656.539245249869
9.725243327348895,9.918971939281782,0.6072647887921565,50.93041157264831,-10656.612628675743
9.699412655527771,10.031222246081931,0.6141248311230794,51.113931140428214,-10656.822159087207
9.362670179536668,10.128439341847074,0.6202157124558811,50.967529941690984,-10656.661257100674
9.535054336922835,9.72785912644404,0.6247521418124684,50.913951244921414,-10656.853220537625
9.535054336922835,9.72785912644404,0.6247521418124684,50.913951244921414,-10656.853220537625
9.559360787395441,9.580246722206699,0.633458137967915,50.76826227671783,-10656.702986180731
9.560469951164155,10.046991786827824,0.6211049822510731,50.512992866048826,-10655.895509992097
9.390510101891728,9.554018011579426,0.6186623831170326,50.406662762567166,-10656.67636691397
9.318738155844668,9.79416216833293,0.6175155298120498,50.31998213929099,-10656.306795456687
9.34031915452618,9.963920792963865,0.6092590886248839,50.131753905927376,-10655.96490003112
9.84556466106742,9.987418990707468,0.6213172634590342,50.16964731307667,-10655.533934286595
10.039911547914258,10.102622897806503,0.6038383379027815,49.906136823578,-10655.444568128374
10.039911547914258,10.102622897806503,0.6038383379027815,49.906136823578,-10655.444568128374
9.915091470741006,10.45249556523342,0.6017194436014315,50.101133768996036,-10655.399106426728
9.81418126784238,10.190996461978493,0.6042637451355503,50.12937471516172,-10655.463767039628
9.753755055350242,10.478725496113336,0.6150796651986197,50.40212575229489,-10655.536812723662
9.463656583214025,10.716351057917317,0.611980090546132,50.52464706231045,-10655.555726416416
9.447047769067213,10.576647083748771,0.61185799807506,50.26652557837795,-10655.383625594068
9.248711316807215,10.892384646157119,0.6097568483611246,49.78994702791559,-10655.126461113055
9.11535536794517,11.236339510648424,0.6173946051482796,49.60783860778326,-10655.089187315978
9.132604037210319,11.07803970337064,0.6261798945268036,49.846203384536466,-10655.082776565061
9.163465584080738,11.14771498051704,0.617911664258185,50.01962305927504,-10655.10189778892
9.10712853999449,11.416777422675274,0.6070874854347691,50.25064128350852,-10655.169616266016
9.357039792273437,11.395718644476627,0.6129418043974888,50.31923603747817,-10655.32541503378
8.983126108347635,11.772666074723407,0.600547106015755,50.25074637730812,-10655.14373610555
8.556379812528151,11.760182422868953,0.5875663427804524,49.96726407890426,-10655.150951313028
8.800751201883406,11.484325721258884,0.5902543225731858,49.766343329219445,-10655.109214861704
8.53874467451355,11.394580534973452,0.5854018082117592,49.75351004927382,-10655.454216294762
8.388553397344882,11.410613948165233,0.5943448730671733,49.726068688137254,-10655.58869951779
8.388553397344882,11.410613948165233,0.5943448730671733,49.726068688137254,-10655.58869951779
8.263079007019098,11.693016189094424,0.6037444090414331,50.048133803062065,-10655.457170688169
8.482559592655477,11.410074009158189,0.6056066084837657,50.14334875910977,-10655.447600790765
8.482559592655477,11.410074009158189,0.6056066084837657,50.14334875910977,-10655.447600790765
8.31657849662234,11.672221763679177,0.6006448808485976,50.09390405810862,-10655.436650132395
8.31657849662234,11.672221763679177,0.6006448808485976,50.09390405810862,-10655.436650132395
8.085357499961738,11.956181430032748,0.5888388096767674,50.15323838000863,-10655.61016404556
8.06716593153383,11.90219452827459,0.6043377166974859,50.36226028316744,-10655.723995999302
8.168857845611058,11.530167153369463,0.6081293572101244,50.01923413638816,-10655.734718857548
8.302438704071252,11.668978493690519,0.6145770680924433,50.03463592341649,-10655.370098815441
8.29118700058141,11.663043727501272,0.6099888183137007,50.111119500168,-10655.436206786326
8.451129688143206,11.714383030103516,0.6049619063878617,49.889697469078754,-10655.194221809452
8.465559583688426,11.60838539864551,0.6193543360215379,49.57516019815538,-10655.247036221486
8.495069408627236,11.422231467209802,0.6248814292759478,49.632985684561966,-10655.286967215676
8.611946493022643,11.3490621275914,0.6255809160629826,49.578846903646046,-10655.239904077367
8.634256895644075,11.106355886224815,0.6100046575004079,49.323504802939574,-10655.602011409163
8.68400141231262,11.344414378171157,0.5936213661542825,49.079795359024224,-10655.690365924684
8.436335341241419,11.466669718767813,0.5989429437196311,48.800661120603664,-10656.23958005436
8.48909538183876,11.572443520160043,0.599784682808845,48.662289893043656,-10656.32145338674
8.749718449525702,11.765512140436126,0.5841634652514723,48.18440439829809,-10657.124706308872
8.856751710399049,12.236202059648521,0.5808932213529885,48.03435331628958,-10657.521112385199
9.083573264264599,12.120377000515587,0.5714040894406429,48.21512173535702,-10657.089202341318
9.460285265517655,11.832608193447365,0.5889550071773504,48.15285627892875,-10657.38714737417
9.460285265517655,11.832608193447365,0.5889550071773504,48.15285627892875,-10657.38714737417
9.677143129810911,11.561007534220936,0.5839086300167455,48.06759176829033,-10657.610489422797
9.80187760498985,11.81276707849516,0.5883034893688681,48.40544086464224,-10657.252731065726
10.00759652994445,11.605663855890331,0.6106768850938016,48.28945920219377,-10657.782009638908
9.660091468340294,11.875569266552631,0.6027802102921466,48.35577715444053,-10657.303780178427
9.795711627727696,11.661942713911273,0.5999878693468776,48.265651715806825,-10657.458906201538
9.740266587914231,11.65101505319574,0.5991227330081341,48.20025146658539,-10657.50781505301
9.734059641713605,11.717714878299079,0.6032692890644462,48.04484510522571,-10657.950283694132
9.402398965587745,11.748887373340555,0.6009535780794564,48.203514410615796,-10657.203858282492
9.53017283463005,11.732094658177473,0.617392110665131,48.39270893037948,-10657.014341438678
9.436336184629662,11.844973199145308,0.6229593372933411,48.4056410077341,-10657.01276381543
9.371149934894722,11.867247789591135,0.6194523340010193,48.14991076652148,-10657.479833949903
9.44451521538131,11.691406851425622,0.6367186643958928,48.38233024483077,-10657.028465860913
9.44451521538131,11.691406851425622,0.6367186643958928,48.38233024483077,-10657.028465860913
9.384342637959628,11.721755373116494,0.6374438630041616,48.4819225933342,-10656.797902192602
