,R,v,kind
1969,3.5680336745712857,54.33439697845859,mem
588,4.0498465294933865,26.34867774088832,mem
816,5.114047434015324,35.7013590507048,mem
2560,5.265174745946765,9.005401102023256,fg
1632,10.993443511095684,41.34395091172964,mem
1661,11.514543292672426,58.79397136344354,mem
1973,13.988648033921585,55.754558361957294,mem
1640,14.615743749312012,60.10027055823312,mem
1105,14.680568433082412,63.620635373961726,mem
1834,15.32458534611378,44.35650862425757,mem
1342,16.681933466305072,60.46679852659653,mem
2429,16.861501678345892,55.20689986208601,mem
1570,16.909335871577486,51.42422437107481,mem
971,17.444332868806246,53.77438382192639,mem
1440,18.086523712288507,33.53915969112741,mem
2244,18.541111800744734,41.319182174796026,mem
2426,19.647884073311538,47.608735875370634,mem
3904,20.86557328401847,29.51616883663141,fg
802,21.8304607917338,27.913865753275193,mem
4315,21.838731780902847,8.953792384763915,fg
421,22.061576800035297,46.77771899860832,mem
1357,22.13343755219572,59.987022312997425,mem
1848,22.22157488248752,57.96610802502281,mem
1536,22.92502546393318,75.33589975734505,mem
263,23.32308949376809,26.33191381718657,mem
216,23.495239370393485,57.8734623626289,mem
2913,23.768944817925572,99.1211757239101,fg
2496,24.081891929280143,39.6439333784286,mem
74,24.103691408576,51.28467136362021,mem
1864,24.52077924600427,65.91292878472423,mem
2162,24.71273662173148,73.79546731668633,mem
3811,25.613445115090475,33.307840255332195,fg
544,26.488107180643606,57.38007609245966,mem
2497,26.637814851212514,56.23558419369601,mem
1723,26.65142290096796,55.447733407698976,mem
1555,26.803918607789782,54.31797689956476,mem
1103,26.807305255197377,45.17003031377196,mem
2495,27.328729351520554,64.115335245737,mem
2345,27.34365233020845,52.50076879683565,mem
69,27.41316426700039,31.598579552809557,mem
2339,27.77389042724393,42.596518630354296,mem
1885,27.94963216742621,50.52794295350906,mem
822,27.98272908026775,41.40647727823498,mem
1797,28.11652591004607,69.13309775792203,mem
333,28.58594795857393,54.19980849802562,mem
292,28.6440149266056,29.79069182081049,mem
856,29.41154841946425,53.41240423650695,mem
1592,29.817747306500806,41.3504949385102,mem
1527,30.083639152698158,43.52533422680118,mem
1664,30.250073787822608,48.54955939477851,mem
1115,30.54992248919607,39.231282664958336,mem
798,30.728531044348887,48.3894951476666,mem
268,30.733105368101164,56.25688334178692,mem
1448,30.78912529235408,67.42807331189101,mem
2243,31.140872088349308,56.76947020883476,mem
2369,32.54575302379922,47.55795413364094,mem
1680,33.28265639822786,37.140140675255815,mem
2455,33.70795443059044,45.95521352944951,mem
1259,34.056269940608104,55.68137388858627,mem
532,34.48357440705844,65.96441670997254,mem
619,34.48706686718289,31.284234503224692,mem
2287,34.73012186574828,78.14488044942232,mem
1952,34.986882447252235,38.84887406551714,mem
95,35.680046162477275,35.34902474859354,mem
1371,35.77255516608624,64.03077101284069,mem
574,36.1176797376608,53.44524344599935,mem
4536,36.15173090592407,62.19665853741653,fg
976,36.158110188463056,43.5247373126818,mem
2431,36.175958300076594,50.57903381659753,mem
1000,36.18299654425404,10.71575735779819,mem
2859,36.25423921829329,14.056923539866087,fg
501,36.30960994858283,38.571748713927335,mem
1271,36.425594318628995,40.09619666312434,mem
2118,36.52244285423461,74.94964980790614,mem
695,36.57812991094658,52.4025065529175,mem
973,37.75367865947979,50.09563979213857,mem
565,37.881615548828506,53.64262377373103,mem
1358,38.53842921731096,54.24208384432255,mem
1746,39.051362270813605,32.36999926180455,mem
248,39.12840165988144,48.23326708386772,mem
1332,39.21875126615826,54.932010074934766,mem
3483,39.555850578197365,95.14425577862819,fg
895,39.92876864255717,65.46386734378832,mem
3225,40.17184697588581,96.71942144406944,fg
859,40.2405369526715,26.46937936537345,mem
345,40.39211365598646,48.59405854523328,mem
3218,40.47412892643221,71.00488420882957,fg
1083,40.67480577889671,30.065059754758376,mem
1226,41.328988917112795,33.63704922866187,mem
546,41.85371206571384,43.830736359926355,mem
2433,41.858498594132975,57.67201442830918,mem
4920,41.926984078335494,57.33534026294777,fg
599,42.10954957990619,21.283485832268,mem
698,42.21758973775312,53.29039711224015,mem
983,42.431807282110576,69.28643579830107,mem
564,42.904047719839966,45.12744454886962,mem
376,43.076249115213,39.84089234364653,mem
288,43.18785662087457,25.270498276288517,mem
1949,43.270563301224335,38.22021849823695,mem
1112,43.51756947399875,57.76401116117113,mem
194,43.8362499776246,34.29889256977025,mem
2285,44.01947335354181,42.67908380606576,mem
839,44.06638581794324,52.232122596938076,mem
4813,44.102467011091996,77.94001120258882,fg
2675,44.17708441559483,71.44161937924639,fg
521,44.58274522685178,23.85770579684594,mem
254,44.615258791736714,26.13274141236569,mem
958,44.65741237621067,67.52764659552507,mem
4662,44.76476114559393,98.16301767602474,fg
1021,45.4164898243283,47.408568838900315,mem
2095,45.589178751427404,50.988562425099,mem
4178,45.643369029833295,98.7070415856807,fg
653,45.750029935672465,63.594862398024254,mem
2874,45.80456530662468,44.51350449575565,fg
2767,45.95380200301727,65.81103938777716,fg
1732,46.22745922009866,38.21506409144297,mem
1438,46.23879037852684,47.69640539947095,mem
769,46.43289266889853,36.16225350271983,mem
995,47.3736811131356,19.73526897901606,mem
1038,47.39420145586328,25.05640772333751,mem
1096,48.19065103542835,50.82735757668827,mem
1080,48.27135166365265,49.80392255644849,mem
208,48.43726131465552,49.35339969815397,mem
41,48.55941683105755,53.25522827853876,mem
1672,48.647846809615146,38.531054836981184,mem
1918,48.724588881782964,27.88708152414625,mem
481,49.007840672599286,44.62811736072532,mem
578,49.10775030494402,56.690119296076496,mem
603,49.486513104098556,42.20577178695685,mem
1287,49.514988331757756,67.89443644967619,mem
438,49.52230933167329,67.54370149898746,mem
2158,49.55138846333072,69.39549694583526,mem
2483,49.60897468912241,48.38709962113947,mem
121,49.61693349379087,47.50947204286459,mem
982,49.76379903896059,25.678539555089067,mem
796,49.80487570087006,50.100035012840145,mem
3441,49.88912875636024,95.60083235069635,fg
1837,50.30864085212836,54.26737939703114,mem
30,50.32052257263907,57.455013027591065,mem
1653,50.33697012086704,43.11882947637863,mem
4079,50.90958554972507,62.01641792583486,fg
4780,51.1312106193412,76.20452458959413,fg
2353,51.31462804783069,35.263759924206035,mem
870,51.412399562498635,48.41059731585434,mem
4130,51.668712485628454,56.02536028443558,fg
1637,51.701736701723874,45.31638186860083,mem
232,51.832388495535234,54.14427427260517,mem
71,51.8337305863957,33.83150433418869,mem
988,51.92505837076829,99.43277302314631,mem
1329,52.26840503175308,63.8910280352647,mem
296,52.33682772196019,25.999474954697728,mem
2290,52.37821449293333,52.46535519349886,mem
2328,52.4843419963354,49.55383705052497,mem
1616,52.66960480905522,38.453371581099354,mem
2092,52.76954037569779,47.89954875391384,mem
1702,52.91603657512218,19.07940256145395,mem
1975,53.099637878874816,42.403324546386116,mem
491,53.211045060546816,34.36208103324784,mem
3590,53.36310853142921,92.2726715931328,fg
1464,53.46463790947104,31.6838726361565,mem
1978,53.720542084073976,55.46803108652495,mem
1813,53.813444020655616,41.846068264792855,mem
2699,53.821379798961146,16.10760229266353,fg
4453,54.08221999993224,16.699315050456022,fg
1722,54.14196763249665,39.33965990512112,mem
1423,54.20654012895716,11.899561134226436,mem
4006,54.49877428257018,56.00404447695193,fg
310,54.499449481188144,29.771957235463944,mem
2073,54.71816590985723,35.18193031659035,mem
744,54.97824584874109,32.76190978684595,mem
1418,55.15839539318338,21.483386649084483,mem
678,55.19770327858202,28.59995394261182,mem
29,55.27484439084439,58.58172857154669,mem
1832,55.46896801591242,44.007015387171535,mem
341,55.47603887872565,39.77537113117826,mem
841,55.534608536776005,63.83955732083127,mem
1065,55.60217841743985,24.48012737901623,mem
2053,55.68297036436918,16.177173217877126,mem
957,55.80752604176279,54.179925183484066,mem
540,56.24108561619622,55.00266289009714,mem
834,56.25263135341239,48.778120887582816,mem
2300,56.266140967697574,65.13784002081239,mem
604,56.292799079381425,64.90365242845937,mem
933,56.29836940808425,53.52988358986632,mem
2364,56.48511597479503,35.066117220298445,mem
712,56.5229324846949,68.14998347912973,mem
1784,57.19913279946785,47.59181497654066,mem
2121,57.50725270621093,39.235728459093416,mem
1408,57.575344760380965,46.47390095144214,mem
1689,57.60957043688664,42.923674050054544,mem
915,57.87597230817428,43.64142251634616,mem
2259,58.33372876503582,57.20452783678682,mem
2649,58.65267574623884,20.997910998831124,fg
997,58.95021459098258,45.18484391550683,mem
66,59.11831481784096,66.79640654117881,mem
1819,59.17178322502951,47.05930758261799,mem
1359,59.26586245730808,36.31869284169479,mem
134,59.32674595633958,28.66047878578231,mem
1191,59.34870099414203,39.772925192133506,mem
116,59.35186821329225,62.39642550960807,mem
2097,59.5860839655997,55.07098271647185,mem
1466,59.62247007550985,62.53939590562135,mem
3362,59.865117063673026,42.211896806940594,fg
1762,59.937634920659846,47.02864553416768,mem
215,60.13282395317922,37.889326885082674,mem
2084,60.30681006690668,22.75161340649898,mem
1239,60.864742698279144,56.01743496063482,mem
86,60.982679705625294,53.1576375373499,mem
186,61.144908862874615,52.19859504468789,mem
3615,61.41609076836112,5.218896716015394,fg
2385,61.54627029816824,59.57793531420501,mem
1390,61.704665568292064,31.909969773611746,mem
3147,61.800851410303295,47.016518671063004,fg
2184,61.882636956834745,50.9120571540932,mem
1384,61.971010441735075,58.472372241637856,mem
814,61.97659602599548,64.07327186030282,mem
1846,62.08304455822381,33.687836944997194,mem
192,62.424834284188854,22.423593866954032,mem
4138,62.86466373438088,93.27105612098818,fg
1219,63.08078853843311,49.41392353109188,mem
3097,63.17390549110785,65.01780977584811,fg
1694,63.35745711687537,90.35479548420652,mem
318,63.60611036699839,46.85787992086088,mem
2265,63.60930758899627,70.78835510304769,mem
1765,63.74929783863496,30.572426628419336,mem
91,63.95239847326831,67.19297356332315,mem
322,63.98590130934468,33.55620787927411,mem
1181,63.98879738307789,60.64672387212853,mem
1293,64.19395760325614,59.58583000099199,mem
3770,64.19405115874233,84.58748715780587,fg
4186,64.46425411434555,91.3384023672624,fg
945,64.48242917475503,38.598297979563974,mem
1768,64.52272189652582,52.91343797401795,mem
2391,64.56100713478348,38.49327705655172,mem
3187,64.84965891667305,88.36053934870493,fg
2500,65.01765741765793,65.06039975461172,fg
3969,65.14953218252126,79.22892933409607,fg
2400,65.19588339984503,40.464372856826294,mem
2011,65.56532316803369,70.12755465473292,mem
4435,65.57105229713957,95.88864364907751,fg
405,65.72625048511057,29.73563436615365,mem
2202,65.737655361877,33.48910657137564,mem
1646,65.81462611641446,30.573925846276463,mem
615,65.97327401159296,39.27390131408168,mem
2320,66.29961754999702,76.42812202253045,mem
2154,66.3692207380041,44.1026995279024,mem
2672,66.43500939319746,49.38101290039688,fg
4929,66.54425723303305,84.93527760256444,fg
2269,66.65215286701843,47.72093789397968,mem
1199,66.69810644908071,59.95881392587077,mem
2466,66.90476531160547,57.2636406586821,mem
1807,67.70253226362956,64.09361365011307,mem
257,67.84592449964616,18.19884972470962,mem
593,68.01810478138883,54.6272884242024,mem
1996,68.21316029324439,86.63450000486574,mem
3030,68.31343995276826,14.163027481570824,fg
3073,68.59601973855415,39.86757929222213,fg
717,68.86273323441897,43.68022985183227,mem
165,69.16279766231854,54.48519241031518,mem
651,69.22516115376554,39.82714185425071,mem
1744,69.34080794715939,34.612689959610265,mem
1533,69.52388936271561,87.75007894500506,mem
4700,69.60386339856169,72.05473501783949,fg
294,69.74280183280625,58.64977724392715,mem
3983,69.81888461947993,31.136164760185785,fg
2261,69.94952989643245,30.98714995835668,mem
3856,69.95244216369686,16.41113959069864,fg
969,70.1381601708266,28.413562354086967,mem
3623,70.13869233248604,27.70723467607462,fg
2043,70.17957074657829,44.730892147467316,mem
37,70.31049048774678,76.2307552017828,mem
7,70.50646610097508,48.34747059813946,mem
1204,70.5991835184525,59.240232951185504,mem
2048,70.66357284447109,55.54825803413166,mem
1774,70.73677615418532,88.0634782539781,mem
4370,70.82082581176823,81.90484494928674,fg
626,70.88438530560283,59.78619890137658,mem
1348,71.03472270818513,71.91523305107583,mem
1567,71.23380537410719,75.31777534375395,mem
4512,71.24383979873954,72.3145545729071,fg
3746,71.33217088185529,60.66336899344077,fg
1706,71.33464207730988,66.45661411445171,mem
2869,71.47916009200523,83.27559712846937,fg
4484,71.58319852785587,50.58220853151529,fg
1004,71.6179624135452,65.49080999505803,mem
1547,71.82765494824685,26.87448310216451,mem
3232,71.84063713341351,11.162799386583853,fg
1989,71.90396027643085,44.68362076084304,mem
4461,71.97363972401433,52.281248485767115,fg
1139,72.02412599926555,23.40147870853177,mem
2727,72.09567469823803,41.68451409805309,fg
860,72.27288275987055,22.029479266573148,mem
4667,72.50843851255584,28.398041005427494,fg
1554,72.73220480126717,59.3277339239341,mem
1624,72.81605103453697,55.92417222963476,mem
2386,72.92609493397936,70.31212108885097,mem
118,72.95926547167447,54.830994462787075,mem
4249,73.05491027634477,31.64771307341113,fg
3879,73.0960279655069,40.52587531934592,fg
1275,73.26080172493856,31.38649379272325,mem
708,73.30927738203016,45.9086909561122,mem
2062,73.39745081162401,30.458960154900986,mem
1855,73.46733644395074,43.15983637319634,mem
984,73.47939964899001,60.81615601225909,mem
2405,73.54880914552871,35.014858189747144,mem
1879,73.66821696979832,62.52623298809527,mem
3424,73.77438622687177,60.4837242997462,fg
1062,73.7854215795643,39.281191402803756,mem
4974,73.84629949689736,8.086262710210747,fg
854,73.95150559152306,26.670339595939488,mem
1261,73.97382543575381,48.13429868006959,mem
366,74.09742192116593,68.520076799589,mem
935,74.26243398596445,67.69497171185661,mem
3986,74.39640030800739,11.11031900031719,fg
4752,74.43807314782916,14.665808149337408,fg
335,74.54750581487725,65.79386861301256,mem
1544,74.71077696192877,48.2731983743532,mem
2411,74.81651801374133,34.31621710601532,mem
2105,75.01161351546894,55.89382312819967,mem
3241,75.02091121938288,92.44719991397714,fg
2606,75.03928193651015,20.057632841483354,fg
2393,75.22824113159629,62.6263238766374,mem
2713,75.35226087362481,42.81438071943776,fg
4030,75.36088795805968,72.71726233113993,fg
1040,75.3810480921692,33.54313204781936,mem
1099,75.48193632100684,61.46332039052269,mem
4642,75.63591315614755,85.34404225756819,fg
1939,75.83547279359959,61.515117971415606,mem
4298,75.86439617630076,96.87434130791716,fg
596,75.9907482339756,49.77056813832532,mem
4532,76.04730360859159,1.7055535353345306,fg
3529,76.06204635161872,42.82380549675531,fg
2543,76.2513118406367,10.072256486040203,fg
1063,76.31073973586221,46.637667620414994,mem
1585,76.49290635525436,49.89099581016302,mem
4797,76.62783325411709,91.99971600934343,fg
2071,76.68563672819721,44.00942183700627,mem
1627,76.7011357404272,21.844591135855442,mem
3234,76.81068950363651,96.19205121445937,fg
2387,76.83289511727438,59.36974575825876,mem
1311,76.96108044239206,32.81661523962866,mem
2736,77.27616956759967,60.98914299409967,fg
4042,77.28663143845348,33.687899223854906,fg
2678,77.3613822778149,55.2154278074559,fg
