,Unnamed: 0,R,v,kind
0,6288,1.4254991120701626,52.44532303970804,mem
1,6290,28.22000160941967,42.32594367155775,mem
2,6292,35.74966031350279,41.65968727864667,mem
3,6294,18.157499559740128,45.10881393664594,mem
4,6295,107.73869759374287,42.88960350011195,mem
5,6296,28.031340587688927,50.924013863868964,mem
6,6297,63.247320182820225,81.95200224977032,mem
7,6298,65.32616992831139,81.84790652542817,mem
8,6302,55.39090107014634,42.23475467656383,mem
9,6303,52.538500323559035,58.803393183808545,mem
10,6304,82.49752418565781,58.30678793143189,mem
11,6305,194.3334946875232,62.434394713408324,mem
12,6306,64.21031431614281,55.79544284941535,mem
13,6307,91.5264567855251,41.56499487664816,mem
14,6308,37.26744373943785,59.39859231737482,mem
15,6309,48.91047644337204,53.341079879644326,mem
16,6310,64.81659341885147,38.37306999049185,mem
17,6311,28.975596883290066,30.93560450581832,mem
18,6312,62.83980317763484,57.503421194933274,mem
19,6314,12.751057971847649,37.39581519440142,mem
20,6315,34.11920156489709,52.07775035975679,mem
21,6317,52.93797400253746,23.95906927721034,mem
22,6318,83.7294536610341,38.631442037903696,mem
23,6319,148.62307219363288,53.92317580861685,mem
24,6320,90.072206805188,38.00687124561577,mem
25,6321,71.32872931436296,60.24662814068866,mem
26,6324,55.79955568320866,70.3215055935691,mem
27,6325,14.364087245461212,56.025198595205566,mem
28,6326,54.2170015007394,51.47045090193959,mem
29,6327,79.6166774034552,43.205207710969496,mem
30,6329,138.06800897127806,23.66507721239852,mem
31,6331,11.845218672482751,35.11699254908515,mem
32,6332,114.85767194003185,94.10092957574378,mem
33,6333,115.31651595594977,56.852339092328386,mem
34,6334,83.1213324288468,50.97110859048132,mem
35,6335,66.77775979132512,36.70913385328033,mem
36,6337,71.64157038285029,67.90971416445235,mem
37,6338,99.86345998124304,36.87885760851484,mem
38,6339,40.11321145276595,31.975114197200252,mem
39,6340,131.35949309643757,58.044171336974614,mem
40,6342,76.83076396136434,36.52448390754961,mem
41,6343,44.17061375493951,54.53311054834421,mem
42,6345,25.06510954974781,27.221118820890556,mem
