,Unnamed: 0,v,R
0,0,65.05395892116103,2.1490369000383227
1,1,60.203352814005186,2.6955914082838546
2,2,59.70365700651513,3.513031471504502
3,3,54.33439697845859,3.5680336745712857
4,4,65.27464328017118,3.649571462075639
5,5,61.596524322217576,4.230460148724311
6,6,26.59944970614825,4.616737533811118
7,7,38.955505190165354,5.0566503920856265
8,8,35.7013590507048,5.114047434015324
9,9,33.32100216654837,5.216341750908921
10,10,9.005401102023256,5.265174745946765
11,11,48.47510476080486,5.678975947355068
12,12,68.18076947816334,5.70877027145796
13,13,60.94227879122593,6.322057592426777
14,14,38.18108399798413,7.093997192579312
15,15,40.41627556158525,7.159985078801537
16,16,0.4750723691126382,7.894246401253508
17,17,57.93180095691348,8.13679595141684
18,18,35.17814959674311,8.224428177622668
19,19,62.277731030322,8.370774470919255
20,20,47.57274456946893,8.426704814049353
21,21,55.10769701666173,8.892488979187537
22,22,39.581989425291006,9.016330983690203
23,23,42.390216307248934,9.123136683764315
24,24,44.20906002630157,10.023108285225494
25,25,3.631423551819836,10.180912147523367
26,26,62.732775663068416,10.243474351594172
27,27,35.92458001320722,10.33105756447185
28,28,27.71484432166248,10.524551757367329
29,29,33.749828924870826,10.548197698257493
30,30,64.4617642563841,10.576307368445764
31,31,62.10005358070522,10.597226698851577
32,32,53.462928678147144,11.119576997421783
33,33,78.25709695671657,11.280739012892836
34,34,58.37372411298125,11.370872343520821
35,35,58.1302001829537,11.49097631387532
36,36,67.92164410631354,12.068916422150098
37,37,58.862722366323204,12.19587168085729
38,38,51.881566943446465,12.295639251180058
39,39,65.13670010481447,12.711395699554055
40,40,56.44381742508085,12.77677662858345
41,41,62.0553675013901,13.040466599200515
42,42,57.505262076952846,13.110607181991384
43,43,60.44742581838279,13.188403834201285
44,44,67.1218251796887,13.565232212405661
45,45,32.983447256356605,13.804110454775126
46,46,40.32376786656551,13.872808331791788
47,47,37.28329477351629,13.953892205994599
48,48,54.526937624455925,13.980930125306287
49,49,55.754558361957294,13.988648033921585
50,50,38.34342188872646,14.453546087856314
51,51,48.76158860698435,14.482815398298314
52,52,41.80410068486201,14.498127916831148
53,53,52.51833432738805,14.50624318131488
54,54,60.10027055823312,14.615743749312012
55,55,63.620635373961726,14.680568433082412
56,56,49.58132426071392,14.682934380305849
57,57,49.50845938258061,14.700834998171695
58,58,42.891309695396345,14.80284001648479
59,59,46.37483155863836,14.807022265790756
60,60,85.28533905869784,15.077593927202154
61,61,44.8500275708162,15.109520909585244
62,62,50.269612799057,15.19779917036165
63,63,53.731522279163116,15.257408302019346
64,64,50.526280763630005,15.269170796976494
65,65,44.35650862425757,15.32458534611378
66,66,40.15560456953824,15.411472707260629
67,67,58.75942101327669,15.558654510748074
68,68,41.408559600412296,15.73990796530373
69,69,46.704644533669736,16.049915894384867
70,70,73.14515616303065,16.236295889711812
71,71,78.95548446324136,16.403528298639767
72,72,64.72443371581606,16.412776903972944
73,73,60.46679852659653,16.681933466305072
74,74,55.20689986208601,16.861501678345892
75,75,56.88065963118875,16.8727364950519
76,76,40.60107498436639,16.89157282056678
77,77,51.42422437107481,16.909335871577486
78,78,46.007140945080145,17.129357681311824
79,79,91.0565381852234,17.30041872514399
