,Unnamed: 0,R,v,kind
0,98468,84.3196444616394,38.384702206852346,mem
1,98469,5.174790892991068,42.572829655229064,mem
2,98470,188.31905396308875,48.01220643566026,mem
3,98471,54.590716412716,46.97710307814845,mem
4,98472,56.645562593786714,90.29214579543304,mem
5,98473,76.92009874185044,63.616391092113,mem
6,98474,69.62940794033382,55.16475304710604,mem
7,98475,95.85968985188049,27.35471509093343,mem
8,98476,121.59083389958671,48.314324256943465,mem
9,98477,173.74287745188866,58.65378766503451,mem
10,98478,144.01083193275247,35.609029988173816,mem
11,98481,54.01388136098965,66.79687822345282,mem
12,98484,166.7622903468721,16.911690359121767,mem
13,98487,85.59986197101286,38.798738127112756,mem
14,98488,120.26443151775736,71.6184420606741,mem
15,98489,73.33921170724413,62.623342748415354,mem
16,98490,110.69210785686062,32.44671444910189,mem
17,98491,26.38064255670118,71.75126725664234,mem
18,98492,154.31228144399142,43.353233073580704,mem
19,98494,79.26812714397973,33.24488141322247,mem
20,98495,121.32400535495393,40.35003262787294,mem
21,98496,14.78329343513951,54.12332337884892,mem
22,98497,54.62409578140493,59.785668563418476,mem
23,98499,24.017100758456913,45.54166082183938,mem
24,98501,57.907836923329754,65.9681085405356,mem
25,98502,41.7965364656307,58.16028265832377,mem
26,98504,99.52680714110213,16.221894024490055,mem
27,98506,77.10068908453445,53.00395166434253,mem
28,98507,12.971204319494104,57.7633363293746,mem
29,98508,31.03156900321127,50.70276305641772,mem
30,98513,140.08890419089278,50.42880565805237,mem
31,98514,116.70502692654293,19.576393892468978,mem
32,98515,45.88687706848158,49.87439279938649,mem
33,98516,45.034019044154405,36.305012682981186,mem
34,98517,99.755016072804,50.30788804157504,mem
35,98518,88.49484593098295,43.206154604270935,mem
36,98519,41.22372065439605,58.706408931479324,mem
37,98520,166.8727945966277,70.66717723048156,mem
38,98522,72.44643069840883,57.32972949807778,mem
39,98523,25.564086982798447,42.880023818606574,mem
40,98524,20.677447849032212,43.77338370444529,mem
41,98526,45.95731466732686,52.98251874982579,mem
