,Unnamed: 0,R,v
508050,508050,25.225043720215183,52.40844531559969
807362,807362,76.0608228186495,38.73720023012666
529325,529325,41.348788228144656,38.214530224419946
848324,848324,33.962531830804465,39.289935501370636
915218,915218,90.39215000024099,31.14611687640605
864637,864637,41.63368435449482,41.46708148387487
377300,377300,86.27374854413891,47.218337288483326
28846,28846,38.473890232282365,73.79506498915464
628609,628609,78.62251160031127,65.37934844582564
499427,499427,11.488655444862301,26.573546851158298
566510,566510,48.8225437263696,37.8237957618254
885431,885431,67.24013894809887,56.02925206158695
188161,188161,93.47212425177338,95.67048264613821
736962,736962,57.12704481328864,57.28510518382879
248071,248071,68.40008940721502,47.07789685961282
251069,251069,78.23700292513183,23.419855125640968
836127,836127,7.401252146758405,48.91253229750054
845722,845722,94.03823931759614,60.04905376387724
833657,833657,39.00312282369964,60.12585310731987
307979,307979,79.72487759169897,58.88038304614748
124691,124691,91.29953908895183,36.647312752450055
669634,669634,56.40969370875286,54.78743634632357
257565,257565,66.41521884262963,19.233949400786493
949564,949564,44.38239814852589,32.463718000999606
471428,471428,91.56691068496087,62.111413506331566
287117,287117,50.21862475922066,29.919092385912037
249972,249972,80.83711975634256,66.42035328066864
737758,737758,36.83170095296004,57.22149890283264
93854,93854,93.2417947955848,23.799832502262262
262801,262801,44.81742053145242,41.4756613112687
32795,32795,64.72651906550361,38.97208387655208
334620,334620,17.233105000884983,55.51290032965346
788148,788148,86.4562907477203,91.93847951178162
89642,89642,46.529636157305966,55.26630195001192
570719,570719,23.49230947164045,38.19056980005442
568028,568028,61.56789638898772,68.29029289771711
412869,412869,98.24027859856909,11.839365118897142
688952,688952,37.36983197932821,30.851419441841692
882123,882123,78.6975410839566,75.6870812750839
122814,122814,81.28728057089022,60.40143225431746
643145,643145,78.56751504472568,60.267302241464726
912307,912307,11.659945218799493,49.16854717537678
400402,400402,51.501567630970534,41.27098596857381
767113,767113,76.71146265279741,61.07645418086798
534055,534055,25.897011670423066,67.83081761674872
459845,459845,60.99829232150602,37.91257208470019
777037,777037,79.57537820904228,34.75832599275717
659996,659996,75.10964752778683,32.55722913221875
677524,677524,98.00562205730148,5.286617514831008
596138,596138,16.918273646825874,62.586553194550426
582079,582079,17.071719785575233,42.70342273864411
386722,386722,90.37860408294972,54.958325203392256
258250,258250,27.08707751411427,42.2202110476062
564022,564022,31.27610235386058,42.321688759922296
503999,503999,30.94679182490986,58.095250801568056
707328,707328,74.40461287437674,24.503696643902174
883246,883246,54.187458973922595,30.50114996193809
96832,96832,90.20204386894855,79.0596505343723
334913,334913,49.293237656123154,55.78767180460198
193098,193098,37.8726628994982,52.7749948151677
556563,556563,76.52431505881182,67.18920407486749
246554,246554,20.240323298469672,17.005114848872918
552517,552517,70.13546650918633,54.84421911141056
842931,842931,41.998655970794026,61.55576140241106
459335,459335,46.308956281697476,68.30028505087209
441880,441880,46.67180570177165,41.033143879970105
662329,662329,53.955140247169545,52.60360344133462
346715,346715,56.93703145932399,26.663836614779424
237363,237363,30.4993016893396,73.10325891229414
544703,544703,97.89504377287227,51.87529429843791
397327,397327,18.515028437466604,66.60033070752453
376897,376897,54.95198519734607,49.10201878191571
151324,151324,89.53201183817272,38.37069223680098
127733,127733,87.37241630061297,50.63084511335651
93300,93300,61.24222427662168,48.7783332662546
769347,769347,30.76465879216891,36.125383583331924
883776,883776,82.55556859283529,33.76739353498982
358976,358976,32.12369654839618,15.713299227112481
947463,947463,96.48180456628565,53.2178560100984
142587,142587,74.56790615249929,26.84587225121229
258235,258235,38.032409471327135,45.45806253698683
219652,219652,27.32490669966704,35.65199977978241
912881,912881,23.94914104768007,58.507563072657426
621145,621145,52.50856926750321,65.18400601958142
251069,251069,78.23700292513183,23.419855125640968
32727,32727,66.79000844203976,50.33283489334195
856880,856880,52.10682196764552,60.583101997695806
60221,60221,79.43684393964801,28.257941248387503
368009,368009,53.13730838823123,33.74339229462564
698344,698344,69.98581262485665,40.52366293868444
835250,835250,47.88549445792288,43.69751041820837
516053,516053,37.85225868009997,50.810875168808394
830599,830599,29.137414214127865,28.644707549223156
77332,77332,32.311433745809325,71.61480262499589
24774,24774,78.36641479757773,64.96750384164929
872423,872423,20.283915783808137,67.20166185736025
549241,549241,33.60251681657771,49.80520669360384
714124,714124,56.29715940644722,46.06030210453148
199939,199939,8.249073149249735,34.48664739169952
72630,72630,46.10371361112342,44.97817069643528
680166,680166,90.86945075242396,38.28774746850753
582707,582707,22.77384967460941,35.652200818354075
56488,56488,94.74147949514388,50.77036883921353
646297,646297,28.926811022485715,72.72299199403093
567653,567653,38.34511940000711,39.94506363878097
722369,722369,24.84159026946128,46.245037876156594
66405,66405,61.0343327368099,47.72482148338565
243039,243039,80.43086636537487,24.200956117345317
917054,917054,91.69291086026337,74.4926510099742
251548,251548,41.65671573031014,55.32184254062878
53059,53059,76.3926224667574,10.004906031474713
206275,206275,32.053528264270874,57.80272976871607
951809,951809,61.77728296279007,68.26617829274079
306920,306920,66.74902069398794,50.794109015600384
618076,618076,66.91250109917742,60.360130785007506
760538,760538,68.75186419098644,46.203479301282904
901216,901216,80.56641693972477,26.4413667392685
475364,475364,57.63240560609268,47.297428033390034
423605,423605,19.719772174354546,56.13631088157135
54407,54407,69.26197432930044,28.08067696291654
846823,846823,54.834627469175025,29.20968743906107
623664,623664,19.60142260536159,41.52366293677781
611154,611154,21.08020971736723,42.76767393375145
135649,135649,95.9704083271398,46.70908982335595
65671,65671,3.650905330221115,50.62269806180329
402919,402919,43.65882078531007,59.589148354804045
