,Unnamed: 0,R,v
914667,914667,82.51796540539664,30.3057162861455
698189,698189,16.510649199715694,60.92755235906889
127962,127962,41.80578442902402,26.820911230226727
581645,581645,42.405055981437776,67.77955964026577
586619,586619,64.4180510304991,92.60706212700796
869200,869200,185.47040298925614,71.37517067245261
883743,883743,88.77396555833221,25.592167275650173
587201,587201,158.1129919354765,67.88235783545205
241469,241469,38.37889058937992,66.10704917435669
597733,597733,69.51397910821845,63.08877221977526
859902,859902,179.10792792272565,47.558429868280875
320543,320543,54.11741059482603,69.08668051709505
55124,55124,96.08662944895948,58.30585300709569
242045,242045,78.54289238285277,61.7191455472449
173872,173872,118.97543949841813,59.97883529698312
87249,87249,86.38020044243255,51.52631177572783
897814,897814,60.51343023431962,72.2012548786706
235394,235394,59.05075080125822,25.60644859903918
277831,277831,88.45595050292623,47.618129964213416
961121,961121,42.88665893643,28.584953573456946
56222,56222,18.311120504789216,27.20510113705279
591999,591999,66.87982000136303,48.007938693481854
447847,447847,33.31987203536182,57.2903674228339
621818,621818,85.54998198964586,43.15479909308267
980628,980628,103.55512981397536,48.004773714401324
99976,99976,75.44516515486977,67.62318261872696
677367,677367,88.1578386920538,36.77738008040925
614647,614647,47.2230577016386,53.23162745670741
119743,119743,106.05584976896476,74.26121348273634
724027,724027,34.444689681552525,41.162955611037155
113598,113598,109.2392240862485,41.66387201034373
640497,640497,23.24472852865283,54.287358528300935
945852,945852,44.634037306728466,54.206704641508686
962118,962118,51.003987444486754,77.51607522501463
132857,132857,147.98913986828418,68.58462461587047
492331,492331,44.744856394144534,71.72296629149277
866226,866226,66.80713598124424,31.103246123541517
568867,568867,156.9482673011269,1.8650036289446132
76076,76076,97.89694774337828,13.31213728819499
47140,47140,109.79962593820636,51.091986321595726
547399,547399,66.43529524162322,36.634099525974435
711165,711165,119.68749366967802,30.753546149746583
443676,443676,102.90964445578658,59.26845366722044
961337,961337,55.876061396365785,65.44837090422125
607910,607910,153.12259124152587,43.09227325685381
727274,727274,108.60969375684742,41.19401989349076
959292,959292,33.271134294718856,30.811375261999782
558170,558170,139.229567808041,41.75869753403996
541454,541454,124.23758660494892,87.63783887712471
667458,667458,46.32683809635298,46.612219742085294
620318,620318,86.18246985202269,70.3983031220175
95530,95530,5.861258183241688,43.35578355803417
681801,681801,78.77802042089141,64.91726494763809
251501,251501,74.23325270909152,39.431965038816955
842370,842370,135.7594676567926,42.35869386312413
60163,60163,172.25408338750515,74.95430703869863
299812,299812,186.96967751701825,14.79604022479105
738424,738424,27.700574833070807,46.25846145184984
711360,711360,150.85807093336672,42.466042333074974
286210,286210,125.1750025525424,58.10541688358412
642189,642189,51.49892037563514,46.027489813475
457856,457856,105.55680298909887,54.38842216290967
401396,401396,48.17497558019115,60.34858612124781
36651,36651,74.57607222558445,57.886538160638466
592130,592130,98.96349049500185,25.979243482701392
351605,351605,154.30570104056616,71.65868142682365
718197,718197,77.82018030443524,76.07730746124155
683389,683389,65.3869157861417,60.11337383951789
101844,101844,65.09272652254154,44.42144465265707
926891,926891,130.82950490791004,23.802286607229338
106105,106105,51.51040667842216,53.15674980531556
381049,381049,41.322488427650754,53.86591084372334
464873,464873,105.55573395099725,42.364204940012534
652468,652468,13.044376570298214,58.3208944754593
547865,547865,57.71623317697043,49.096508968930365
416202,416202,42.57907501877351,67.426456620646
164766,164766,93.57389867823522,41.05799284880504
801612,801612,73.65053071498255,63.61963235981162
330761,330761,60.60944733287312,32.539503779367976
361864,361864,89.60768729852636,41.57404871208363
897691,897691,48.66648381855414,48.48545835424754
603505,603505,66.89973194488175,41.423636585883656
459687,459687,72.50009057549205,51.800382819986154
892729,892729,61.417323538587205,54.907604554487094
364251,364251,85.35138927223525,51.86209580952692
133421,133421,83.93720793683097,51.381445296981326
796093,796093,85.9965287324214,73.12817790447819
489636,489636,54.72455390933893,55.58031786353491
923822,923822,93.91393203131302,77.11856670624559
123696,123696,66.78321714812418,53.38980632926669
915174,915174,87.28764006306166,50.40204927456556
366587,366587,42.924029122384596,30.820711544055854
578107,578107,48.99459445213008,66.47270762302401
133859,133859,86.45033588027553,19.751634677365338
542635,542635,39.75745288017029,55.48253865635578
525425,525425,23.9752434150816,43.49839733783961
716174,716174,41.81730574582031,21.012757227391187
258968,258968,26.300088409622717,52.90084000311653
811427,811427,180.5905656400647,10.848864838290718
108890,108890,80.70687039269288,39.40188038532136
115034,115034,197.12748835357732,46.201459432799645
570992,570992,176.10552346548417,76.15097162975025
866123,866123,55.34313746489857,42.347987557031466
251332,251332,92.51975886953579,54.52641871732514
770981,770981,74.22069027998177,79.27626386470568
158572,158572,24.057165033129138,54.193362851368285
878694,878694,147.815085272578,64.6097244831918
486205,486205,39.186036582792724,39.2424137212293
97169,97169,169.34188210466087,58.112657564203566
659044,659044,74.31933675135633,47.244977497672274
528508,528508,198.9968410920569,98.66501754134232
