v_mem,a,b,logpdf
50.0,10.0,10.0,-456615.26133559435
50.0,10.0,10.0,-456615.26133559435
50.0,10.0,10.0,-456615.26133559435
50.0,10.0,10.0,-456615.26133559435
50.25716019531941,10.247985109202936,10.129399358533998,-456579.04881643923
50.25716019531941,10.247985109202936,10.129399358533998,-456579.04881643923
50.25716019531941,10.247985109202936,10.129399358533998,-456579.04881643923
50.25716019531941,10.247985109202936,10.129399358533998,-456579.04881643923
50.25716019531941,10.247985109202936,10.129399358533998,-456579.04881643923
50.25716019531941,10.247985109202936,10.129399358533998,-456579.04881643923
50.064700275403816,10.11136870769267,10.563721745671318,-456510.41835117614
49.84193824751309,10.16802858406623,10.69554986423401,-456495.4732522817
49.84193824751309,10.16802858406623,10.69554986423401,-456495.4732522817
49.84193824751309,10.16802858406623,10.69554986423401,-456495.4732522817
49.84193824751309,10.16802858406623,10.69554986423401,-456495.4732522817
49.80229188424669,10.171654029657036,10.753481645972238,-456489.8759505608
49.80229188424669,10.171654029657036,10.753481645972238,-456489.8759505608
49.80229188424669,10.171654029657036,10.753481645972238,-456489.8759505608
49.817287808936904,10.194740298130442,11.083491979866242,-456455.5303980608
49.817287808936904,10.194740298130442,11.083491979866242,-456455.5303980608
49.817287808936904,10.194740298130442,11.083491979866242,-456455.5303980608
49.901997830189636,10.161295225522789,11.027201722251165,-456456.07006355416
49.901997830189636,10.161295225522789,11.027201722251165,-456456.07006355416
49.83261773263351,10.09009363650019,11.195438332289822,-456435.152421391
49.83261773263351,10.09009363650019,11.195438332289822,-456435.152421391
50.25506334113714,9.90720076861719,11.192831849482273,-456431.319842871
50.25506334113714,9.90720076861719,11.192831849482273,-456431.319842871
50.25506334113714,9.90720076861719,11.192831849482273,-456431.319842871
50.25506334113714,9.90720076861719,11.192831849482273,-456431.319842871
50.25506334113714,9.90720076861719,11.192831849482273,-456431.319842871
50.24987065307485,9.993425095449648,11.306330489233558,-456420.94806925225
50.24987065307485,9.993425095449648,11.306330489233558,-456420.94806925225
50.24987065307485,9.993425095449648,11.306330489233558,-456420.94806925225
50.24987065307485,9.993425095449648,11.306330489233558,-456420.94806925225
50.24987065307485,9.993425095449648,11.306330489233558,-456420.94806925225
50.244182655468784,9.882966618187641,11.63121633542757,-456379.86911942525
49.93980608422418,9.829803576672962,11.794052714757827,-456354.11941264995
49.93980608422418,9.829803576672962,11.794052714757827,-456354.11941264995
49.93980608422418,9.829803576672962,11.794052714757827,-456354.11941264995
49.93980608422418,9.829803576672962,11.794052714757827,-456354.11941264995
49.93980608422418,9.829803576672962,11.794052714757827,-456354.11941264995
49.58004387733192,9.782739696304224,12.023613753717179,-456344.7263123591
49.58004387733192,9.782739696304224,12.023613753717179,-456344.7263123591
49.58004387733192,9.782739696304224,12.023613753717179,-456344.7263123591
49.93245073945488,9.72943947816313,11.902892329726855,-456336.9411823441
49.93245073945488,9.72943947816313,11.902892329726855,-456336.9411823441
50.245585120942025,9.651729212637965,11.93962484774307,-456335.6476142009
50.245585120942025,9.651729212637965,11.93962484774307,-456335.6476142009
50.245585120942025,9.651729212637965,11.93962484774307,-456335.6476142009
50.245585120942025,9.651729212637965,11.93962484774307,-456335.6476142009
50.245585120942025,9.651729212637965,11.93962484774307,-456335.6476142009
50.245585120942025,9.651729212637965,11.93962484774307,-456335.6476142009
50.245585120942025,9.651729212637965,11.93962484774307,-456335.6476142009
50.26745882146077,9.570357793391882,12.275857494095396,-456297.47102156305
50.26745882146077,9.570357793391882,12.275857494095396,-456297.47102156305
50.26745882146077,9.570357793391882,12.275857494095396,-456297.47102156305
50.26745882146077,9.570357793391882,12.275857494095396,-456297.47102156305
50.26745882146077,9.570357793391882,12.275857494095396,-456297.47102156305
50.26745882146077,9.570357793391882,12.275857494095396,-456297.47102156305
50.26745882146077,9.570357793391882,12.275857494095396,-456297.47102156305
49.97508137372085,9.44515024240865,12.354977918600985,-456277.1975673653
49.97508137372085,9.44515024240865,12.354977918600985,-456277.1975673653
49.90868175206295,9.473755950995688,12.355522876276705,-456278.43240935536
50.241316421757865,9.639284853580747,12.667553203853418,-456268.2811619593
