,R,v,kind
3047,3.513031471504502,59.70365700651513,fg
757,9.016330983690203,39.581989425291006,mem
3165,10.180912147523367,3.631423551819836,fg
823,10.524551757367329,27.71484432166248,mem
370,11.119576997421783,53.462928678147144,mem
4321,12.33235145220729,1.6060676189666483,fg
1979,13.565232212405661,67.1218251796887,mem
3698,13.872808331791788,40.32376786656551,fg
1908,14.50624318131488,52.51833432738805,mem
386,15.061334059804828,36.16195549427653,mem
3312,15.284037152848914,81.54607511051924,fg
1301,15.617404820647463,34.22945976486159,mem
1905,18.497937985805407,65.85311326452286,mem
1495,18.90130918555589,48.778678409632384,mem
383,20.85400910431964,38.951682088810685,mem
1724,21.034823130740808,47.6087314429358,mem
713,21.290768315797454,46.55862477900697,mem
585,21.552350159344766,69.30901924262061,mem
2125,21.612504911113014,39.50557783940905,mem
1392,21.790150029961033,29.267387715049573,mem
1312,21.853827984161352,36.04707566393125,mem
1160,22.02921898744225,51.72291367902446,mem
421,22.061576800035297,46.77771899860832,mem
1213,22.21229290866928,43.882471259842816,mem
4266,22.48656023704645,31.82872000273631,fg
538,22.626805952375737,53.2680468451704,mem
263,23.32308949376809,26.33191381718657,mem
1290,23.470765597266983,47.634740916748505,mem
380,23.74806131397032,56.706443904144535,mem
74,24.103691408576,51.28467136362021,mem
2416,24.875515403353155,57.822049577288354,mem
365,25.185410588002487,41.794432800722646,mem
28,25.240551766714173,44.755167016886624,mem
1150,25.606238138831788,63.18217804624747,mem
3811,25.613445115090475,33.307840255332195,fg
959,26.25888586042115,40.491925340368454,mem
1101,26.43947757901316,59.998632117921,mem
3877,26.474011964685374,59.313575135424436,fg
3370,26.64692150474835,32.92723439356499,fg
1723,26.65142290096796,55.447733407698976,mem
1174,26.750919580459534,36.6145445051628,mem
1555,26.803918607789782,54.31797689956476,mem
1660,27.60208589620025,31.06585660528682,mem
1885,27.94963216742621,50.52794295350906,mem
1041,28.0526369792038,46.0339655182386,mem
805,28.10134610446909,61.12110751194971,mem
2806,28.172969878024546,16.659222896587124,fg
2318,28.731672514097127,56.04269919708489,mem
1188,29.313399600572108,69.7731997767784,mem
880,29.366537634562746,52.49921688178364,mem
856,29.41154841946425,53.41240423650695,mem
2120,29.762068990172192,54.84740338276367,mem
761,30.11978642448703,49.98481339406735,mem
798,30.728531044348887,48.3894951476666,mem
2114,31.808330499038092,49.509086838550594,mem
2235,32.215965514583225,46.604239386973255,mem
1748,32.77195905253719,63.05649567762153,mem
1176,33.239802429823,58.37657556159437,mem
2455,33.70795443059044,45.95521352944951,mem
768,33.71585449109839,43.73781788531378,mem
723,33.95573737020787,62.451015176320226,mem
3606,34.851771042170526,62.80186125828378,fg
569,35.38352448740801,33.808719740448716,mem
2009,35.604480024539534,45.88171842299796,mem
236,35.77897346941163,63.10137929774614,mem
2839,35.86449235232418,60.30873323229318,fg
1047,35.874051656459216,39.02295979546147,mem
4722,36.24665476382443,42.32769730558502,fg
2859,36.25423921829329,14.056923539866087,fg
2182,36.502995893983524,49.78509399893996,mem
2449,36.89133303284747,64.6693389233626,mem
587,37.084268053769534,43.223722484708034,mem
1763,37.280001854332994,53.55780861590866,mem
3842,37.28559902949903,66.51831387123167,fg
1663,37.34512439463234,42.386694302273824,mem
404,37.54838451689468,52.273179314082356,mem
1429,37.596518465871355,49.837635552151106,mem
1157,37.86800209689019,49.866945673058794,mem
1356,38.11146066457263,53.54584652696534,mem
77,38.13126096650732,48.01103275013307,mem
1358,38.53842921731096,54.24208384432255,mem
3256,38.75649490634965,3.5897613038970357,fg
1091,38.91407304291771,38.121234689126474,mem
1419,39.09708854611112,63.71011184465865,mem
1332,39.21875126615826,54.932010074934766,mem
1208,39.32503768486403,52.16164496543593,mem
1705,39.52791622437182,29.791212634235396,mem
3483,39.555850578197365,95.14425577862819,fg
1506,39.65974845653549,44.21870769538743,mem
1631,39.68139427835045,44.40649936382664,mem
4755,39.98788584978213,82.44113569953579,fg
2993,40.39107941705354,65.84079151309356,fg
3178,40.70336704568685,99.65203004281577,fg
853,40.79583081516768,35.27166685160654,mem
1169,41.5469398882307,45.08877883747528,mem
2330,42.06142643023989,48.00174727015211,mem
1944,42.13850560737124,47.682684015401364,mem
1491,42.153945405305215,38.61765477490879,mem
983,42.431807282110576,69.28643579830107,mem
2215,42.462885630796215,48.234383953928365,mem
21,42.59514139614058,43.32175159125378,mem
475,42.711628022947075,80.39706342430193,mem
1250,42.79013434217264,43.00524729459056,mem
1997,42.87044307692722,28.6855853774945,mem
1693,42.91512308121885,65.57626819680289,mem
1151,43.597401345629905,51.2007364174321,mem
1166,43.71013050914035,47.46599838591034,mem
839,44.06638581794324,52.232122596938076,mem
1910,44.44421109198449,27.508737334202696,mem
2437,44.56755186283374,55.0663859377138,mem
3645,44.8431766345831,10.702899843259443,fg
1016,45.602699056664754,51.41838063688712,mem
583,45.65227985883895,49.30746303615592,mem
3831,45.73136573889611,17.22479009987876,fg
653,45.750029935672465,63.594862398024254,mem
1692,45.95680027392778,46.09460553962114,mem
1438,46.23879037852684,47.69640539947095,mem
1162,46.28449372935032,47.84600583235621,mem
378,46.380364974814064,31.578150551342354,mem
769,46.43289266889853,36.16225350271983,mem
4954,46.45412022045064,45.39502649763151,fg
1977,47.049100687620424,59.68613668521539,mem
1891,47.21281349909354,66.15163748601789,mem
2036,47.295265122494364,54.95098804700841,mem
1038,47.39420145586328,25.05640772333751,mem
932,47.471890483756,67.72392276049936,mem
2801,47.934397515943864,27.88814241465013,fg
1928,48.2320370758939,55.378430831773464,mem
1080,48.27135166365265,49.80392255644849,mem
2697,48.52667940260282,91.65140766161457,fg
1158,48.800414904399005,50.509912143108046,mem
2147,49.07687773564494,62.6951919980117,mem
2483,49.60897468912241,48.38709962113947,mem
1410,49.74092721730239,21.38561912033265,mem
2661,49.85454345973138,58.93504274606292,fg
4134,49.962417632465325,9.576115102204938,fg
