a,b,s,v_mem,logpdf
10.0,10.0,0.5,50.0,-48710.642665605475
9.796119236069782,9.719415422071998,0.49225547305183953,50.01999440122659,-48709.921166332046
9.796119236069782,9.719415422071998,0.49225547305183953,50.01999440122659,-48709.921166332046
10.002848682466238,9.648067011646567,0.49004616842434584,50.00106715462338,-48709.66124806693
9.991773254078284,9.784912419721469,0.481128421396139,50.08667146414084,-48709.65841985285
10.11085300417535,9.539005819278893,0.4840592830261244,50.219261985661056,-48709.966714111855
10.11085300417535,9.539005819278893,0.4840592830261244,50.219261985661056,-48709.966714111855
9.989333569371256,9.7242656393368,0.48109878648129584,50.04237279833099,-48709.503690690086
9.958043905764042,9.657756212634109,0.48525761164107434,50.04551678329865,-48709.515258773536
9.87739737242215,9.395798687604515,0.48167327934077664,50.04546386676297,-48709.38658502194
9.42306206907419,9.429468130362867,0.4818975773955546,49.99690089578506,-48710.199874275975
9.45992465990453,9.482831737597907,0.48125271208618037,49.59898856018018,-48709.58951993366
9.37632252244064,9.452238912407779,0.4849490427946736,49.753763790665694,-48710.26806488888
9.171045450572242,9.65415193891156,0.4866351625445271,49.669118244361435,-48710.89961774103
9.113453367853218,9.754146673733986,0.48178284558148615,49.72890905399449,-48710.5220142194
9.113453367853218,9.754146673733986,0.48178284558148615,49.72890905399449,-48710.5220142194
8.947446276580902,10.021142926352429,0.4801851502805291,49.92777189739246,-48710.85624449994
8.833266416761163,9.565190010517815,0.46374096630315703,50.03454469237752,-48712.082681917294
8.833266416761163,9.565190010517815,0.46374096630315703,50.03454469237752,-48712.082681917294
8.809363366991148,9.649459962278241,0.4741490172319926,50.138051740581055,-48712.57912467514
8.809363366991148,9.649459962278241,0.4741490172319926,50.138051740581055,-48712.57912467514
8.645136994403305,9.371141105334123,0.47566635085947445,50.381950638019816,-48715.91032421314
8.71460417837411,9.395606067771164,0.46800005150572593,50.35098968132631,-48714.47598224019
8.923888348299672,9.30974900359808,0.46115079713111895,50.44713239941363,-48713.5760228322
8.923888348299672,9.30974900359808,0.46115079713111895,50.44713239941363,-48713.5760228322
8.995129374468698,9.4115365471197,0.4504806274682693,50.53550691455994,-48713.91331185146
9.130162354352061,9.443778891337056,0.4477544625080728,50.59086490127304,-48713.97448801393
9.110838977399167,9.458634469556372,0.4583789615232242,50.563890711473135,-48712.96487484609
9.110838977399167,9.458634469556372,0.4583789615232242,50.563890711473135,-48712.96487484609
9.110838977399167,9.458634469556372,0.4583789615232242,50.563890711473135,-48712.96487484609
8.831394051683237,9.635097521820649,0.46880278210344717,50.40383974430043,-48713.106300756466
9.073247040505123,9.812061171462473,0.4585149605731707,50.17049363880157,-48711.167192156034
9.073247040505123,9.812061171462473,0.4585149605731707,50.17049363880157,-48711.167192156034
9.041278744696156,10.261647287255505,0.46238528471003804,49.85154230929416,-48710.17304870571
9.146712142499299,10.249830617502017,0.45685632079419397,49.798381215243715,-48710.45735677958
9.146712142499299,10.249830617502017,0.45685632079419397,49.798381215243715,-48710.45735677958
9.146712142499299,10.249830617502017,0.45685632079419397,49.798381215243715,-48710.45735677958
9.320444250803089,10.336213504134626,0.4547998371253968,49.77749343858886,-48710.79547648724
9.438916517788991,10.314927294424738,0.4678459469743092,49.85536017941075,-48709.66759645193
9.414536239404333,10.428018842346503,0.45983753853793874,49.82318418304285,-48710.45451306322
9.445941650742308,10.024086320925084,0.45560153328634734,49.66255385830996,-48710.372728136834
9.445941650742308,10.024086320925084,0.45560153328634734,49.66255385830996,-48710.372728136834
9.754036099229552,10.345125194552072,0.4632097155625865,49.70412225792803,-48710.55398135526
9.693467234657804,10.432473313032071,0.4580182880365645,49.53646344680717,-48711.21776328763
9.677117632052067,10.452285547099835,0.44968001283121123,49.257532021011706,-48712.8477407421
9.575547878028308,10.46189816308973,0.4615535074449113,49.16137497168978,-48710.93546792487
9.64762549220442,10.667186843015926,0.46917374887651386,49.17946731454315,-48710.77635051141
9.525379008835852,10.189548591538895,0.47578337436560825,49.01002248687512,-48710.00485752134
9.63328480952733,9.981193548390804,0.4671523633038929,49.30734036312441,-48709.56482236459
9.444352175659901,10.032549882513075,0.4651613717390197,49.16047114021096,-48709.926450389205
9.444352175659901,10.032549882513075,0.4651613717390197,49.16047114021096,-48709.926450389205
9.436889710501054,9.765064400006107,0.4863473326948836,49.23211037154965,-48710.03331062026
9.475270824181303,9.778182793058509,0.466629346476148,48.94169369264341,-48710.32104542859
9.954545833812789,9.799394776225197,0.46722270651094405,49.057030918812416,-48710.25542388772
10.05107683413678,9.936241279920504,0.4656084591861832,49.24118690199437,-48710.54208637954
10.044964622147173,10.019593606558603,0.463758281421155,49.073180945656375,-48711.22537092174
10.13731918359423,9.725005529795714,0.4594730956228798,48.89611361329105,-48711.86794144161
10.190975314872396,9.806272676775468,0.4634724404315877,48.86464049865854,-48711.83136060987
10.049808374408187,9.47385667237881,0.4670352693635276,49.11645310717951,-48709.87452177558
