a,b,v_mem,logpdf
10.0,10.0,50.0,-472480.77357552206
10.0,10.0,50.0,-472480.77357552206
10.0,10.0,50.0,-472480.77357552206
10.0,10.0,50.0,-472480.77357552206
10.0,10.0,50.0,-472480.77357552206
10.0,10.0,50.0,-472480.77357552206
10.0,10.0,50.0,-472480.77357552206
10.056692291692197,9.874745692515246,50.01999436096715,-472480.5428851523
10.056692291692197,9.874745692515246,50.01999436096715,-472480.5428851523
9.964299206817154,10.024283714729455,49.87909875463349,-472480.8555137206
9.964299206817154,10.024283714729455,49.87909875463349,-472480.8555137206
9.964299206817154,10.024283714729455,49.87909875463349,-472480.8555137206
9.876448209254852,10.130403880892613,49.86380969218564,-472482.51662699686
9.876448209254852,10.130403880892613,49.86380969218564,-472482.51662699686
9.876448209254852,10.130403880892613,49.86380969218564,-472482.51662699686
9.876448209254852,10.130403880892613,49.86380969218564,-472482.51662699686
9.876448209254852,10.130403880892613,49.86380969218564,-472482.51662699686
9.876448209254852,10.130403880892613,49.86380969218564,-472482.51662699686
9.939928604526926,10.123566744911459,49.79503427074221,-472482.79071684513
9.939928604526926,10.123566744911459,49.79503427074221,-472482.79071684513
9.939928604526926,10.123566744911459,49.79503427074221,-472482.79071684513
9.939928604526926,10.123566744911459,49.79503427074221,-472482.79071684513
9.939928604526926,10.123566744911459,49.79503427074221,-472482.79071684513
9.939928604526926,10.123566744911459,49.79503427074221,-472482.79071684513
9.939928604526926,10.123566744911459,49.79503427074221,-472482.79071684513
9.939928604526926,10.123566744911459,49.79503427074221,-472482.79071684513
9.939928604526926,10.123566744911459,49.79503427074221,-472482.79071684513
9.939928604526926,10.123566744911459,49.79503427074221,-472482.79071684513
9.939928604526926,10.123566744911459,49.79503427074221,-472482.79071684513
9.939928604526926,10.123566744911459,49.79503427074221,-472482.79071684513
10.001850018892586,9.915157824945307,50.18269399951231,-472485.8534846487
10.001850018892586,9.915157824945307,50.18269399951231,-472485.8534846487
10.114579180491951,10.112619115642252,50.03292064329499,-472485.73855453776
10.114579180491951,10.112619115642252,50.03292064329499,-472485.73855453776
9.974904049992482,9.92559360849493,50.12276664600755,-472484.1284265097
9.974904049992482,9.92559360849493,50.12276664600755,-472484.1284265097
9.974904049992482,9.92559360849493,50.12276664600755,-472484.1284265097
9.974904049992482,9.92559360849493,50.12276664600755,-472484.1284265097
10.257451009200068,9.74786351953604,50.04610000897826,-472482.10379839194
10.257451009200068,9.74786351953604,50.04610000897826,-472482.10379839194
10.257451009200068,9.74786351953604,50.04610000897826,-472482.10379839194
10.257451009200068,9.74786351953604,50.04610000897826,-472482.10379839194
10.257451009200068,9.74786351953604,50.04610000897826,-472482.10379839194
10.257451009200068,9.74786351953604,50.04610000897826,-472482.10379839194
10.257451009200068,9.74786351953604,50.04610000897826,-472482.10379839194
10.257451009200068,9.74786351953604,50.04610000897826,-472482.10379839194
10.257451009200068,9.74786351953604,50.04610000897826,-472482.10379839194
10.257451009200068,9.74786351953604,50.04610000897826,-472482.10379839194
