,R,v,kind
787,5.216341750908921,33.32100216654837,mem
757,9.016330983690203,39.581989425291006,mem
733,9.378531128825832,59.05370532425885,mem
3165,10.180912147523367,3.631423551819836,fg
2042,10.576307368445764,64.4617642563841,mem
2012,11.435040790020981,55.42080115454647,mem
4292,13.110607181991384,57.505262076952846,fg
876,14.453546087856314,38.34342188872646,mem
872,14.700834998171695,49.50845938258061,mem
162,14.807022265790756,46.37483155863836,mem
1076,15.037967120191386,49.04998526096751,mem
1737,15.109520909585244,44.8500275708162,mem
2294,15.257408302019346,53.731522279163116,mem
1119,15.269170796976494,50.526280763630005,mem
1301,15.617404820647463,34.22945976486159,mem
908,16.89157282056678,40.60107498436639,mem
971,17.444332868806246,53.77438382192639,mem
1931,18.871831042564928,37.38372573409066,mem
1495,18.90130918555589,48.778678409632384,mem
629,19.95984456063332,55.87958950400782,mem
3904,20.86557328401847,29.51616883663141,fg
2127,21.362044864699463,46.371478528824866,mem
3921,21.585874088751712,17.131389928747467,fg
1160,22.02921898744225,51.72291367902446,mem
421,22.061576800035297,46.77771899860832,mem
11,22.906749442138878,36.48164027030383,mem
461,23.35151461508457,49.228581282512884,mem
74,24.103691408576,51.28467136362021,mem
778,24.61025221614211,36.45179419777006,mem
2126,24.680349949745626,51.397966144459794,mem
1131,24.80056250622691,53.578453474873115,mem
148,25.95696153454833,37.41867293029631,mem
998,26.436070004678275,48.26273225893794,mem
1101,26.43947757901316,59.998632117921,mem
3034,26.520959918579067,83.37056071486377,fg
3370,26.64692150474835,32.92723439356499,fg
1555,26.803918607789782,54.31797689956476,mem
940,27.112746162698752,81.48768816041753,mem
3508,27.16858052807363,56.10441110453596,fg
672,27.25638796063793,68.0869318419662,mem
1353,27.3266424088366,51.559889645753614,mem
2345,27.34365233020845,52.50076879683565,mem
142,27.65431542722275,51.61235919891391,mem
3873,27.715003766796755,48.26984237079566,fg
1885,27.94963216742621,50.52794295350906,mem
1337,28.523823001316266,67.65314658755418,mem
2318,28.731672514097127,56.04269919708489,mem
418,28.77437645009509,54.512123638014295,mem
804,28.988388069726962,67.66218855720626,mem
2120,29.762068990172192,54.84740338276367,mem
1709,29.930177920532866,76.89148929364086,mem
1527,30.083639152698158,43.52533422680118,mem
1639,30.117779335282478,45.16137232843027,mem
3287,30.22544789292252,63.134602057878645,fg
1998,30.697553136255582,45.380539733052174,mem
2209,30.74998586283537,30.173929270686827,mem
1448,30.78912529235408,67.42807331189101,mem
2243,31.140872088349308,56.76947020883476,mem
941,31.344354952726363,62.27575400711268,mem
2235,32.215965514583225,46.604239386973255,mem
1906,32.31665207355885,48.795067805840816,mem
1748,32.77195905253719,63.05649567762153,mem
966,33.046079977032825,33.74458897601652,mem
1707,33.79306729453174,52.09791645561042,mem
374,34.044307307103004,27.978973489256173,mem
1259,34.056269940608104,55.68137388858627,mem
3878,34.36212305615105,72.94617090045583,fg
946,34.446875490829676,58.97241176073961,mem
2478,34.466845118708264,54.17100679985083,mem
782,34.96937279358021,40.30727164271588,mem
59,35.12870791070696,60.11898332909261,mem
4536,36.15173090592407,62.19665853741653,fg
2462,36.39127931893085,49.64604251645688,mem
394,36.39887526076292,57.681693464982516,mem
2182,36.502995893983524,49.78509399893996,mem
2967,37.76719294447604,18.733341661812602,fg
1457,37.92727009157131,50.3242351241233,mem
526,38.053305569623376,10.47239029186668,mem
3550,38.214318519006014,89.9819194419747,fg
1417,38.24372016197035,37.181079262730826,mem
1515,38.537216650992434,66.80499270769401,mem
2054,38.84447899479985,41.165480120331615,mem
1086,38.87587403440357,37.30901064295345,mem
1091,38.91407304291771,38.121234689126474,mem
2169,39.33111440307327,59.45112929133914,mem
1288,39.656922614370615,32.84698838255868,mem
4755,39.98788584978213,82.44113569953579,fg
3178,40.70336704568685,99.65203004281577,fg
654,40.88233964628589,75.43541098100576,mem
627,41.58488843301142,63.69434696573529,mem
1944,42.13850560737124,47.682684015401364,mem
1477,42.28889834588034,43.44576266210645,mem
302,42.67491339776709,51.95348166392407,mem
475,42.711628022947075,80.39706342430193,mem
1519,42.82476002017757,59.45372755086073,mem
1997,42.87044307692722,28.6855853774945,mem
376,43.076249115213,39.84089234364653,mem
1993,43.2292215589858,59.44474810648889,mem
