,Unnamed: 0,R,v,kind
0,28589,42.24172385246225,65.36892660961294,mem
1,28590,24.82026658559854,51.48011055928682,mem
2,28591,77.91735570560415,51.57297139989116,mem
3,28592,99.70130822115128,58.960141528839635,mem
4,28594,64.25222225234879,47.31946221538504,mem
5,28595,135.34743182201868,40.713734542063044,mem
6,28596,40.208309777110095,30.648559659005823,mem
7,28597,63.736931914859134,61.5604710379199,mem
8,28598,137.20899931984295,4.435916716358684,mem
9,28599,103.68007980335979,80.02692774848708,mem
10,28601,127.32902010638966,38.97630442609564,mem
11,28602,20.204425055225908,63.198629436149226,mem
12,28603,71.85794150907695,48.7631995866971,mem
13,28605,149.7707380950232,51.65823156609932,mem
14,28606,30.101134451102414,29.15422338680728,mem
15,28607,20.08184209429733,44.704314598969326,mem
16,28608,36.34036636153461,54.52103729878209,mem
17,28609,85.84333007434469,66.8719439379084,mem
18,28610,113.65465703403608,25.439903735830857,mem
19,28612,100.7130180173463,50.121326680979564,mem
20,28613,8.84786474295165,56.48629105858417,mem
21,28614,61.835460067333976,37.68164650539001,mem
22,28616,115.33495921501476,17.54826138598132,mem
23,28618,63.3329079903265,31.26277723957272,mem
24,28620,46.941602498889154,61.527137093919094,mem
25,28622,140.78786014744912,17.153401448456517,mem
26,28623,45.1259981438643,66.89991561878664,mem
27,28624,58.92991465601614,77.57749387605595,mem
28,28626,13.159827564139386,62.034104210724685,mem
29,28627,82.48560050291185,48.36229503731092,mem
30,28628,17.187585803325195,60.13523799758801,mem
31,28629,163.3477933577705,74.65369831430236,mem
32,28631,46.81363063482974,39.94239370117836,mem
33,28632,169.6170368312462,48.4043188171947,mem
34,28633,86.12775202202438,71.25858736503041,mem
35,28634,56.798800759290025,55.421082493972385,mem
36,28635,44.18185531381022,51.73222717144394,mem
37,28636,144.52382249615297,26.892513642588877,mem
38,28637,172.36363656460614,14.840808205494325,mem
39,28638,66.92965157376773,42.20046301133475,mem
40,28639,102.80765946147682,45.53293639344839,mem
41,28642,66.8017607193041,57.01521315385216,mem
42,28644,54.8283154210479,69.04403211563336,mem
43,28645,79.04286965276859,39.958292318695854,mem
44,28646,83.54120162576015,61.160020557785074,mem
45,28648,174.29317968575626,69.26464982214557,mem
46,28649,29.56967820222887,38.63530297824286,mem
47,28651,155.92676593188705,43.472369852689035,mem
48,28652,102.32474438088373,86.05114021588362,mem
49,28653,26.78759658864538,56.27532445468689,mem
50,28654,96.12002172828173,25.822394025649285,mem
51,28657,86.49697278789647,45.99755412119739,mem
52,28658,93.3000583864456,81.33123032901688,mem
53,28659,80.32835041369518,54.41816699053047,mem
54,28660,1.7857339267093952,46.73487230339437,mem
55,28661,39.3455139303571,60.204626027551406,mem
56,28663,49.53729176622711,53.43596263026186,mem
57,28664,111.98043844815498,57.08427491156969,mem
58,28666,162.79545971213685,52.12747012936689,mem
59,28667,87.0950398515002,59.944852194599825,mem
60,28668,45.240648064480105,67.19196842978201,mem
61,28669,54.618481853608294,42.304597219063616,mem
62,28671,147.8987261498406,8.63002396898547,mem
63,28672,37.176718712206934,33.39421644287714,mem
64,28673,75.85921168318103,75.16904025724881,mem
65,28674,79.01493000320356,79.0509525613501,mem
66,28675,15.651945993661627,39.58948036869816,mem
67,28676,126.66338667547035,28.904889146889854,mem
68,28677,170.24137383338532,81.87093426402589,mem
69,28678,154.6580940509981,76.76430229548407,mem
70,28679,121.54713314422192,38.35408213317525,mem
71,28680,56.13723801760877,35.551101607264506,mem
72,28681,97.546511222346,41.37136268795073,mem
73,28682,167.71534141795894,13.586187357537064,mem
74,28683,82.61461192583248,85.94828918256255,mem
75,28684,39.57355691419279,59.11305086990586,mem
76,28685,192.88741133612862,39.68616573145218,mem
77,28686,123.94102361425765,72.44912686155138,mem
78,28689,89.56038545330807,68.72405672196031,mem
79,28690,42.22205862183517,49.41694344003865,mem
80,28691,104.8205729876782,82.84396558975513,mem
81,28693,75.8568157797188,63.68470710020702,mem
82,28694,44.075168457637545,25.054820723025497,mem
83,28696,86.51760904595764,43.505544698505595,mem
84,28697,175.93241352142945,71.12074551200509,mem
85,28698,76.80442492362437,49.1056119796875,mem
86,28699,64.32892799702357,34.026908335374735,mem
87,28700,45.22059469140415,35.36513248932644,mem
88,28701,161.28946370146636,30.60916491557098,mem
89,28702,164.48612468965482,41.64891434130219,mem
90,28703,98.19542633347528,47.73446265521511,mem
91,28704,113.85256498894795,94.66050513290571,mem
92,28706,57.897212033851545,23.215288188585845,mem
93,28708,18.371167747831112,66.6048826261051,mem
94,28709,27.00300185706832,53.61275315388668,mem
95,28710,129.2262304491616,65.65096548071074,mem
96,28711,61.940398239158434,49.075773637326925,mem
97,28712,67.28673455081783,38.11152245257691,mem
98,28713,73.13851779790274,38.53584877378778,mem
99,28714,160.20992332078217,44.177529254835385,mem
100,28715,113.8786701445897,73.83947945521666,mem
101,28716,98.50157908803085,46.8124854379595,mem
102,28720,60.546086041780136,41.52191404939936,mem
103,28721,20.012129402767837,35.759822106927565,mem
104,28722,44.395280682567254,82.5895350800609,mem
105,28723,177.19408401484245,97.36294203051384,mem
106,28724,181.07128016031655,39.18221629345408,mem
107,28725,65.46899668040176,76.6824818824977,mem
108,28726,67.03688185303679,40.8471945467994,mem
109,28727,177.30888075173172,42.79265119506636,mem
110,28728,55.82832051149642,46.64471638607482,mem
111,28729,15.160115267437146,56.146582339466114,mem
112,28730,111.0621144384618,65.71531357645728,mem
113,28731,26.323077116581803,28.51481255783898,mem
114,28732,140.57603182653938,19.42837059137316,mem
115,28737,87.68682211897988,58.31826787439132,mem
116,28738,36.36339837659556,41.882698556110576,mem
117,28739,83.0937865155924,57.462330425764996,mem
118,28740,84.77094791603379,63.853550378837454,mem
119,28743,135.20707418924522,63.04409380520266,mem
120,28745,37.46077069331688,61.225490718437825,mem
121,28746,115.39366926788904,24.860391506728433,mem
122,28748,42.451971516683294,62.37629658385252,mem
123,28749,184.21783165622705,85.92482634033308,mem
124,28750,146.18883094635692,55.84311410254146,mem
125,28751,135.76192103220163,30.588037214920863,mem
126,28752,142.88937130277642,26.704960058212908,mem
127,28753,41.54246264536732,62.318585926533814,mem
128,28755,170.50851162204611,62.74129368987644,mem
129,28756,67.82434069223616,76.9173291463466,mem
130,28757,55.289686358075144,75.600800598067,mem
131,28758,80.82105573663941,44.564014991978254,mem
132,28759,97.93389213542964,71.27979544134281,mem
133,28760,149.43052279777015,55.47238372197772,mem
134,28761,61.70575469213316,47.55051727955468,mem
135,28762,79.4106048911158,29.315803299379894,mem
136,28763,39.44069282015008,23.113975101095065,mem
137,28764,50.82375654909728,63.18689634840818,mem
138,28765,73.08392662402122,40.34674549623124,mem
139,28768,15.05082579596144,32.87160252054654,mem
140,28769,190.7667213275071,32.78910318640642,mem
141,28770,33.895104260469644,61.30801124644614,mem
142,28771,102.9601181520792,49.16717604352065,mem
143,28772,59.11574645133143,69.25704510478431,mem
144,28773,30.287460156286784,65.61703642647707,mem
145,28774,74.11877702598275,80.31198860792992,mem
146,28775,57.937526191155214,58.88382299514519,mem
147,28776,120.65741262458259,73.0136573220455,mem
148,28777,65.286002518332,55.134593666463715,mem
149,28779,137.58925122451947,37.59436809118589,mem
150,28780,69.04352953338554,37.97165562184684,mem
151,28781,118.73011629327421,74.63790809779691,mem
152,28782,177.75745434692087,28.03489952413454,mem
153,28783,136.73688294529026,5.192354544817633,mem
154,28784,94.00920001216944,54.44754940650515,mem
155,28785,32.733455905584194,40.26657610845186,mem
156,28786,113.64402599019932,22.96699032966097,mem
157,28787,57.78949270436329,45.26403897396883,mem
158,28788,76.602943538273,65.22074297254619,mem
159,28789,58.429881447037936,68.08403517110972,mem
160,28790,64.09571282663714,57.9520405265524,mem
161,28791,181.7220704420925,3.93063505121944,mem
