v,R
55.94543815154948,192.273182902465
43.37994015394981,182.3001409379833
46.08501554922941,76.87899140128309
71.61607233424694,84.44636455905392
87.89055589359339,140.93556292237312
84.26464889511317,91.75918446509701
46.824517289762625,84.6099919240727
82.14646601085599,176.55392331353065
88.74819063403257,191.26811987072546
86.46042285958808,192.3279470619334
50.81409951261708,147.42904944842667
33.407602831730514,180.62031392503775
34.23406185103367,111.69600173121094
52.446340464158496,125.50049904023221
90.74804099231014,198.42324135776602
10.880552065075749,192.40952520920968
23.706837782912096,106.60211285478378
4.254937822942551,153.88069282583777
4.254937822942551,153.88069282583777
63.31401710938403,177.9666524162549
94.28940915775631,138.69367976306552
52.964192081986646,175.06304605770325
36.711152141152404,81.17865656048997
70.12947999365231,109.48546268676225
8.558575979229062,156.89327947250214
10.240085472852085,194.8020888610684
46.9219743460154,155.241639276306
39.35181088204264,152.3571598334758
30.92794976077409,148.51603100212824
53.2719136734888,40.718929983435274
53.426751652474394,80.34681739422497
48.28602469614805,101.52316035815869
4.582409254047572,174.61630449163545
18.585655062896443,178.499571248195
31.380175604227734,191.92114738834738
33.38588829197309,188.62638238416815
16.904456381232087,175.68154555402225
60.044426572113125,114.86039455554722
73.99738774420138,165.2628642150118
8.084020708993165,186.4678497352927
8.748473267717074,146.25874043612046
72.41038576379046,113.3079481747598
30.375916917039273,191.18916178476033
10.075382755401307,182.77390567559405
87.29262159403154,171.355362361852
88.66559069861776,133.40852080791134
97.37655482130734,136.67924282623682
94.53916348248119,106.61582007161289
76.76445688042675,52.83392187671574
9.476761512963462,116.08882325021855
22.91145104882825,99.6618453939973
55.560207132277185,45.184528033523854
72.38133515329693,47.50606445009249
16.880217174444894,58.75675409034709
36.70436997304217,114.5418625695141
73.82956707357071,199.26723427762724
94.05795967102013,173.9240406276327
94.05795967102013,173.9240406276327
60.1717927336863,148.202293153737
26.13975396323766,85.55107014552118
51.97410567326441,120.18064424844754
44.70630352658176,89.08143293182248
36.67578467267995,99.90847324603637
16.22714256598436,133.06176573836666
0.41715545450468383,123.47531782768087
14.608947559400203,137.43976840672278
2.9863251987589496,38.52607381122715
27.653871275173195,88.22061361355085
54.99475454184113,151.62156400806322
68.7216813737108,123.68830917988495
54.45260501658877,115.72802755127432
31.03004984931142,60.317958685217896
77.23516555112957,27.78233273215259
15.207328256050282,69.02253088800867
24.92646133309794,13.870097557541968
22.19917525986306,13.282890105757838
13.042825042431886,196.78039538089513
44.145127467250674,188.83696186459105
4.445569928601991,164.2572289743444
5.141757451073649,181.60500575424706
5.141757451073649,181.60500575424706
10.970792600670798,172.7389593957114
41.505826440130775,185.4195653757122
68.22823795530323,68.8659145119841
93.81900330493652,98.97626965774144
56.69751751820328,173.44616657491517
38.77225512312181,81.67688986480445
41.31301282672247,141.23164942226293
74.05962562835397,28.718658394043807
75.42827451489494,64.2828098806532
82.04963961998854,60.60261053653259
56.628317823537245,106.50392054097506
32.56762809536815,181.55489794372426
60.382726674132364,194.99543744013158
54.48449044857371,192.50271615461025
25.975815855478544,69.27116794075013
57.2631239133739,154.23757817979302
99.30231232980819,171.86589934044085
99.30231232980819,171.86589934044085
80.13782274992985,127.05308781884426
5.576252550696539,193.67499325630632
5.576252550696539,193.67499325630632
44.640269947535835,153.0880902840864
99.40730001116638,153.4630871307518
60.156416554671424,199.85927501677315
71.87183273036078,182.77788348010995
71.87183273036078,182.77788348010995
58.93026675932546,132.30824791010156
95.26270936010582,78.48960662689095
97.14754276632748,123.89316656808275
56.212110757366275,63.432881426505574
22.97616275620326,59.351331016366764
10.27835885807082,186.60359816877664
7.480013802783191,154.9588911085705
7.480013802783191,154.9588911085705
59.11071773211301,119.30624455837912
80.4186154523905,111.36973550621263
79.97744798829766,167.9278383665939
94.73205795447808,125.12714545161975
41.10172793303313,162.78121418238882
50.594088594032584,152.01899153900382
43.19388555022892,9.588742836384753
20.797837618199203,31.53714896986545
32.88157747192394,80.19020421115788
22.906051617637424,86.73680140411463
78.13498614551074,169.76012712359412
89.61526456967758,115.68980228202767
79.56894105645354,195.13884356088744
79.56894105645354,195.13884356088744
27.476791275571024,174.147197433309
10.911423562505753,75.51813464133308
4.2194571931405065,130.54946907484265
7.832042459768445,152.50325728479237
74.64383040500105,86.2369079777459
78.07287267388922,192.40484844122344
63.143963904662996,198.31119816658216
71.81558015496233,86.79592410797139
69.98787002789291,38.0891203400423
81.98022689107543,140.11612350884988
91.58069806937235,165.407964545928
53.9120154578065,112.06384645102585
4.2313950991177265,181.0059757097115
61.99915066447295,110.14877038262854
35.32539506487683,165.10849206911755
49.092044258373065,43.212227666521784
92.48973963230934,94.28515498092038
21.639306436415694,98.64718472171218
79.70969209563094,133.90314368444405
15.94753980500208,133.27904171821626
41.53224977947663,156.35514629699554
20.961888797008744,182.35226570322908
11.40223561826107,195.5020346239127
11.40223561826107,195.5020346239127
16.15658443307656,119.08849236922637
85.63543290446177,177.1767170254432
78.76676767988567,151.27435967914784
37.071358347597005,133.09520802444862
83.93053444134229,157.3387475142773
63.2029364462114,130.5505490067116
97.50184990447406,105.27851070724935
55.78925437449796,192.76889208719933
83.63248419419712,136.2015125234949
47.32228114055097,183.9580039709762
64.39379059187117,132.24638349015103
48.36072786335605,152.27948688501675
10.438720937773166,184.90400629825191
79.41817330529558,81.1436175145474
86.50624154581783,192.09358001041153
86.50624154581783,192.09358001041153
86.50624154581783,192.09358001041153
31.822657790385087,193.28240170306782
69.80586895454536,121.83836745203887
73.19582300935699,96.86400099269102
96.83045903662745,90.88937035992524
28.02069204938317,163.99752693082687
22.441414881369305,194.37798168558817
22.441414881369305,194.37798168558817
99.17829710080431,192.21358890069732
79.01254142535059,136.9338028201263
97.6484164917188,161.51294264199973
27.94342354614738,138.94129290414767
38.578212096152775,75.87183874037756
52.87381109780356,136.99071630555585
71.4691892365874,85.12055488524045
74.71794567746124,122.86660105089241
88.31287046551321,113.5683401484289
76.695048449954,163.16547318293823
76.45044308153982,192.62200649786254
95.79359569798936,72.73037954916646
99.84551519627269,111.9443848220739
81.55510660499186,192.65623670215345
92.93417050822407,154.5040730230519
98.25222939369303,190.5945613456677
80.78202557326384,176.4427648949775
94.43031177273824,191.5540618207064
65.29399980144984,154.63534633992563
80.01055783762138,142.16014575323047
31.230218316353092,55.3942306606848
16.373247764594645,64.51163586104371
23.537108889705628,37.896417210398624
52.16797398634968,128.08497388202872
41.864437519867984,189.45090387747175
13.16705308652097,154.8730304809082
4.582405980587064,63.24095112961146
66.0059696488001,147.0874478267588
45.33298325890598,94.491897234668
14.23817835316479,128.23457895527804
10.405092784972624,115.61038337866147
88.53712118756556,137.05693472874347
83.2377613383142,145.5142667604623
71.90821064798585,155.25685913189335
69.72964625926798,114.88554177329705
26.610800691411526,183.8370608729207
73.34303084164671,199.3026549110174
73.34303084164671,199.3026549110174
99.62497062048712,153.68752070878688
80.03214332427173,167.48600711218023
29.27941604930407,177.70707141366455
29.27941604930407,177.70707141366455
42.602902799688984,179.6421846242878
68.70608937875446,98.94931665869747
9.119499620128275,97.76147184959805
53.10514172210547,33.664547906898555
0.6819936040850694,175.83885568126945
0.6819936040850694,175.83885568126945
34.79830826654362,159.04800240801944
68.36320772105263,19.394450335146814
11.147181224813387,16.319700391541044
14.987714497487177,132.18346276287906
25.98594465955675,155.18853706716322
76.55733187925165,108.0529748405651
54.57073973233263,193.0766583410205
74.8713879482735,198.7047010944928
93.48629129177479,114.34382536566429
92.3866387862827,127.48893557875385
34.3461564352294,143.8331240730172
79.06058093907124,111.70577487611709
46.15983997480157,197.34698771169022
48.97066541207849,133.5028718908266
93.83778781846502,144.30199894758536
84.25584261913107,170.81845714802927
65.84037511970446,104.85923039707184
34.48664680402,186.45255027355876
48.69329805379885,162.0133153475721
4.593536679423735,186.2893345578367
5.8561958796489115,177.6323534000581
48.05555024744457,103.33201381011541
62.5388891627717,124.06917079421382
69.62360082828903,154.9789723326001
53.73660316099765,164.73108985705764
38.56017765513061,102.52304525887189
26.632173412804985,103.01087556974602
61.077207272598926,162.78977170578852
39.18899752638219,168.3505505309234
81.56029124053279,132.94921997159017
0.4913911569828002,197.15866526868615
41.70652085747675,154.5008900020515
47.43076351178477,105.65305559320959
40.89561517728583,131.96088019257894
61.940046200206886,46.34506363456964
7.309828935076361,175.51727555244332
7.309828935076361,175.51727555244332
45.41188087654844,136.3820738637484
10.83224166470957,146.11446540990127
79.53398210925013,148.09962924264775
79.53398210925013,148.09962924264775
35.42299756093063,190.59525327151007
89.70263379821694,157.0163757792599
65.9847824695819,195.31229563132652
67.79423390257134,192.17247466814905
37.72625911893037,186.44756403313545
31.760535685744653,82.26954921407531
33.02753432502514,137.5850357284844
74.93710675205939,140.01052124235167
20.37986975100185,163.41834549381784
72.40964802739904,126.80574084866285
77.06315685411325,147.80203718718104
75.1621660288807,177.13181485776636
40.197643808528284,110.8389978022523
65.50402489845031,139.4394201124634
49.693851130615954,185.31930420814675
12.982621923527859,31.80359379541278
45.03720642390002,52.41380294330909
61.069935859385204,83.72736776278698
64.92557695994938,56.791886592757244
57.21573460139296,131.0864709612993
45.41887454799042,174.0391686138477
19.90856130392758,133.5019041405952
64.54726708200971,121.89433089654996
73.66573460679311,187.6524703861147
15.520029791890444,190.10929327492667
23.27421246134079,182.8223471367075
84.0618232916353,199.61205090869805
63.849650598408445,113.27293049318146
33.09863586352591,88.17022668434592
75.65023939963368,78.09368217058537
39.83758090293161,50.790685658639944
60.166434388040926,37.11543469907933
65.81570860546854,121.24466634120495
4.696854405158117,21.99100630418611
46.01620612331161,106.24182035254914
59.514367600442036,143.3418712979109
78.74881632748487,126.09106465305047
45.013539738364855,63.15762554918044
65.69628280575367,26.362644670511308
87.53618966916005,38.44568273253907
87.01576303770139,25.850031291090637
48.473940197109215,37.17956641734253
46.31874375976546,85.4029957570257
16.037382360941038,76.78738031352582
67.01404012975226,102.55396193034399
80.99041935893705,133.72609533975037
89.27200260701056,166.83029791216353
58.60582224081374,142.48001669697214
68.99075168157654,152.20765759305544
99.82523612557611,73.12037944100683
35.08300526955149,116.56660746153226
71.54254018133817,187.18062805316015
64.92829796801732,156.91688494014147
84.80983310510896,70.22210507309961
72.11542450735803,98.24961473737443
87.32671031614767,111.22448926860639
76.95730034693354,77.898046843967
90.06272298654798,60.57852493078633
99.97080690636362,52.74894179686725
99.97080690636362,52.74894179686725
34.82190675226322,131.23459232876291
28.688496597928193,133.00422648153952
1.63719415549685,153.83193889394983
12.672546911264059,165.03602079888825
2.969075480685527,195.63684446321545
2.969075480685527,195.63684446321545
2.969075480685527,195.63684446321545
1.078485235091402,194.90942460525605
40.395989091754416,198.39724174021762
32.809038639731256,120.59554019122179
75.36138954070967,181.16353370837732
99.19810650774744,107.97281726529572
34.70610476753254,84.61792550428342
34.267279251412994,158.90206865861876
57.77260447594327,21.92800078161835
28.820592426490425,187.25357063030498
7.612259779093818,157.60647852314656
15.040541371695308,95.737557586002
87.32959151587042,159.91060469125958
91.4208242924516,197.2732507741922
91.89672016731738,190.96346029143328
91.89672016731738,190.96346029143328
97.98428320476359,118.86593098970488
93.27838094554896,112.0300451267019
19.60026991436613,185.8762215447192
24.92909200711921,143.48508223115178
16.4451221679428,107.59485669317681
16.773597268201225,129.20019602381643
53.116807792797985,107.26413578204928
60.135941890143904,80.53266483262868
65.44204415502196,139.82785908461355
91.72546270843367,128.0079689929892
69.92672329994922,63.79081167095663
78.54391947766167,32.61358837908385
47.30547947632128,52.132423803669816
84.05552117044854,151.86875050033998
83.7371055247188,180.4006537666395
33.563308147787986,164.62845184328427
36.42717472551327,195.34510775708344
75.17709952527028,59.78061188464116
25.819518091529392,176.03879704462338
7.775190205972905,150.32323297809188
35.46702616865487,166.23455783860734
15.693702475114438,181.0277167186478
15.693702475114438,181.0277167186478
37.61454348624797,185.99729824899788
48.983671462750216,88.22792420361645
52.43328890123099,29.45893142081931
83.45528863636608,41.57984193091289
77.0919520095026,89.62991101708238
82.78359849104952,38.85695878010435
32.92558770326873,59.83423760418188
14.215755110004217,132.0696664470106
36.068797322322055,115.09220839122
63.62365757321737,176.58946176619133
22.92925688385075,103.38807969550338
10.96219901296627,55.90172718512324
9.02742265182897,148.81209329496664
25.159054329296012,170.67824782888147
38.2847121385885,187.81996143715972
61.7372430952217,94.77365761388967
7.1706079585921145,136.9001267149683
39.29062849894436,44.01608070050553
13.982420080593773,170.56470566712034
34.894162233751125,134.2538211534158
18.75349539012372,48.96483294351462
19.760293236699408,160.8289307164054
22.914872264364373,145.58159314620286
71.58324367664004,129.56132359879723
29.361492997184445,179.3409595726425
86.60680831906036,194.7793774551003
72.60561492867066,169.00842362467313
95.25419390727036,197.43597683955466
7.872773899993241,165.20412870580728
63.51833420645592,134.5600613682671
94.68285587212344,130.77267900910627
80.60888777710795,187.0073125330383
83.34666572179607,188.48500439045137
83.34666572179607,188.48500439045137
69.46742733284295,165.38299604061288
46.57088546790487,130.70325835399734
73.78436628966432,68.5307177357731
66.83307718676608,171.99959644843568
88.97415817769298,179.79084370405405
97.30286402405065,134.1368597401658
85.60847365008698,107.56117593998069
86.63326798946096,184.78526101593252
99.7273787098205,191.9627107005341
73.58970020980739,126.98220054440381
68.53891248569136,157.86450699956129
67.67589007346334,104.73862093560925
66.76506431005221,59.8175129370588
29.261614004991934,48.994837583393476
18.00476776752995,30.718380410716534
34.7794117117813,70.86184540519399
82.66639228417635,82.26622866845527
50.25268315203419,165.67373400315043
63.311372498076565,179.5942051501509
