,v,R
0,65.05395892116103,2.1490369000383227
1,50.91132196807958,2.6445997068932705
2,44.93903634240478,3.452718061336017
3,65.27464328017118,3.649571462075639
4,26.34867774088832,4.0498465294933865
5,61.596524322217576,4.230460148724311
6,38.955505190165354,5.0566503920856265
7,35.7013590507048,5.114047434015324
8,33.32100216654837,5.216341750908921
9,9.005401102023256,5.265174745946765
10,68.18076947816334,5.70877027145796
11,60.94227879122593,6.322057592426777
12,40.41627556158525,7.159985078801537
13,69.24400478759665,8.035753969965526
14,35.17814959674311,8.224428177622668
15,62.277731030322,8.370774470919255
16,47.57274456946893,8.426704814049353
17,55.10769701666173,8.892488979187537
18,42.390216307248934,9.123136683764315
19,42.722151607832544,10.166677043334808
20,3.6314235518198363,10.180912147523367
21,62.732775663068416,10.243474351594172
22,35.92458001320722,10.33105756447185
23,27.71484432166248,10.524551757367329
24,33.749828924870826,10.548197698257493
25,64.4617642563841,10.576307368445764
26,46.383622655190784,10.586491841431485
27,50.51679262107884,10.620194680640699
28,53.462928678147144,11.119576997421783
29,63.48233179696381,11.22567990575885
30,58.37372411298125,11.370872343520821
31,58.4381226384869,11.439145862616213
32,58.1302001829537,11.49097631387532
33,58.79397136344354,11.514543292672426
34,49.223462688192605,11.706278429260134
35,67.92164410631354,12.068916422150098
36,58.862722366323204,12.19587168085729
37,46.329254844459015,12.274479406248787
38,51.881566943446465,12.295639251180058
39,56.44381742508085,12.77677662858345
40,62.0553675013901,13.040466599200515
41,29.616949808322893,13.081939537141805
42,57.505262076952846,13.110607181991384
43,60.44742581838279,13.188403834201285
44,67.1218251796887,13.565232212405661
45,32.983447256356605,13.804110454775126
46,40.32376786656551,13.872808331791788
47,37.28329477351629,13.953892205994599
48,54.526937624455925,13.980930125306287
49,38.34342188872646,14.453546087856314
50,48.76158860698435,14.482815398298314
51,52.51833432738805,14.50624318131488
52,60.10027055823312,14.615743749312012
53,63.620635373961726,14.680568433082412
54,49.58132426071392,14.682934380305849
55,42.891309695396345,14.80284001648479
56,49.04998526096751,15.037967120191386
57,85.28533905869784,15.077593927202154
58,44.8500275708162,15.109520909585244
59,50.269612799057,15.19779917036165
60,53.731522279163116,15.257408302019346
61,50.526280763630005,15.269170796976494
62,81.54607511051924,15.284037152848914
63,44.35650862425757,15.32458534611378
64,40.15560456953824,15.411472707260629
65,58.75942101327669,15.558654510748074
66,41.98169522423101,15.602569840510078
67,34.22945976486159,15.617404820647463
68,41.408559600412296,15.73990796530373
69,62.31654596776607,15.796879153541255
70,46.704644533669736,16.049915894384867
71,73.14515616303065,16.236295889711812
72,78.95548446324136,16.403528298639767
73,64.72443371581606,16.412776903972944
74,53.73763175272583,16.787625183688938
75,55.20689986208601,16.861501678345892
76,56.88065963118875,16.8727364950519
77,40.60107498436639,16.89157282056678
78,51.42422437107481,16.909335871577486
79,46.007140945080145,17.129357681311824
80,63.85533984762733,17.210909853260368
81,91.0565381852234,17.30041872514399
82,45.670666443910534,17.383636226091465
83,53.77438382192639,17.444332868806246
84,59.97665560304207,17.62828009827577
85,57.322173552287744,17.711914302500478
86,59.262366029535436,17.965975871275184
87,33.53915969112741,18.086523712288507
88,45.519522645250476,18.14019394886497
89,62.296675052840826,18.225277787045513
90,83.34330052018768,18.452138485337954
91,65.85311326452286,18.497937985805407
92,36.28454842578394,18.518673935605594
93,53.375436127982034,18.746953355293353
94,34.549906743803156,18.80470781670032
95,46.048356129533005,18.807645826997664
96,37.38372573409066,18.871831042564928
97,48.778678409632384,18.90130918555589
98,26.359833863271746,19.03013804077699
99,44.16028379851974,19.103279999176518
100,68.43699792592547,19.153957246053725
101,49.85504109003175,19.219224630757523
102,35.45079760214409,19.339657153656407
103,50.01700387989438,19.432176403772935
104,92.84717249471413,19.496680569454295
105,47.608735875370634,19.647884073311538
106,69.87310116366928,19.866016969389392
107,36.95051693692105,19.8716117522316
108,44.179959593056935,19.893956661268057
109,74.11622210514159,20.721519912761764
110,38.951682088810685,20.85400910431964
111,54.15499459188164,20.861424680094625
112,29.51616883663141,20.86557328401847
113,48.12831198512382,20.911157794573683
114,65.07470452817013,21.03030391109905
115,47.6087314429358,21.034823130740808
116,46.55862477900697,21.290768315797454
117,36.74141802718732,21.349190063103137
118,46.371478528824866,21.362044864699463
119,48.48041535537745,21.409495227326122
120,76.40001664382463,21.521908798294554
121,69.30901924262061,21.552350159344766
122,17.131389928747467,21.585874088751712
123,39.50557783940905,21.61250491111301
124,44.08259361243228,21.71903982200224
125,29.267387715049573,21.790150029961033
126,27.913865753275193,21.8304607917338
127,8.953792384763915,21.838731780902847
128,36.04707566393125,21.853827984161352
129,51.72291367902446,22.02921898744225
130,58.36433969129072,22.04160069455929
131,46.77771899860832,22.061576800035297
132,93.63849854980214,22.07304732825891
133,48.679967998872996,22.10508310672833
134,59.987022312997425,22.13343755219572
135,46.64278431287384,22.17935943108111
136,57.96610802502281,22.22157488248752
137,68.45372551518678,22.23194873666378
138,40.86071034483685,22.29161887040053
139,31.82872000273631,22.48656023704645
140,57.662964547466096,22.515854616913057
141,27.49043649168869,22.676996433740182
142,51.803586410025396,22.850720000614892
143,36.48164027030383,22.906749442138878
144,75.33589975734505,22.92502546393318
145,24.504943580927684,23.002106028051987
146,43.15318915686422,23.24220455238872
147,38.4769518046781,23.27395307581477
148,17.040654226685888,23.27673115663548
149,4.804365474280702,23.29074053808829
150,40.063705607053215,23.29579933443716
151,26.33191381718657,23.32308949376809
152,49.228581282512884,23.35151461508457
153,54.22763614207822,23.376032455617572
154,45.163607013717844,23.424379273272315
155,57.8734623626289,23.495239370393485
156,55.8466539258375,23.56812007429405
157,7.289263204158715,23.86638598264595
158,63.730669808657076,23.872053464954586
159,63.10279717665805,24.00014870648221
160,39.6439333784286,24.081891929280143
161,35.135988251132204,24.29858267136289
162,45.86287662195365,24.31238183380982
163,51.309131383053945,24.49795437107712
164,65.91292878472423,24.52077924600427
165,67.62237591735821,24.52272848580381
166,36.45179419777006,24.61025221614211
167,40.03282835945549,24.63119280736937
168,51.397966144459794,24.680349949745626
169,73.79546731668633,24.71273662173148
170,59.136611829230965,24.73705200260941
171,67.14584823603364,24.76624190155673
172,53.578453474873115,24.80056250622691
173,28.753935905279523,24.832799397169172
174,57.822049577288354,24.875515403353155
175,82.99487109769156,24.87967820857932
176,42.58662379740928,24.96540922272853
177,58.41734714082872,25.055555558040627
178,46.7715295785777,25.15049747319862
179,41.794432800722646,25.185410588002487
180,44.755167016886624,25.240551766714173
181,63.05239010531227,25.25313759638565
182,95.9420415890558,25.361000092393198
183,48.22031358685047,25.44543106376717
184,59.92945651737645,25.554343086236962
185,63.18217804624747,25.606238138831788
186,33.307840255332195,25.613445115090475
187,47.79948384573522,25.875894740317932
188,25.901857812979273,25.88029813075679
189,37.41867293029631,25.95696153454833
190,35.01690260035818,26.04193326308624
191,48.1966649344685,26.06326261839509
192,40.491925340368454,26.25888586042115
193,45.565136536402505,26.2813812924659
194,47.08760933075858,26.310046397092446
195,48.26273225893794,26.436070004678275
196,59.998632117921,26.43947757901316
197,59.313575135424436,26.474011964685374
198,57.38007609245966,26.48810718064361
199,49.925960529228185,26.520304839252372
200,83.37056071486377,26.520959918579067
201,37.76307692073005,26.60891271244689
202,56.23558419369601,26.637814851212514
203,55.447733407698976,26.65142290096796
204,54.7080294702381,26.67082618785023
205,57.18419341891377,26.79691950474604
206,54.31797689956476,26.803918607789782
207,39.33087825857857,26.915477661896826
208,81.48768816041753,27.112746162698752
209,56.10441110453596,27.16858052807363
210,68.0869318419662,27.25638796063793
211,48.094597925234225,27.30927921453425
212,51.559889645753614,27.3266424088366
213,64.115335245737,27.328729351520554
214,52.50076879683565,27.34365233020845
215,31.598579552809557,27.41316426700039
216,31.06585660528682,27.60208589620025
217,63.36095073649226,27.60929205568005
218,35.23453923470558,27.61172003599895
219,51.61235919891391,27.65431542722275
220,83.54546662128904,27.672438274757177
221,48.26984237079566,27.715003766796755
222,42.596518630354296,27.77389042724393
223,33.884590034964305,27.779059071242017
224,44.87641346741995,27.784057484861805
225,50.52794295350906,27.94963216742621
226,25.52936487380792,27.960677290740858
227,61.95939794159372,28.002667734925605
228,46.0339655182386,28.0526369792038
229,61.12110751194971,28.10134610446909
230,69.13309775792203,28.11652591004607
231,16.659222896587124,28.172969878024546
232,27.91685065677116,28.24561804050737
233,61.8304080514425,28.2886733336836
234,33.65612894636796,28.29237005522664
235,53.49774812212616,28.349205007663606
236,67.65314658755418,28.523823001316266
237,54.19980849802562,28.58594795857393
