,R,v,kind
2213,4.616737533811118,26.59944970614825,mem
1360,7.159985078801537,40.41627556158525,mem
2281,8.224428177622668,35.17814959674311,mem
817,10.33105756447185,35.92458001320722,mem
1579,10.620194680640699,50.51679262107884,mem
2012,11.435040790020981,55.42080115454647,mem
326,13.040466599200515,62.0553675013901,mem
1979,13.565232212405661,67.1218251796887,mem
518,13.953892205994599,37.28329477351629,mem
1010,14.482815398298314,48.76158860698435,mem
1908,14.50624318131488,52.51833432738805,mem
1076,15.037967120191386,49.04998526096751,mem
4309,15.077593927202154,85.28533905869784,fg
301,15.19779917036165,50.269612799057,mem
2294,15.257408302019346,53.731522279163116,mem
3312,15.284037152848914,81.54607511051924,fg
3054,16.403528298639767,78.95548446324136,fg
908,16.89157282056678,40.60107498436639,mem
2440,17.383636226091465,45.670666443910534,mem
2426,19.647884073311538,47.608735875370634,mem
1724,21.034823130740808,47.6087314429358,mem
2273,21.94924748320472,48.23187636862063,mem
1160,22.02921898744225,51.72291367902446,mem
1848,22.22157488248752,57.96610802502281,mem
538,22.626805952375737,53.2680468451704,mem
1728,22.676996433740182,27.49043649168869,mem
216,23.495239370393485,57.8734623626289,mem
3990,23.679443007251248,93.23880559721279,fg
2913,23.768944817925572,99.1211757239101,fg
2025,24.434170108003634,67.78123953378133,mem
1864,24.52077924600427,65.91292878472423,mem
1988,25.22143569643709,49.98783988548312,mem
2274,25.44543106376717,48.22031358685047,mem
892,25.554343086236962,59.92945651737645,mem
1150,25.606238138831788,63.18217804624747,mem
740,26.35823328978505,38.743493443515625,mem
1509,26.520304839252372,49.925960529228185,mem
930,26.915477661896826,39.33087825857857,mem
672,27.25638796063793,68.0869318419662,mem
3873,27.715003766796755,48.26984237079566,fg
1600,27.784057484861805,44.87641346741995,mem
455,28.349205007663606,53.49774812212616,mem
333,28.58594795857393,54.19980849802562,mem
566,28.664437581223016,64.71092316369277,mem
2318,28.731672514097127,56.04269919708489,mem
361,28.833091872645987,52.40524011981583,mem
3065,29.06159077059905,94.38141527059976,fg
159,29.12682798494064,60.55250463441242,mem
1188,29.313399600572108,69.7731997767784,mem
1137,29.36543287119373,46.626097162762115,mem
1592,29.817747306500806,41.3504949385102,mem
1524,29.946632715887084,57.776165703869154,mem
715,30.18745689385461,35.93666120128117,mem
268,30.733105368101164,56.25688334178692,mem
2498,31.007542831537165,36.015011676622194,mem
2235,32.215965514583225,46.604239386973255,mem
1906,32.31665207355885,48.795067805840816,mem
2046,32.803359867873205,38.009314064543055,mem
2404,32.864530953296025,44.06173694682087,mem
374,34.044307307103004,27.978973489256173,mem
1835,34.07632451530191,57.25033845035496,mem
1516,34.37557012148012,51.290079040793216,mem
3032,34.43964332745818,75.19814500510462,fg
1755,34.518038744722425,59.6630171800345,mem
830,35.470721233823674,67.72511206090256,mem
2009,35.604480024539534,45.88171842299796,mem
95,35.680046162477275,35.34902474859354,mem
745,35.7702653935115,44.62627887982135,mem
1371,35.77255516608624,64.03077101284069,mem
4536,36.15173090592407,62.19665853741653,fg
2431,36.175958300076594,50.57903381659753,mem
851,36.32028675779802,52.71994712760596,mem
2958,36.627528899162606,2.011550539118673,fg
3846,36.96958322687197,91.83549330858172,fg
1626,37.38591089808528,45.681288837640494,mem
2161,37.57809938238968,62.32285373278043,mem
1990,37.63010013171438,80.04328401960369,mem
1788,37.95767982152111,39.639565644038974,mem
526,38.053305569623376,10.47239029186668,mem
1356,38.11146066457263,53.54584652696534,mem
1417,38.24372016197035,37.181079262730826,mem
1746,39.051362270813605,32.36999926180455,mem
3790,39.23126738551356,84.42970046277136,fg
1208,39.32503768486403,52.16164496543593,mem
2837,39.32687012905697,83.71398899280831,fg
61,39.79016707798788,60.469257276069314,mem
459,39.79587378799983,44.64664116532075,mem
2993,40.39107941705354,65.84079151309356,fg
1233,40.487101274545886,39.57971973963525,mem
1355,40.716897749052826,41.894916450502976,mem
654,40.88233964628589,75.43541098100576,mem
4071,41.33669722375981,86.0744699554516,fg
1772,41.400050132349776,34.10367063764062,mem
1317,41.45192257009392,35.50289450498687,mem
4920,41.926984078335494,57.33534026294777,fg
2330,42.06142643023989,48.00174727015211,mem
599,42.10954957990619,21.283485832268,mem
1491,42.153945405305215,38.61765477490879,mem
3833,42.202995427453715,90.84005369450388,fg
344,42.241171283731106,13.667632213690224,mem
2215,42.462885630796215,48.234383953928365,mem
21,42.59514139614058,43.32175159125378,mem
1617,42.67060324166104,45.64683477963018,mem
847,43.05612496635104,59.18776006412735,mem
288,43.18785662087457,25.270498276288517,mem
1344,43.501667175250645,37.92265786766614,mem
2421,43.569284211822776,48.296974997867316,mem
1151,43.597401345629905,51.2007364174321,mem
2117,43.67444596570768,26.71534273832314,mem
1252,43.70599141850282,35.267160590615724,mem
312,44.02033397466313,36.80219580294737,mem
839,44.06638581794324,52.232122596938076,mem
1957,44.08465510012249,47.97060779436628,mem
2675,44.17708441559483,71.44161937924639,fg
2186,44.62460756536395,51.58765034913822,mem
2034,44.70837355301786,32.297405628965194,mem
645,44.727996115229644,50.81994106960082,mem
1144,45.22244158935112,60.5461035207333,mem
669,45.546547551958284,40.349598879157725,mem
396,45.64727311314292,42.38268709959557,mem
3703,45.674353218418645,51.557817496206006,fg
742,45.87716602705893,20.41150227296452,mem
2767,45.95380200301727,65.81103938777716,fg
1892,46.13864549940958,38.33623957893515,mem
1578,46.26192066019382,77.18115173315715,mem
3,46.363894583053614,51.95490653625984,mem
1691,46.849899040072025,36.464516983862225,mem
3909,47.032562089831025,88.66588277634175,fg
1820,47.30094137911637,61.480872141649954,mem
1508,47.654988602546645,74.91474314651957,mem
2061,47.8831647388537,39.121409264103605,mem
2801,47.934397515943864,27.88814241465013,fg
1918,48.724588881782964,27.88708152414625,mem
1777,48.869368794032965,29.145447988297672,mem
431,49.005976557060364,45.89940442931963,mem
2434,49.19005846243257,56.22502539538795,mem
982,49.76379903896059,25.678539555089067,mem
1022,50.09067754260806,49.33935683825607,mem
30,50.32052257263907,57.455013027591065,mem
2822,50.46688373845934,91.11820670065669,fg
3955,50.698736740071496,23.033489133143235,fg
304,51.23601508729613,15.287750389963591,mem
372,51.297377286139444,64.96829700358333,mem
2441,51.618360190511616,40.644785758670956,mem
4130,51.668712485628454,56.02536028443558,fg
219,51.69946771304556,66.43478327193567,mem
338,51.93710474470159,22.993650442871733,mem
1604,52.133685549694064,23.57060968641885,mem
1983,52.15144179122578,57.52583378545371,mem
1329,52.26840503175308,63.8910280352647,mem
483,52.294803221436474,71.16102061646811,mem
296,52.33682772196019,25.999474954697728,mem
1431,52.34912922864775,47.86423314860098,mem
4363,52.59162361051642,59.64274451899056,fg
4446,52.89751445217679,72.2738392604182,fg
1702,52.91603657512218,19.07940256145395,mem
1975,53.099637878874816,42.403324546386116,mem
1346,53.182532769683114,44.680504238067634,mem
1874,53.23031460963027,52.453341738512755,mem
3300,53.277428131926115,63.06370228402031,fg
1201,53.2920125012469,39.45771976574706,mem
402,53.33095535502082,42.2590106699436,mem
1804,53.34106403083115,50.744931437336426,mem
3655,53.472799194976815,17.45099300521204,fg
4922,53.541972821513355,10.494281173863897,fg
3577,53.55460372086281,15.786042017914527,fg
2340,53.62396022894228,58.67165673855315,mem
1307,53.78045523975703,68.99388074861778,mem
720,53.97590444544144,49.98296301189131,mem
4453,54.08221999993224,16.699315050456022,fg
3102,54.12682824249392,92.78910168010144,fg
384,54.2347469231546,40.443165564457324,mem
393,54.35911362901625,45.667389540179826,mem
1764,54.63193771926858,47.540891377502156,mem
2073,54.71816590985723,35.18193031659035,mem
4421,55.02669621571325,48.10920103284414,fg
4416,55.1863145333791,39.755747909325294,fg
341,55.47603887872565,39.77537113117826,mem
1810,55.50270809433914,44.69371779451056,mem
36,55.52246466860136,73.88030540514586,mem
1065,55.60217841743985,24.48012737901623,mem
957,55.80752604176279,54.179925183484066,mem
1622,56.11479909382143,61.7493407479815,mem
4129,56.1922345655354,63.19614446878848,fg
540,56.24108561619622,55.00266289009714,mem
834,56.25263135341239,48.778120887582816,mem
2300,56.266140967697574,65.13784002081239,mem
2397,56.328990231488845,49.20650422862768,mem
1130,56.6332212429435,41.9882011819023,mem
4769,56.82576700474572,76.70995636983885,fg
3787,58.28368533512743,19.091456434424344,fg
4463,58.47734634776468,82.30480830609717,fg
3226,58.542749154673224,17.690430419291374,fg
2526,58.92334733999014,87.99178433825254,fg
867,58.93061526911556,48.467007486170395,mem
1093,58.99098942111797,28.29494191650896,mem
4976,59.046454552280785,66.63362163844619,fg
1819,59.17178322502951,47.05930758261799,mem
1865,59.23433911046364,46.460785436047665,mem
116,59.35186821329225,62.39642550960807,mem
2458,59.36979580289035,40.40867001932883,mem
446,59.93365447322647,51.59313014205657,mem
631,60.098062535238384,29.756291518708863,mem
369,60.102384101772614,42.092463748341004,mem
2377,60.24350180710162,60.240119321977566,mem
4068,60.2607019599076,52.23169489208554,fg
3402,60.3466068235106,14.96288160677085,fg
2401,60.479592885331364,39.796107669849206,mem
857,60.77218129587205,68.94364220085525,mem
1478,60.80972047462684,32.84548624805711,mem
4637,61.017809303212225,83.04858643418656,fg
825,61.181726884266794,39.5532974579518,mem
2056,61.29133152904186,43.24012439756729,mem
1379,61.604507452303935,47.848768386187665,mem
1393,61.68530210216548,37.1282908565096,mem
2184,61.882636956834745,50.9120571540932,mem
52,62.07676370909178,28.465367420672663,mem
2474,62.358152806971404,65.77608891504127,mem
2425,62.500589880094175,56.633173776719026,mem
3843,62.50738695381324,97.709488224013,fg
2180,62.72683745518325,33.31629219594884,mem
1621,62.8406261058601,50.79801628964904,mem
4138,62.86466373438088,93.27105612098818,fg
4437,62.9132719453397,52.201386084225476,fg
888,63.049019338392185,34.5574513418795,mem
3097,63.17390549110785,65.01780977584811,fg
1505,63.22678981651286,54.77314743386278,mem
1479,63.46518679090068,53.42145317034072,mem
751,63.801421726575654,40.376450732498064,mem
4398,63.89574805806093,54.59025032925038,fg
624,64.01107020818614,67.05961286370224,mem
488,64.1763245916608,58.9270101661464,mem
1964,64.42233707288219,74.00693003017766,mem
2391,64.56100713478348,38.49327705655172,mem
1432,64.71516744440973,39.95024102155828,mem
4198,65.03117986221697,87.41425885463705,fg
1015,65.12369702925413,54.35447296511032,mem
4511,65.25483454895806,50.67279545620164,fg
4336,65.2610518776993,72.45128927575854,fg
15,65.2943184917674,29.58534150085835,mem
4435,65.57105229713957,95.88864364907751,fg
2173,65.87810048452117,61.849665635249174,mem
615,65.97327401159296,39.27390131408168,mem
3870,66.16301833100756,74.74580939743983,fg
2320,66.29961754999702,76.42812202253045,mem
2154,66.3692207380041,44.1026995279024,mem
113,66.50250075303272,85.77480017968226,mem
214,66.76167160118594,58.06352880542235,mem
1136,66.79089202548319,59.92163124520067,mem
4552,66.80789667385163,67.94288799870694,fg
4719,66.92096128515576,72.91726246305356,fg
1792,67.20448357806067,66.8101350211754,mem
718,67.2911279629852,50.216849729284895,mem
750,67.36163335718318,57.62071546565709,mem
3918,67.50360037769369,72.4068558073452,fg
2815,67.5288740227142,47.23691740606415,fg
835,67.75523318795148,46.18131973662301,mem
1251,67.81741750849785,64.5951431213669,mem
2352,67.82243136967999,27.61715203898787,mem
4163,67.94784848799064,75.9024896375272,fg
308,67.99219807065836,36.25691269169679,mem
1036,68.0390774755825,37.33791621620476,mem
1996,68.21316029324439,86.63450000486574,mem
2383,68.5922309178119,68.34231770485843,mem
494,68.62523424271258,66.99804867808358,mem
4116,68.8297736423012,97.92786469316252,fg
717,68.86273323441897,43.68022985183227,mem
1711,68.93019830743198,30.75723484083188,mem
165,69.16279766231854,54.48519241031518,mem
