v_mem,a,b,logpdf
50.0,10.0,10.0,-472104.3791319543
50.0,10.0,10.0,-472104.3791319543
50.0,10.0,10.0,-472104.3791319543
50.0,10.0,10.0,-472104.3791319543
50.0,10.0,10.0,-472104.3791319543
50.0,10.0,10.0,-472104.3791319543
50.0,10.0,10.0,-472104.3791319543
50.0,10.0,10.0,-472104.3791319543
50.0,10.0,10.0,-472104.3791319543
50.041722187303364,10.09592636028856,9.869116514376707,-472105.2148416159
50.041722187303364,10.09592636028856,9.869116514376707,-472105.2148416159
50.041722187303364,10.09592636028856,9.869116514376707,-472105.2148416159
50.26220527214905,10.046133487181619,10.093033673315018,-472105.77819925465
50.26220527214905,10.046133487181619,10.093033673315018,-472105.77819925465
50.26220527214905,10.046133487181619,10.093033673315018,-472105.77819925465
50.26220527214905,10.046133487181619,10.093033673315018,-472105.77819925465
50.26220527214905,10.046133487181619,10.093033673315018,-472105.77819925465
50.26220527214905,10.046133487181619,10.093033673315018,-472105.77819925465
50.26220527214905,10.046133487181619,10.093033673315018,-472105.77819925465
50.26220527214905,10.046133487181619,10.093033673315018,-472105.77819925465
50.26220527214905,10.046133487181619,10.093033673315018,-472105.77819925465
50.26220527214905,10.046133487181619,10.093033673315018,-472105.77819925465
50.26220527214905,10.046133487181619,10.093033673315018,-472105.77819925465
50.1855573581022,9.918667632843734,10.163632871423502,-472102.7919802508
50.1855573581022,9.918667632843734,10.163632871423502,-472102.7919802508
50.1855573581022,9.918667632843734,10.163632871423502,-472102.7919802508
50.1855573581022,9.918667632843734,10.163632871423502,-472102.7919802508
50.1855573581022,9.918667632843734,10.163632871423502,-472102.7919802508
50.1855573581022,9.918667632843734,10.163632871423502,-472102.7919802508
50.03919575231104,9.978797768255339,10.052318632269156,-472103.3762298345
50.03919575231104,9.978797768255339,10.052318632269156,-472103.3762298345
50.03919575231104,9.978797768255339,10.052318632269156,-472103.3762298345
50.03919575231104,9.978797768255339,10.052318632269156,-472103.3762298345
50.03919575231104,9.978797768255339,10.052318632269156,-472103.3762298345
50.03919575231104,9.978797768255339,10.052318632269156,-472103.3762298345
50.03919575231104,9.978797768255339,10.052318632269156,-472103.3762298345
50.03919575231104,9.978797768255339,10.052318632269156,-472103.3762298345
50.05000480044813,9.838602879529395,10.349620089435863,-472102.9585664732
50.05000480044813,9.838602879529395,10.349620089435863,-472102.9585664732
50.05000480044813,9.838602879529395,10.349620089435863,-472102.9585664732
50.05000480044813,9.838602879529395,10.349620089435863,-472102.9585664732
50.05000480044813,9.838602879529395,10.349620089435863,-472102.9585664732
50.05000480044813,9.838602879529395,10.349620089435863,-472102.9585664732
50.05000480044813,9.838602879529395,10.349620089435863,-472102.9585664732
50.05000480044813,9.838602879529395,10.349620089435863,-472102.9585664732
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.112872704804424,9.730102585493109,10.456885648298398,-472103.0753002519
50.08112987253366,9.652427891415646,10.495181888918783,-472104.2134110199
50.08112987253366,9.652427891415646,10.495181888918783,-472104.2134110199
50.08112987253366,9.652427891415646,10.495181888918783,-472104.2134110199
50.08112987253366,9.652427891415646,10.495181888918783,-472104.2134110199
50.08112987253366,9.652427891415646,10.495181888918783,-472104.2134110199
50.08112987253366,9.652427891415646,10.495181888918783,-472104.2134110199
50.08112987253366,9.652427891415646,10.495181888918783,-472104.2134110199
50.08112987253366,9.652427891415646,10.495181888918783,-472104.2134110199
50.08112987253366,9.652427891415646,10.495181888918783,-472104.2134110199
50.08112987253366,9.652427891415646,10.495181888918783,-472104.2134110199
50.08112987253366,9.652427891415646,10.495181888918783,-472104.2134110199
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
49.98123910501662,9.726860718470725,10.499254866289961,-472104.8479079332
