a,b,v_mem,logpdf
10.0,10.0,50.0,-472600.69989344245
10.0,10.0,50.0,-472600.69989344245
10.0,10.0,50.0,-472600.69989344245
10.0,10.0,50.0,-472600.69989344245
10.0,10.0,50.0,-472600.69989344245
10.08910292713468,9.837664701806299,49.879242246305296,-472601.54435808887
10.08910292713468,9.837664701806299,49.879242246305296,-472601.54435808887
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.165663041331175,9.914069091395016,49.925480183919646,-472601.36434457265
10.096571873397219,9.902372644147752,50.077338535405325,-472602.11252343334
10.096571873397219,9.902372644147752,50.077338535405325,-472602.11252343334
10.049075588336962,9.817009226516172,49.998669008779615,-472602.7348629622
10.049075588336962,9.817009226516172,49.998669008779615,-472602.7348629622
10.049075588336962,9.817009226516172,49.998669008779615,-472602.7348629622
10.049075588336962,9.817009226516172,49.998669008779615,-472602.7348629622
10.049075588336962,9.817009226516172,49.998669008779615,-472602.7348629622
10.049075588336962,9.817009226516172,49.998669008779615,-472602.7348629622
10.049075588336962,9.817009226516172,49.998669008779615,-472602.7348629622
10.049075588336962,9.817009226516172,49.998669008779615,-472602.7348629622
10.049075588336962,9.817009226516172,49.998669008779615,-472602.7348629622
10.265531695096524,9.775015251407606,49.93984638710751,-472602.9481909853
10.073446197059779,9.971150280796422,50.09580907562579,-472602.28809298866
10.073446197059779,9.971150280796422,50.09580907562579,-472602.28809298866
10.073446197059779,9.971150280796422,50.09580907562579,-472602.28809298866
10.090804301179869,9.880242705909666,49.900624286331194,-472600.8480674333
10.090804301179869,9.880242705909666,49.900624286331194,-472600.8480674333
10.090804301179869,9.880242705909666,49.900624286331194,-472600.8480674333
10.090804301179869,9.880242705909666,49.900624286331194,-472600.8480674333
10.090804301179869,9.880242705909666,49.900624286331194,-472600.8480674333
10.090804301179869,9.880242705909666,49.900624286331194,-472600.8480674333
10.090804301179869,9.880242705909666,49.900624286331194,-472600.8480674333
10.090804301179869,9.880242705909666,49.900624286331194,-472600.8480674333
10.051340037659212,9.879510724319342,49.943370860931715,-472601.14642059937
10.051340037659212,9.879510724319342,49.943370860931715,-472601.14642059937
10.051340037659212,9.879510724319342,49.943370860931715,-472601.14642059937
10.051340037659212,9.879510724319342,49.943370860931715,-472601.14642059937
10.051340037659212,9.879510724319342,49.943370860931715,-472601.14642059937
10.051340037659212,9.879510724319342,49.943370860931715,-472601.14642059937
10.051340037659212,9.879510724319342,49.943370860931715,-472601.14642059937
10.051340037659212,9.879510724319342,49.943370860931715,-472601.14642059937
10.051340037659212,9.879510724319342,49.943370860931715,-472601.14642059937
9.971236162507632,10.230735472488465,50.11691117907877,-472603.7157467879
9.978995748284426,10.053865532475532,49.94556472017531,-472600.25705680606
9.978995748284426,10.053865532475532,49.94556472017531,-472600.25705680606
9.978995748284426,10.053865532475532,49.94556472017531,-472600.25705680606
9.978995748284426,10.053865532475532,49.94556472017531,-472600.25705680606
9.978995748284426,10.053865532475532,49.94556472017531,-472600.25705680606
9.978995748284426,10.053865532475532,49.94556472017531,-472600.25705680606
9.91436479867739,10.152241736256054,49.96376517596929,-472600.56917596166
9.91436479867739,10.152241736256054,49.96376517596929,-472600.56917596166
9.91436479867739,10.152241736256054,49.96376517596929,-472600.56917596166
9.91436479867739,10.152241736256054,49.96376517596929,-472600.56917596166
9.91436479867739,10.152241736256054,49.96376517596929,-472600.56917596166
9.91436479867739,10.152241736256054,49.96376517596929,-472600.56917596166
9.91436479867739,10.152241736256054,49.96376517596929,-472600.56917596166
9.91436479867739,10.152241736256054,49.96376517596929,-472600.56917596166
9.91436479867739,10.152241736256054,49.96376517596929,-472600.56917596166
9.91436479867739,10.152241736256054,49.96376517596929,-472600.56917596166
9.91436479867739,10.152241736256054,49.96376517596929,-472600.56917596166
10.013812409034887,10.091265522014634,49.99228301048746,-472600.46417214815
