R,v
186.91414408804746,90.18834511578662
186.91414408804746,90.18834511578662
159.69141680320914,65.94606119076857
192.15711388234945,61.519567409680946
176.69741150753765,36.793927004260965
163.87737847036135,26.35836229343755
199.2125983216831,14.746681774291652
140.8988282163956,31.604967863030744
101.94696461898312,55.686313212320044
88.42648278335962,43.399401958450824
130.3578904606598,80.75486702728008
106.96527620904418,67.05678005065091
177.4339025477562,51.9293213169675
110.24976262851612,29.391994395420795
145.88159493707215,68.19396806177022
180.314596430808,85.34484113203635
170.26929910473194,64.36537581303027
138.8308939674062,80.37626381860655
181.28738305141945,49.94881030391712
117.43095420320847,34.42763899411935
178.36456158305296,94.9623864285156
172.80015122131414,91.55833748895114
196.30163903952027,88.2942459705961
115.8205947443882,48.69964956559476
155.31143937038365,19.67359563829808
186.35460341375645,46.166853365369235
77.13312150727224,94.65303418553167
73.96857544634247,89.0517589850918
86.8765115472599,54.24334091519404
63.37545721361368,24.58187650458808
40.06377832936603,25.23166812625262
84.08705455276656,59.94143075211521
114.30469670499335,5.176817483383157
98.39183216146466,20.880685616399184
94.09969910703659,92.15368239295134
151.1314056675423,91.04921333926244
192.66356173516516,65.93333814545497
166.58534761828355,87.43616419112392
190.98898354626502,99.39388706740381
134.70153684169327,64.71745476649504
151.3274605500794,94.99442678348012
166.4579499134943,49.751917841622635
137.60710747621445,46.28465743147868
158.011858641707,30.503441370128236
168.58855542278383,84.82760929112965
70.18699824991843,46.368203946064895
151.56053862637344,76.57115392489476
197.08282568181673,49.15385358379973
135.91844771452213,77.41037123550367
119.671482066569,75.12777771776592
120.07714423969034,62.028604788670414
155.8031082110263,42.78636812911291
186.6289857002678,0.5275492804458186
181.7723056112348,33.89358165905705
152.66623943510507,66.99257217114751
180.03092219762948,18.74057501274768
165.75158013962988,13.326602012285349
144.58922730994902,26.059014189100374
21.352915923443625,87.92697960711351
59.07336614843175,84.99347000665983
27.129903549981595,95.87780843461125
77.04229980732615,87.93956267120463
74.71855133848499,87.83200921159695
135.391192602793,25.896159648816997
25.947686405538967,38.731155822785496
59.201002720507255,35.20641767529052
38.49107821453873,27.61204761063977
184.0542003676103,94.066174524117
70.63079329213566,90.35780015457331
56.491156181693356,73.78992070982837
53.6996731839997,19.933330314951487
64.26594339092915,63.71087665895535
74.32082144493005,41.39539603446853
134.69770698768266,52.93506684642262
182.89388726873082,53.788973022890616
156.24552563715386,12.449660996580631
178.69195354496946,30.471004112204824
194.82803771590883,73.48092411844569
166.69257695492044,64.31427424043925
131.05395669615723,54.48437864727481
125.43337573610033,31.8527258102124
93.27791153741936,18.83788081008155
95.50904010749247,29.656524308771186
194.3966571883056,86.12095640225905
137.88358403658486,59.573568256833
193.4845055928982,88.64122628889918
155.33781445946045,80.67332006306276
162.63946365342173,41.52408942863445
146.84625445008624,29.228193769207504
103.45296607383253,21.943770501419976
137.85621951666565,85.05139894735021
96.26410272418596,21.60135868996976
100.9055385752589,15.981976885101462
73.39774299681801,90.24337729996562
73.39774299681801,90.24337729996562
155.17392657225236,20.205600387475943
130.21506747716683,33.170576309331594
194.26563275944184,19.05280413586494
146.01687805915034,16.993305496691786
140.3934914975648,30.529323426701367
99.08261473422674,10.098473040940696
160.81787912109036,40.320932246986594
172.67567332898264,28.84712477924015
134.75737735816034,24.72399434491526
113.95532543876043,73.7135859896571
182.38536477216763,78.50978046713416
177.74576905861548,58.36246757313243
187.11914053025728,82.74290320600338
172.30825174683457,40.163255295786804
151.71118412129778,10.318780976833466
125.63694025592818,46.799541175338035
82.76422005290057,54.71829701589495
169.13647662849152,15.743668914837858
198.1317154116418,39.01182252966316
186.8009289121902,15.508695195609985
162.4570437201507,82.24657724615282
183.7760474651114,98.56622450605585
196.05734511501447,88.12051394225
192.05777411290848,31.173213949027733
138.00201200675036,86.99451482635071
156.1583122295403,98.96010254238044
87.43333256855965,24.991769473017797
35.718134958882544,44.13801562441328
78.28163848507504,69.27552244763973
76.46547158972729,71.1928032440694
110.81192965076107,71.78400532691703
45.933568498255994,38.022446524869444
70.33792538621205,44.79277363145098
94.27098409999506,28.457693225777746
134.35726233088374,43.778880849751175
89.40981916609512,29.643501920180075
42.71092205674426,67.28900340493577
38.29376748915774,53.95041106056709
45.992790094806274,85.25223854258864
73.43340316891558,90.71317566329985
114.16835295669078,58.804696455265415
151.40895083054295,90.69702415536514
113.5603154916779,94.47766813226671
123.0167356223927,75.77900389663981
43.21022204915861,35.92682380033769
62.37028276986207,39.60778659823431
99.10449155474942,38.98727398651096
158.6425165594215,36.05480455169944
162.79098779406414,57.97306610480724
115.53437296165887,74.58689436953904
128.7325551888925,99.34245246935802
153.40936376869678,43.1611471411715
89.98275835093499,39.08039422970042
133.6986005200267,82.17273797800574
139.16195217135615,90.8787745594511
198.7551477528746,34.26386978021735
191.68927433079475,50.47710552188437
197.59383577045205,35.41096831444032
185.1267622370717,5.16317128804782
90.35412514408189,90.46649391747896
99.97690943561432,67.68407697679737
127.43668865416001,48.82097682466003
143.32444070120602,30.570099321259953
154.27656691120785,5.985488697772727
94.43482087426797,4.616787285663733
89.95044684828162,4.8419107308607146
80.31880269023836,42.217526246129665
140.8152802050844,23.796392994009107
161.841942361207,18.82791262924918
196.82004403837794,62.4820084115848
199.566701680556,99.75757512925226
199.566701680556,99.75757512925226
194.24983378421103,91.61242514461725
172.06900913250433,69.5571269170477
160.6674535448177,84.71655931918556
182.2772600644194,63.82848372501653
183.713281560799,38.97455868132682
144.40073884930646,97.56988499148095
153.70513764022576,16.78221253111306
156.595532339567,3.251125696182859
191.56183829048703,76.52652668833454
107.39474524759493,85.23576649681608
165.5602240209671,75.60436268236053
174.7833622216691,67.20010954961256
133.16457481466597,64.2639147947904
123.12291229173648,23.380033057766205
164.7165042108144,72.33620027420926
131.9464299893951,71.71436411990553
77.38807309545668,91.27147330811138
77.38807309545668,91.27147330811138
161.91430782327916,65.02047389903703
189.9427778764245,44.68604853014078
111.21318932439085,77.89618389988209
64.46933371921243,12.642188488089193
82.02249153106521,61.771890832755965
131.62528368335924,93.33797574774756
155.55774765410396,84.84702372218317
135.17454610970543,92.74962930576685
105.63760005425863,55.286753687143154
199.44824968631713,74.68237613899804
196.57824456573155,65.55179367442187
183.26743533173143,47.09844651648001
199.74357249156768,22.98822629788667
192.400875067496,10.702594086841025
194.42907310926614,19.86704683175942
179.56601270632845,21.811668524136223
191.87604803192878,47.31640870680727
194.9372089988478,40.74379499479275
185.25099727548547,46.12743719508275
189.03916595812186,66.87655826882664
149.08441906784594,58.69733391995327
177.80810884507355,92.21105402324329
164.7828803681063,45.51154228925563
197.32888192759972,69.9053727206199
182.58054072741854,48.367490293884984
116.58279921307587,37.80857328745587
135.8987824428264,47.088554591180525
142.73080780374113,69.44502766240316
78.4112875351695,8.252269409749491
138.81208951052014,18.003530068992326
174.71972195028565,47.07120395544374
139.9196152858652,78.0452898455331
104.39766537773734,79.67001206249333
30.819209315845985,53.64554789975408
90.42695377909378,80.45160566494079
110.40828302767945,94.91035484093092
110.40828302767945,94.91035484093092
103.50807598218792,57.33109812550456
46.69675063804679,46.40531409325314
171.32266632951686,21.38986175349927
156.62516365768144,3.723214805209068
197.22940159927833,14.880591552805653
156.8948724722314,41.037982705513876
154.32558812663552,7.153309444583346
163.17527346446968,22.863194499698558
113.69523303702348,85.63731061409865
158.7305352142682,99.97959232529819
151.36554649875112,50.38831551896941
85.1937680516502,15.490307001709759
163.9180677965671,8.646304269938714
181.35424762638982,23.214194427353632
179.8117187641456,74.25158354681355
76.13269557298119,29.84341620945431
114.85269153105443,2.936549298389431
119.33686076713632,1.3102759943556608
178.10503669495458,78.88709433891603
145.61563825199957,24.388841990194415
136.83691720661392,61.60007934791598
55.37572993904671,27.685107718429236
163.24084901781717,21.911663788705166
137.77533816643884,29.547935342878816
147.90979449083972,50.37350623487096
147.3721010257477,44.52690638973826
122.6382687866492,88.21762160547281
102.66000954205353,67.24178828369622
164.0747626084922,5.593214148316996
195.5101878522214,90.13577844887253
168.5571297530103,77.39339377399152
126.06206164442875,20.135413400350984
180.98766728307578,17.333642992034427
169.4047609506966,33.09691420554725
142.81456133710714,49.40941161896893
172.51819857975565,41.81719826323875
196.2065686871231,93.90426560626706
100.95766484562799,63.809346227485136
89.51300687344086,67.07818175462128
173.00971255106555,35.57628805603074
174.6505098586341,44.13529608335675
175.024299805373,88.69816148279934
175.024299805373,88.69816148279934
157.74382694994028,86.18210470022454
152.0511862753608,8.629986846752004
163.01870344846267,65.16765149308819
117.35125089363977,3.0058852846394384
148.89418511234325,2.581924778697349
195.83323823344014,38.25184747867229
114.60193925335946,36.53613394872928
69.67572662795966,66.42008582843206
60.10993607021143,54.04379595058202
