v,R
0.6381053639780871,108.23175117015384
13.209913268108822,106.87244658994399
13.64385456277639,180.073725391752
52.334478106284635,124.38755125391744
64.72128188572289,160.16470070456862
29.148657286293854,195.3898271976868
91.18041135987035,113.94180438431619
93.80415689931004,133.2263996531396
99.2983774448143,176.6992645970938
98.82374503922581,142.21991684650834
66.41522696095393,152.83981292338368
2.926636968636749,184.45683020335628
48.887863163602496,77.93870747223731
56.768647519319046,186.32162506714897
2.3732907321416086,181.49726991571356
18.946569720040102,117.49720915508061
64.88777745635248,74.83649366440643
84.33309238883879,37.98773464664547
47.5351927956182,116.584302159092
76.9690315993526,168.93822238941928
79.30035375965642,95.67391966371699
65.51021785325894,120.70705185831754
92.64957638183448,180.89327411520816
96.36395238745345,186.2751472821769
10.233669498024426,77.28059837428046
59.11949675112626,167.50175858235457
89.173285609482,34.70105811144144
49.76166021438945,86.4316832063881
64.40174509722931,33.35650073930255
95.33411875550985,131.99520616983784
99.08113089255686,119.65831754474775
70.56886855829187,154.90135966452996
81.27517956884017,18.584340098129573
28.433424581972286,158.91030091098543
85.56120408513789,124.62650814692631
13.242784439086051,194.72129078020268
67.07687047776432,126.63015820396971
14.519743520429259,73.76907502908364
22.2926454795953,44.33303286336298
46.17215323571716,63.428750375393165
51.15087196435269,144.8490473137394
18.67396974444817,125.46833204816178
26.635548932443534,193.5795364831286
42.10023705249054,116.43371086360393
59.02069317177404,150.22621023707651
72.51975933015302,110.8516378067216
92.21132179853257,187.9046775565796
9.538160917981855,27.29837831269657
91.31741202748435,120.0195385954091
90.66194998250714,176.90878052838428
7.776583713774414,24.537363133914575
94.92266604584296,157.03534797956698
89.48817688468905,183.08433066699473
67.8013461677274,85.34261524654491
8.218949773094089,176.00855431134613
62.74923702048906,34.11234411857616
87.06287672191566,44.56341408943834
91.35914334726274,76.01286493923526
8.905956807886733,151.95843883935856
5.766159270805295,23.908233525951267
12.079390021490589,166.2145206877425
45.59954882147598,160.6593586793974
52.39614205977117,133.91732857918657
7.198330737377855,63.441102935339686
83.93685697948867,188.7643271133047
81.2177630096276,59.47669139115249
29.94675299733021,147.88488404935117
61.404063366659784,171.53589687152365
35.5365941633862,101.40389424625701
88.65599619211184,194.39546125537373
39.80044508850879,180.31136442066477
37.079262123054235,69.9523943962351
43.978842474888594,90.35302659285898
90.87334613038792,180.87023919271294
95.121173351512,89.68097804775535
60.5558959755091,53.8521106241151
73.70552502569488,112.11271449106073
49.7307412769642,189.95898328332436
44.26486388684507,22.177630146220913
26.329512051256813,122.7251685901412
51.68746506767229,158.16437014151822
91.84246567455142,146.76787654478375
61.44376491671846,150.16170740386278
12.010776170721574,169.2345883133577
