,Unnamed: 0,v,R
0,0,42.390216307248934,9.123136683764315
1,1,59.05370532425885,9.378531128825832
2,2,33.749828924870826,10.548197698257493
3,3,41.34395091172964,10.993443511095684
4,4,55.42080115454647,11.435040790020981
5,5,51.881566943446465,12.295639251180058
6,6,57.505262076952846,13.110607181991384
7,7,36.16195549427653,15.061334059804828
8,8,50.269612799057,15.19779917036165
9,9,53.731522279163116,15.257408302019346
10,10,44.35650862425757,15.32458534611378
11,11,62.31654596776607,15.796879153541255
12,12,78.95548446324136,16.403528298639767
13,13,46.007140945080145,17.129357681311824
14,14,26.359833863271746,19.03013804077699
15,15,35.45079760214409,19.339657153656407
16,16,92.84717249471413,19.496680569454295
17,17,47.608735875370634,19.647884073311538
18,18,55.87958950400782,19.95984456063332
19,19,29.51616883663141,20.86557328401847
20,20,69.30901924262061,21.552350159344766
21,21,48.23187636862063,21.94924748320472
22,22,46.77771899860832,22.061576800035297
23,23,43.15318915686422,23.24220455238872
24,24,26.33191381718657,23.32308949376809
25,25,59.85509557397349,23.353003572719718
26,26,63.730669808657076,23.872053464954586
27,27,63.10279717665805,24.00014870648221
28,28,35.135988251132204,24.29858267136289
29,29,67.78123953378133,24.434170108003634
30,30,53.578453474873115,24.80056250622691
31,31,46.7715295785777,25.15049747319862
32,32,63.05239010531227,25.25313759638565
33,33,33.307840255332195,25.613445115090475
34,34,57.38007609245966,26.48810718064361
35,35,56.23558419369601,26.637814851212514
36,36,45.17003031377196,26.807305255197377
37,37,39.33087825857857,26.915477661896826
38,38,59.97536597239501,27.08523488955522
39,39,48.26984237079566,27.715003766796755
40,40,57.49674221434854,27.776785326011748
41,41,27.91685065677116,28.24561804050737
42,42,54.19980849802562,28.58594795857393
43,43,29.79069182081049,28.6440149266056
44,44,40.95275854722632,29.39855910224212
45,45,60.87050039132582,29.472015058685642
46,46,27.249545593731888,29.516649553995205
47,47,46.91158186506018,29.6454132543676
48,48,44.28312010971359,30.012385626224642
49,49,48.26905874576286,30.187146415668177
50,50,63.134602057878645,30.22544789292252
51,51,49.95526549062171,30.792866598252694
52,52,61.54166963669746,32.204753305502855
53,53,48.795067805840816,32.31665207355885
54,54,70.97724320206699,32.55655238171803
55,55,38.009314064543055,32.803359867873205
56,56,61.2043547324369,32.87917913808365
57,57,58.37657556159437,33.239802429823
58,58,32.534608533598806,33.24589773359074
59,59,21.738461552986962,33.564285295611
60,60,45.95521352944951,33.70795443059044
61,61,43.73781788531378,33.71585449109839
62,62,55.8113120349665,33.85533387783559
63,63,55.68137388858627,34.056269940608104
64,64,25.13635996622269,34.430541873731364
65,65,65.96441670997254,34.48357440705844
66,66,48.095521454157144,34.69129194048684
67,67,35.34902474859354,35.680046162477275
68,68,63.10137929774614,35.77897346941163
69,69,10.71575735779819,36.18299654425404
70,70,40.09619666312434,36.425594318628995
71,71,91.83549330858172,36.96958322687197
72,72,43.223722484708034,37.084268053769534
73,73,66.51831387123167,37.28559902949903
74,74,42.386694302273824,37.34512439463234
75,75,53.48665602297503,37.52383623109708
76,76,52.273179314082356,37.54838451689468
77,77,62.32285373278043,37.57809938238968
78,78,49.837635552151106,37.596518465871355
79,79,39.639565644038974,37.95767982152111
80,80,49.120882155997286,38.0494904049509
81,81,10.47239029186668,38.053305569623376
82,82,48.01103275013307,38.13126096650732
83,83,89.9819194419747,38.214318519006014
84,84,56.230083912019644,38.323736957749794
85,85,66.80499270769401,38.537216650992434
86,86,29.413823147254767,38.5826974264824
87,87,94.76777137919512,38.67516394292825
88,88,65.01084210449733,38.75257184895081
89,89,28.183947222109342,38.75999572663796
90,90,79.70851947383153,39.15460475858667
91,91,54.932010074934766,39.21875126615826
92,92,60.469257276069314,39.79016707798788
93,93,65.88287693695088,39.96506017415285
94,94,51.44619742931864,40.39161151538705
95,95,71.00488420882957,40.47412892643221
96,96,41.894916450502976,40.716897749052826
97,97,32.423765535808485,40.73613256778202
98,98,32.809642260181434,41.436079822408935
99,99,36.673936217541055,41.517283008229775
100,100,48.00174727015211,42.06142643023989
101,101,69.28643579830107,42.431807282110576
102,102,48.234383953928365,42.462885630796215
103,103,58.42217948385785,42.504192799477394
104,104,43.32175159125378,42.59514139614058
105,105,54.08802358850393,42.62600330052353
106,106,45.64683477963018,42.67060324166104
107,107,59.45372755086073,42.82476002017757
108,108,45.12744454886962,42.904047719839966
109,109,47.27552787114209,43.59082344974163
110,110,26.71534273832314,43.67444596570768
111,111,8.580246328228183,43.74563401110194
112,112,34.29889256977025,43.8362499776246
113,113,71.44161937924639,44.17708441559483
114,114,29.935913243040318,44.36857200966346
115,115,45.777832261799155,44.57075722319174
116,116,23.85770579684594,44.58274522685178
117,117,78.9960931225922,44.63066557915978
118,118,40.349598879157725,45.546547551958284
119,119,20.41150227296452,45.87716602705893
120,120,70.83337457038796,45.99806352654438
121,121,59.786767772296685,46.11344205784383
122,122,47.69640539947095,46.23879037852684
123,123,51.95490653625984,46.363894583053614
124,124,37.34019282412093,46.78099727450726
125,125,36.464516983862225,46.849899040072025
126,126,40.32692193859024,47.025256644569644
127,127,70.2494574228815,47.644940103923425
128,128,46.10966019971948,48.178008984798545
129,129,50.82735757668827,48.19065103542835
130,130,55.378430831773464,48.2320370758939
131,131,66.26173304630869,48.532699761935575
132,132,61.774235891023395,49.30860922394991
133,133,62.73147823357419,49.453314658801354
134,134,38.5455885979305,49.645989965427894
135,135,40.91967256238628,49.68145717695866
136,136,55.85163059607621,49.748157400111026
137,137,48.37320817535559,50.25049602379834
138,138,54.26737939703114,50.30864085212836
139,139,91.11820670065669,50.46688373845934
140,140,30.735455685397053,51.22522660382286
141,141,48.41059731585434,51.412399562498635
