v,R
40.19504960023096,69.11551957440291
76.80701171901305,66.07031431932242
41.21252105302937,185.7286994002528
30.988972436927273,144.92929106177715
76.11455836401635,107.17691780421625
21.205399579776728,100.59715036604224
34.67089558372991,83.39624222443265
54.73829292570776,135.55362715816892
70.63438558700537,120.11343196474633
32.75969375900121,41.798675933675156
59.588423171185724,169.95605262847238
56.27271697605356,58.17130524728918
65.05683764930308,117.49611151602255
75.83719714364949,107.61071323959955
62.11016517656863,88.863907740314
32.78506708887236,54.99224403678454
49.010025305545234,93.70954945025714
46.368367765305045,20.822327980340262
90.09648998306997,58.24448340989593
89.07920582147521,62.63972825891167
78.61018879732644,17.73206456986856
68.52419725604392,47.68021519470092
92.6203250061474,28.583445011503088
26.5595803083201,35.881591635414296
62.39441300448286,78.41630371119584
55.79263471098977,88.8054389313074
16.148469086966756,101.68277463725745
45.15566369660098,154.9586180847124
64.27006303857968,49.496804689776866
53.484633169683505,10.718518102436306
79.45228664194174,68.52070287042609
51.59432662719155,164.03844375661416
52.0495751351842,198.31881154937187
78.91654163552224,95.1089266607628
50.2491475199035,180.8716387244867
44.33976459472099,46.816900239080454
43.27964169245147,193.87715535795044
26.735978938169243,5.420886633497048
59.26185573090002,121.26525276561378
53.7745214640331,94.55868905666696
74.35822162048265,98.02781811748949
60.041634695677786,50.3409136158354
33.16498983026168,23.551617536268743
56.61607168836865,63.011468253658116
37.89277857797024,139.3555097972094
52.5583753910812,24.216752373103873
60.1555054790813,174.1963775940349
17.21943338573402,63.86543587596793
56.01218122372168,137.09661172953304
60.380457655639816,59.44132078264402
48.670923191635616,32.427528253410514
57.494953321006975,47.90358926440414
38.95846858186555,178.72089731752814
71.6364067716454,63.64821764391178
51.71761596760723,134.15071295367778
6.750663364552417,80.41649244725133
49.34266131915866,68.47011458619163
52.956659073678004,94.50857464641675
57.91609074278189,48.9932049159989
17.67823260978425,116.28281047155161
51.34888976988649,118.89523428902369
65.22605847998561,126.29796248713839
44.25873681466666,96.72459464863816
31.54499579277563,60.304201126611375
30.929964164518804,25.392563144317187
54.326848376689156,137.7208051888585
56.65657674591735,109.58602601246011
45.23493989476676,51.469216511537674
60.112642227122876,140.4093549793418
47.06486664086575,161.44852372155304
63.41814822835931,80.49626602952813
69.97056807007691,70.9993250336132
45.5869021308429,155.78317826207325
40.05675157884386,51.21777741808158
79.11744532472187,126.12457135472816
35.18996254940022,152.31794712512976
59.56895242669187,80.4486431999205
89.04116613628257,54.67362284086826
85.34097157703681,25.499979855964984
44.561648792402174,13.872552976700344
39.29993327373845,153.00245484732747
35.63840117813263,143.20930049333532
34.80696859631979,80.61346032623715
50.25666807948327,76.30920517157683
91.47064929310216,31.87032109865569
54.589131664909345,65.52229863137677
36.871194263028286,58.461843514654696
21.815150094300407,86.98180320935984
45.41263965110871,57.850740731844496
22.28892375452258,62.00749342671938
41.77100276803257,103.72717407638301
35.81253039416965,135.43894291659052
47.746553187622034,41.154086802078645
36.848943091037015,58.948693343036005
47.042657365095685,117.03198500436373
40.58391223809047,17.876429003504327
49.83012742091139,69.17843649267621
63.54073488768637,177.6676860778743
57.38648300472318,63.18933193987169
59.19257402523206,102.30802934932005
73.31321466437416,140.1713450064018
44.88207597444891,46.19391843468715
14.04511169204994,16.69635676993069
54.924895219473214,57.89832183105012
57.571814079830595,22.51900260854687
55.227944833074815,144.96068651429974
49.638205499818,80.76750512064257
4.416737466150334,128.63237661267112
71.70614278291053,93.96870210978287
45.65986803889435,67.18522845824918
45.787707749272066,39.753021288568156
11.899804612493302,77.39975689844104
61.48245304577421,121.73668055624356
22.17243783240018,117.01363263798925
58.396659079552784,182.13189474518998
46.90513503686433,172.3465001410566
17.629062754517093,111.52196964748913
84.75029271247105,89.78843712015554
74.82321023109536,100.70158658532597
8.314939975856804,76.64964459784383
39.30091314929932,45.57198558323406
52.500206563092604,49.63682975849689
76.72685004584193,100.63203451132254
90.15500983522492,69.20127655682191
51.74731146684313,137.0596199570121
64.15435360262641,148.3023264360874
9.907502797861582,115.14581226452685
20.446524006322335,46.32667803589848
60.61205901882198,134.27361680877317
50.728658654257984,9.95501448157793
52.21136017449303,74.99236559072109
60.43228624624824,146.7894478394225
39.38271665850887,39.5359294787247
84.38075876672816,101.04163938895243
65.76134836393508,195.7856691922526
47.8845516140664,116.99449693805425
49.768622852981686,197.769524917939
66.98353350719148,75.80675290118803
61.727566849343766,47.79698441188806
57.92112414331899,136.53455439613373
56.60960838415431,81.97818835643601
81.88463931631496,47.4947044300324
86.38343967199138,75.54177856604774
44.56804395071516,100.6799106161594
57.83683443498063,52.00437218272994
85.21529062653678,29.228099441435777
91.1369790630874,38.20285152569482
84.19893521226936,105.5691392301886
57.37895564472275,22.990662360299567
53.585657282554074,94.60756175959426
3.604656805552459,66.72745392093755
74.48205529103618,170.22724296937125
52.831156404207036,191.54365040417395
31.432368133046865,131.19195843807444
72.08730110062021,112.46494617725025
67.50410529652984,84.36771029709615
56.32348302924328,66.40190891560056
71.73667180024619,84.85298825984273
71.33109233073061,144.52939282460417
51.970308032188214,75.92273718920387
4.690700320179138,33.61574633992398
18.71612513757364,88.46582116595923
46.627975268623004,73.24713805719233
83.33440454556198,88.73500746577203
59.19319120540075,88.68087390964362
41.55652048568164,164.77977386413664
36.623150489831886,90.19165715160737
55.61737860535529,125.71630824931597
18.23597540792681,23.024345724344457
36.345495010629925,167.2589436530311
38.185577192060116,75.67235462490467
22.682874916812214,94.65983058402323
34.518432408177944,80.87846985442768
47.41457745709569,31.056420486166644
70.65697989069517,27.430258885939196
57.41524073986775,120.39709199870762
54.98114012532021,53.865454781795655
34.073926551998994,117.18710993930713
34.4285319018713,37.109286649321966
38.936128325069205,83.6456142869196
51.212026854912935,163.55536148448834
51.154037079830815,33.64107065202308
68.52676753955029,100.23943214149452
20.62520919566581,31.780024526370077
95.95829089510086,22.567021218718935
37.44473120477703,174.2348866559081
38.926093743882554,49.262441073509954
3.482017573779405,84.21212589577745
52.092174207724575,40.33232422248048
58.32831783300384,29.730033153762218
44.062631149009995,135.97463341998966
44.29065533615836,56.81717096205478
24.947466865577784,162.2888558748979
44.56886054325274,84.9567186176565
42.46898103409427,118.0459882623093
58.475037625522575,62.73616048710623
53.07196549339975,131.55047721333653
40.96567359980631,127.37857857325906
95.38658211654284,36.093387826387534
8.272523090913896,69.49888589885374
45.38971930158106,150.1159722264022
59.57109335075519,27.094108633086133
57.06971088071885,88.86528310521965
41.31721496295074,22.03623156003681
22.71042106206882,26.277096055087426
32.69275485159727,68.49334413547552
20.0041602687811,81.4752948547667
39.71965710206495,109.78812675305954
42.70152870441422,150.32645488998912
84.07990040112989,106.17715231659692
39.54242327012928,39.42669242383025
33.635225896586626,53.21742341544354
48.30673013946175,49.64218600162165
73.46469457918445,53.35502132837099
58.05829273060617,148.55511581119615
39.585399396300055,132.69727456994548
65.00490446389577,62.574086080591904
17.942752285499754,59.963280496088714
56.373479754899094,166.2627515321554
56.993415846038474,94.59026718328924
56.101610858365966,104.5037595710746
46.351469165340106,46.66337639502716
44.80952304585702,139.84659742185377
53.4623562133872,194.05124040392693
21.968894506951553,96.91943561551325
26.686548838096463,64.30752130833383
74.11691401719263,156.3676862005251
62.880533592419546,29.73955029289339
34.43762093579348,27.396144461290945
67.80864843052791,16.902899512638015
69.15336236574831,94.64278900011956
50.06593705297948,63.16126214321801
41.202400591372225,198.28393737938288
75.51969862680492,62.3016476606986
27.61117867736769,88.16065939083617
62.913917655501265,125.97528856982657
60.44802941676588,180.60282158895888
46.58693905243929,121.95485723318352
44.93997095356187,134.72801472900971
2.424229351314331,39.083258618942615
