a,b,s,v_mem,logpdf
10.0,10.0,0.5,50.0,-48701.4942363436
9.824129099638546,10.110528831477456,0.5045389866014489,50.26948389498788,-48700.80016852834
9.678047439572534,10.170812952908042,0.5079721841625747,50.25794539341708,-48700.65542866835
9.678047439572534,10.170812952908042,0.5079721841625747,50.25794539341708,-48700.65542866835
9.920505450916187,10.343012714102013,0.49764943275208096,50.22238057885745,-48702.150022198686
10.019580146785007,10.534222301981995,0.5099889979235585,50.38235352168511,-48701.198299381824
9.378456534381224,10.29479023839899,0.5131105192466153,50.335766823991754,-48701.15912449936
9.45452304037897,10.429647890619169,0.5120675735561908,50.651862398878066,-48701.298467111934
9.498354041555858,10.491493068996654,0.5100367083989475,50.73521167469559,-48701.5105495469
9.599631990348534,10.263760050353532,0.5220606461244441,51.11720220453753,-48702.22739348071
9.599631990348534,10.263760050353532,0.5220606461244441,51.11720220453753,-48702.22739348071
9.778268567545865,10.308239057527445,0.5032430989942228,50.68123193360823,-48701.58089152229
9.778268567545865,10.308239057527445,0.5032430989942228,50.68123193360823,-48701.58089152229
9.787379046835714,10.043022012160566,0.5009391585147616,50.50568235081551,-48701.27247972046
9.72979552721875,9.762439106056911,0.503067490489654,50.401065368201415,-48700.91439756928
9.848812230383528,9.857204936431609,0.5012211105412984,50.380196172977165,-48700.95642875372
10.14857880345286,9.893247696749134,0.5026787866163112,50.115882887772834,-48701.034388918015
10.332271647416038,10.058333983118837,0.4991251082636121,50.00419964347341,-48702.53931872323
10.101237341779013,9.908447166808571,0.5143655748863597,49.96998685621761,-48700.15870403206
10.059075385424459,9.823608433207943,0.5260057868935146,50.158503855400305,-48699.675162378684
10.062124835546587,9.976323588145366,0.5276940272536587,50.12842433153246,-48699.80936509413
10.062124835546587,9.976323588145366,0.5276940272536587,50.12842433153246,-48699.80936509413
10.173389478445037,9.88315492402097,0.5274785085331005,50.237842691981825,-48699.616573485044
10.104144688251788,9.694947851405969,0.51330285446693,49.93726250921843,-48700.083975056645
10.104144688251788,9.694947851405969,0.51330285446693,49.93726250921843,-48700.083975056645
10.104144688251788,9.694947851405969,0.51330285446693,49.93726250921843,-48700.083975056645
10.065369501134363,9.517662985184662,0.5091871871682979,50.02812452738712,-48700.09841904976
10.376813440336694,9.461938069241382,0.5104903626803557,49.782554429402516,-48700.55707735218
10.524122228103078,9.25285299562176,0.5039607563500882,50.086842253402054,-48700.55390904249
10.507871863439787,9.159339173875532,0.5040270148083512,50.10507180309079,-48700.37018759499
10.235662058162578,9.368998269156064,0.5135278595454745,49.82730872801726,-48700.12681791741
10.235662058162578,9.368998269156064,0.5135278595454745,49.82730872801726,-48700.12681791741
10.072290664425228,9.605926228753862,0.5222746641083006,49.75026929344437,-48700.38193851005
9.91111308502251,9.335928222149283,0.5235727667548137,49.87232246547622,-48700.72254483128
9.98675002105907,9.812381482204401,0.5331553968260867,49.87997914729899,-48700.59802664608
9.798773505937493,9.47764854245415,0.5175733078636704,49.899173959353796,-48700.72002368718
9.641887475554164,9.601028666984305,0.5131915373098925,49.77593819829465,-48701.475258351726
9.978018116600554,9.617416548394978,0.5298936163304946,49.66986124480286,-48701.13879378124
10.099524755660035,9.717483092911044,0.5176859050199899,49.66638401991508,-48700.67150977797
10.11697223823926,9.72723386728315,0.5243467315693083,49.5748822950193,-48700.99224257874
10.116884858593721,10.170948127788138,0.516697153285047,49.494764190242215,-48701.850957147064
10.219557030661987,10.430283062763639,0.5110448038435458,49.62640903801617,-48702.54320929515
10.426432965344341,10.398084007914848,0.5360869947347795,49.617132515588885,-48702.39626258136
10.426432965344341,10.398084007914848,0.5360869947347795,49.617132515588885,-48702.39626258136
10.001389762273853,10.01674609809973,0.5431580010937598,49.54409706183744,-48702.64965010659
