,R,v,kind
2239,2.6955914082838546,60.203352814005186,mem
160,4.230460148724311,61.596524322217576,mem
787,5.216341750908921,33.32100216654837,mem
3064,7.894246401253508,0.4750723691126382,fg
4824,8.035753969965526,69.24400478759665,fg
244,11.706278429260134,49.223462688192605,mem
679,12.77677662858345,56.44381742508085,mem
4292,13.110607181991384,57.505262076952846,fg
1973,13.988648033921585,55.754558361957294,mem
1441,14.498127916831148,41.80410068486201,mem
1301,15.617404820647463,34.22945976486159,mem
4994,17.210909853260368,63.85533984762733,fg
2440,17.383636226091465,45.670666443910534,mem
971,17.444332868806246,53.77438382192639,mem
891,17.965975871275184,59.262366029535436,mem
2244,18.541111800744734,41.319182174796026,mem
1931,18.871831042564928,37.38372573409066,mem
1460,19.103279999176518,44.16028379851974,mem
2196,19.219224630757523,49.85504109003175,mem
629,19.95984456063332,55.87958950400782,mem
350,20.15944748444189,56.76321425669045,mem
212,20.861424680094625,54.15499459188164,mem
3786,20.911157794573683,48.12831198512382,fg
4216,22.07304732825891,93.63849854980214,fg
1213,22.21229290866928,43.882471259842816,mem
4427,23.27673115663548,17.040654226685888,fg
216,23.495239370393485,57.8734623626289,mem
1985,24.27754644100241,50.64066740526674,mem
2448,24.52272848580381,67.62237591735821,mem
778,24.61025221614211,36.45179419777006,mem
1785,24.832799397169172,28.753935905279523,mem
948,25.15049747319862,46.7715295785777,mem
1988,25.22143569643709,49.98783988548312,mem
63,26.01589893096889,48.288248249940864,mem
544,26.488107180643606,57.38007609245966,mem
1509,26.520304839252372,49.925960529228185,mem
3370,26.64692150474835,32.92723439356499,fg
1555,26.803918607789782,54.31797689956476,mem
3508,27.16858052807363,56.10441110453596,fg
677,27.30927921453425,48.094597925234225,mem
2495,27.328729351520554,64.115335245737,mem
1660,27.60208589620025,31.06585660528682,mem
262,27.61172003599895,35.23453923470558,mem
1041,28.0526369792038,46.0339655182386,mem
2203,28.239126937969214,58.89041605796781,mem
292,28.6440149266056,29.79069182081049,mem
3065,29.06159077059905,94.38141527059976,fg
1860,29.516649553995205,27.249545593731888,mem
1594,30.187146415668177,48.26905874576286,mem
1664,30.250073787822608,48.54955939477851,mem
1925,30.347507098308444,23.055641403596226,mem
1370,30.792866598252694,49.95526549062171,mem
3363,30.975841514215013,48.82049962619158,fg
2498,31.007542831537165,36.015011676622194,mem
2243,31.140872088349308,56.76947020883476,mem
1401,31.638708109546,30.44512571866962,mem
2272,32.55655238171803,70.97724320206699,mem
1496,32.56458518787809,77.43872805553926,mem
1736,33.01770629402279,38.76553309923505,mem
1009,33.70979787068363,35.021093231750704,mem
203,33.85533387783559,55.8113120349665,mem
4256,34.46668673837569,98.26400620480888,fg
532,34.48357440705844,65.96441670997254,mem
3081,34.80273243751071,18.433108553877872,fg
2351,34.82579091377265,32.32198261635657,mem
3937,34.894591470459126,86.34248151079025,fg
514,35.52165674100692,56.1921954397796,mem
745,35.7702653935115,44.62627887982135,mem
1371,35.77255516608624,64.03077101284069,mem
848,36.02420556760405,60.24089459548886,mem
574,36.1176797376608,53.44524344599935,mem
