,Unnamed: 0,R,v,kind
0,127165,149.60445745935297,5.394698825177414,mem
1,127166,123.83962228162443,65.87359103654542,mem
2,127167,13.264353459102145,32.28240168319803,mem
3,127168,89.76879614930255,37.72529446628138,mem
4,127170,51.853730018548696,58.50873087181823,mem
5,127171,127.47061972769184,46.13097809367928,mem
6,127172,190.0039272001849,63.21786866090814,mem
7,127174,122.09001826206854,85.13974500008638,mem
8,127175,20.033507087613195,69.50760760993552,mem
9,127176,118.45117552514108,82.70564429232013,mem
10,127178,50.49514970967982,55.5125530321762,mem
11,127180,42.36346914940748,61.46695613840538,mem
12,127181,67.56640243250594,50.2979704462856,mem
13,127182,78.02326023251902,14.655135722511892,mem
14,127183,88.2433520373373,48.99659886370196,mem
15,127184,91.04185176337522,28.612593613930464,mem
16,127186,47.8423852669296,51.50350345550064,mem
17,127187,191.28337660512616,35.812039237377135,mem
18,127188,76.95705171084012,33.14148460143211,mem
19,127189,146.7792633680223,77.76640011734533,mem
20,127192,121.02163795397793,73.10061269820581,mem
21,127194,16.189387564735274,43.05655205176068,mem
22,127195,162.71787829551644,72.89124510521823,mem
23,127197,123.78714579282484,63.214422707417434,mem
24,127199,37.9275632459387,59.13570149417716,mem
25,127201,30.172176255701608,63.985226362826694,mem
26,127203,188.07302011936244,13.128191416999286,mem
27,127204,65.56018603335285,60.749005811921215,mem
28,127205,67.08194789373967,64.42648841267916,mem
29,127206,70.20775899744028,62.007733216088255,mem
30,127207,21.715356959904348,51.30289857764431,mem
31,127208,24.268154728637093,50.6276078698675,mem
32,127209,109.57212402150353,41.47370052848999,mem
33,127211,82.20936476524619,58.753529118675566,mem
34,127213,15.6743153520952,53.64995050037427,mem
35,127214,168.48038959494386,8.350829741792666,mem
36,127215,23.136438460069012,66.42036841057599,mem
37,127216,96.92615950160248,55.80813388431464,mem
38,127217,130.85257871263386,45.38047220776265,mem
39,127219,61.65474908056752,47.103936609691495,mem
40,127220,111.15049658015123,49.14186022486918,mem
41,127221,152.92556184617882,73.57125962391773,mem
42,127222,179.02732728203324,91.54820843797714,mem
43,127223,78.30402200792726,44.435038054038,mem
44,127225,185.43534100288585,39.159240907059996,mem
45,127226,112.00770805648571,37.81435712457028,mem
46,127227,161.52044325822925,29.149808876726603,mem
47,127228,77.83807290532819,58.78780511849862,mem
48,127229,111.99672659033249,54.406744573405064,mem
49,127230,66.9968816781096,41.052449697247255,mem
50,127231,132.8779908471623,81.05415960935746,mem
51,127232,119.63272603546767,30.49774846955425,mem
52,127233,49.38881114348982,58.444835515154324,mem
53,127234,103.80524331251623,33.059837702165126,mem
54,127235,27.51075265786076,41.00764357737249,mem
55,127237,35.23754710475946,54.52751457341205,mem
56,127238,147.1887277030801,37.69261541336084,mem
57,127239,51.499167654970066,36.95280198181318,mem
58,127240,40.59335408228236,61.54351992730877,mem
59,127241,123.7166812323362,25.481802508476314,mem
60,127242,134.2923105140441,82.48700496108425,mem
61,127246,139.20287292951522,28.05698984969908,mem
62,127247,28.042118615679943,57.63836963496921,mem
