,Unnamed: 0,R,v
429448,429448,44.100081346729546,62.86877781850493
655948,655948,47.49060173984437,37.147387874066354
34444,34444,51.23271809385764,47.349707632729434
312781,312781,90.9179497945352,72.70449600051738
989747,989747,77.03619872049197,76.62915652880856
136547,136547,11.567140633716773,52.8390343493653
78500,78500,16.166369421073984,56.62061775929782
673079,673079,50.381749160032776,49.25178476850518
337499,337499,25.719813266702765,36.4021021872392
54277,54277,68.94544094758027,65.72342386825872
211126,211126,84.37067217219754,57.76680663664453
399411,399411,17.483978557677137,40.32769769129582
256942,256942,33.045314231058576,43.442901615364676
371147,371147,84.4591683711989,98.10181140775947
403850,403850,37.214253420443214,39.51385608942697
417216,417216,77.72501062018442,24.61416658812636
854294,854294,50.589450430503035,56.00416353718346
748301,748301,43.308925805690485,50.31221519370807
892772,892772,41.23101732590565,64.06719909162052
54714,54714,81.48843296417232,49.356073346522074
736822,736822,21.14596116215765,45.687737070225296
93683,93683,72.26202642614777,30.680408440828053
457254,457254,76.35211662562503,70.10702777807221
254750,254750,98.87886715521587,33.307908395880254
533300,533300,94.99641661788515,72.8163837667771
448459,448459,42.27354592331014,55.732809735300634
398732,398732,54.18232418480438,46.87253082362194
949962,949962,78.62136066195919,32.53141005414337
802579,802579,83.99014934617006,37.320213285526435
952358,952358,30.40592754051139,51.48092111336936
345810,345810,73.62744236469572,49.926554437893714
385848,385848,13.669519827074184,56.13003073082044
727657,727657,69.52256338248225,33.661198809898146
63103,63103,23.174023134265642,60.86948728976071
237940,237940,51.947937168610935,32.293957535228316
462187,462187,85.39781031310251,53.65257309005294
566065,566065,91.87798218491974,62.79011517985954
810143,810143,37.33280080976113,57.596536797042226
860809,860809,23.38949412229611,61.74293106441698
190438,190438,33.31074806494138,66.69686630970907
561409,561409,67.36258770786334,64.8354383333144
366738,366738,85.53444789762092,70.34636243002412
28476,28476,95.30057892700759,15.64702420876374
686853,686853,66.49466837671503,55.233481862661584
364594,364594,9.242700462001672,49.1614704572973
354977,354977,27.500969140423088,49.77913557218666
395084,395084,90.00476427343601,42.77629636642526
402340,402340,57.579708312208325,27.49104690259711
285567,285567,41.09547822405705,64.35715587685847
91683,91683,8.010680565682495,63.408885671491106
287514,287514,78.59432135454722,69.16812982711774
419544,419544,57.72780156859503,50.41810389728627
552778,552778,96.29494325540236,70.43368455378202
300909,300909,79.58582131545793,74.08778227988161
668030,668030,86.03970214972998,46.24239588231978
710083,710083,99.94193126081645,62.090698460305134
177359,177359,68.65942229401057,35.63246299552186
263196,263196,57.7665974405573,26.30643189347233
618473,618473,52.55463984200853,44.73241738812157
438360,438360,27.28130957584673,82.31859960019187
512889,512889,85.9106295525977,63.848992017819874
324180,324180,26.242854192844657,38.73543013343047
113435,113435,30.916624117834182,37.837986103051726
925149,925149,59.36029982687865,58.84428446746821
866185,866185,34.68333628565816,61.239853361576785
310759,310759,63.61219801396037,59.25858219257029
729222,729222,86.84926538046847,32.98828311635029
844787,844787,35.843146778258756,65.37151724857279
255697,255697,47.26586248463583,41.72973438502007
396174,396174,34.48679396743143,56.71185650017306
462799,462799,83.23495349418117,55.866624003822615
365594,365594,34.49065344248722,66.93234281894736
621757,621757,78.90261432235232,27.674576648340555
196625,196625,17.19390618918144,37.10163595975932
904026,904026,87.58971608167955,58.208320744695435
705544,705544,72.72032072927499,44.276811535997496
549939,549939,92.81936535589577,75.0723109357595
286989,286989,79.56126470852023,30.057660587684154
151780,151780,24.017542257805893,42.058377566106685
243490,243490,23.984520597040962,53.969872933992434
879435,879435,28.11791093681106,58.996907422149455
248721,248721,62.08116427998801,43.54839010758994
350720,350720,75.80795300721839,32.04297697457436
919728,919728,19.40490595977811,43.076237617907886
224460,224460,53.67797774064602,43.155588703744115
366603,366603,28.915543569394966,65.91649288686484
327560,327560,89.84872887647033,38.245794538122794
165198,165198,47.853213132284324,41.15220100817672
978294,978294,99.53764372179093,49.334372927712
796812,796812,44.770834379662546,29.81545375401021
850513,850513,30.598817912486602,41.07869516172301
708899,708899,55.737517426809816,54.697672373255216
89430,89430,53.88116110733584,28.416433239559762
140215,140215,49.091792545736354,42.13095560196856
324638,324638,33.09969021160289,38.485915087408095
439022,439022,94.37770616900595,61.575101531020316
852866,852866,81.10339789539711,52.25934535303902
10350,10350,45.752083808552364,50.65221390760646
634650,634650,99.68731416836648,37.958907463725346
38879,38879,60.990436852301634,49.885435473739825
182694,182694,58.326374143836034,63.935832531883925
672296,672296,35.634735916416346,42.62490046728063
682581,682581,36.743747997329,34.53445188049893
315059,315059,75.59361453280259,23.624405667214788
855040,855040,85.5484134319541,50.8391028849601
939427,939427,57.81995177900976,36.485769614359
752637,752637,28.241137871602806,67.61039610022694
796303,796303,70.08729420735966,60.19756039211453
400741,400741,93.82143394683932,61.314171451497536
641721,641721,37.06785387676612,23.919428733898147
262207,262207,83.43483886775215,30.117529757558408
372161,372161,92.83417959953309,28.682505010515328
300278,300278,76.40062713012938,75.06798543881746
374146,374146,40.63098872956784,34.78654609855019
494700,494700,20.73212196796293,41.53015852589046
3908,3908,93.18465561657541,43.73481931271357
696434,696434,38.23647427269513,41.341293485102675
199291,199291,15.872245258278074,74.3494922717851
497197,497197,67.0338626903339,58.78130467515215
809012,809012,60.40280405640418,35.22446812428256
582831,582831,20.71018134965353,47.765363752127506
41893,41893,44.061945690191145,52.39069186536506
446492,446492,39.111444717691114,41.56174028699182
940840,940840,16.127273058664258,30.60999866052816
679595,679595,15.473988209956788,48.69444569034507
492789,492789,88.34479881575689,71.26169062437434
955886,955886,84.77482461395856,38.6764221014326
503526,503526,86.53058299744774,38.31921813318887
475581,475581,34.17284793185789,25.90965365184793
928091,928091,21.032143935284317,37.29618261828823
762204,762204,90.7422957615163,63.029259269107676
24489,24489,93.36483060382037,62.585461508737886
740629,740629,40.941935239507934,39.92470478364434
918036,918036,48.126378510567186,64.9637546090294
736460,736460,86.04619360249235,62.86005947181016
538212,538212,49.39971916705157,39.64824826246385
373416,373416,32.86226990153398,54.74147241117503
664290,664290,58.048268190860945,41.23548149135148
357829,357829,64.69563026393475,33.05147409268368
330784,330784,5.383806438877697,52.97516763772854
795823,795823,87.28473865384302,74.43112685571975
127206,127206,70.20775899744028,62.007733216088255
541817,541817,38.384072936547774,53.69417893959822
328219,328219,73.24229563719886,63.436344422428725
789866,789866,44.20976198640439,37.16151310615961
8346,8346,66.15868458892601,37.11192532432597
164507,164507,51.50977496782126,66.52553747864627
571635,571635,69.07831764958581,69.06444630501981
335047,335047,52.25523440194871,52.99434924374067
417007,417007,86.77864730831732,62.68042917135715
638204,638204,13.702425584434163,53.786678615527
606012,606012,90.46119583946621,33.10190520395473
876089,876089,94.03556467741659,71.31047530057377
793959,793959,57.896220491926705,5.826772230841988
945361,945361,86.44411438848677,27.094764989910573
789645,789645,46.02600124339965,55.643739134190966
210404,210404,50.01750460320702,44.41148515023023
445552,445552,91.81448365308714,79.96191703484105
485336,485336,74.78555814502022,61.36591200490646
498314,498314,41.287873812883966,61.96696220652701
350254,350254,55.33450974500629,63.42024958000115
782865,782865,61.11602484164458,63.76075016918035
24563,24563,29.691834154818697,45.482994702816704
17136,17136,81.68187564464817,17.631671014968628
786037,786037,88.04180057468308,75.90272001557403
485253,485253,86.91651975511053,61.17569788916707
398733,398733,82.06628721483848,31.67481888913063
706809,706809,94.19355299779629,44.370183479721376
400130,400130,66.84807092436175,60.723574473187846
636758,636758,78.9022393115,40.18890582812041
120311,120311,76.88963061640972,40.614143496301175
79652,79652,57.77675785604786,67.92985483107876
466018,466018,44.42220944049902,63.8981484777679
234263,234263,91.1210830520317,48.36354898196849
782251,782251,31.34008374104893,53.43207892933505
83189,83189,80.24378166739278,48.122237543733405
696026,696026,54.29654812054029,36.69972093564417
