,R,v,kind
482,3.649571462075639,65.27464328017118,mem
160,4.230460148724311,61.596524322217576,mem
1360,7.159985078801537,40.41627556158525,mem
1341,8.892488979187537,55.10769701666173,mem
926,10.166677043334808,42.722151607832544,mem
2363,12.068916422150098,67.92164410631354,mem
1979,13.565232212405661,67.1218251796887,mem
1374,13.980930125306287,54.526937624455925,mem
876,14.453546087856314,38.34342188872646,mem
1010,14.482815398298314,48.76158860698435,mem
2294,15.257408302019346,53.731522279163116,mem
3312,15.284037152848914,81.54607511051924,fg
3387,15.73990796530373,41.408559600412296,fg
2429,16.861501678345892,55.20689986208601,mem
1113,17.711914302500478,57.322173552287744,mem
479,18.518673935605594,36.28454842578394,mem
1495,18.90130918555589,48.778678409632384,mem
1460,19.103279999176518,44.16028379851974,mem
1800,19.866016969389392,69.87310116366928,mem
350,20.15944748444189,56.76321425669045,mem
212,20.861424680094625,54.15499459188164,mem
1535,21.409495227326122,48.48041535537745,mem
585,21.552350159344766,69.30901924262061,mem
4315,21.838731780902847,8.953792384763915,fg
421,22.061576800035297,46.77771899860832,mem
11,22.906749442138878,36.48164027030383,mem
4547,23.29074053808829,4.804365474280702,fg
216,23.495239370393485,57.8734623626289,mem
993,23.56812007429405,55.8466539258375,mem
1490,24.76624190155673,67.14584823603364,mem
1785,24.832799397169172,28.753935905279523,mem
1988,25.22143569643709,49.98783988548312,mem
892,25.554343086236962,59.92945651737645,mem
1150,25.606238138831788,63.18217804624747,mem
2302,26.06326261839509,48.1966649344685,mem
959,26.25888586042115,40.491925340368454,mem
1101,26.43947757901316,59.998632117921,mem
2497,26.637814851212514,56.23558419369601,mem
3370,26.64692150474835,32.92723439356499,fg
1174,26.750919580459534,36.6145445051628,mem
677,27.30927921453425,48.094597925234225,mem
3873,27.715003766796755,48.26984237079566,fg
2447,27.776785326011748,57.49674221434854,mem
1797,28.11652591004607,69.13309775792203,mem
1394,29.39855910224212,40.95275854722632,mem
856,29.41154841946425,53.41240423650695,mem
551,29.6454132543676,46.91158186506018,mem
1527,30.083639152698158,43.52533422680118,mem
715,30.18745689385461,35.93666120128117,mem
1115,30.54992248919607,39.231282664958336,mem
798,30.728531044348887,48.3894951476666,mem
3146,31.099617084439878,35.623496767729705,fg
1936,32.09126239673209,48.685510846027796,mem
3570,32.112868796717365,40.767831862366535,fg
1941,32.12197245893864,76.67393517728827,mem
1906,32.31665207355885,48.795067805840816,mem
2133,32.98113276686964,63.20721628578088,mem
1085,33.51610240563981,53.926031673196746,mem
2455,33.70795443059044,45.95521352944951,mem
203,33.85533387783559,55.8113120349665,mem
1259,34.056269940608104,55.68137388858627,mem
1444,34.068830909373986,53.204969270672684,mem
1835,34.07632451530191,57.25033845035496,mem
3878,34.36212305615105,72.94617090045583,fg
619,34.48706686718289,31.284234503224692,mem
3606,34.851771042170526,62.80186125828378,fg
569,35.38352448740801,33.808719740448716,mem
2060,36.053023730729386,53.159441149686224,mem
976,36.158110188463056,43.5247373126818,mem
2431,36.175958300076594,50.57903381659753,mem
394,36.39887526076292,57.681693464982516,mem
2288,36.66822240905695,43.88899470671238,mem
2449,36.89133303284747,64.6693389233626,mem
1763,37.280001854332994,53.55780861590866,mem
3842,37.28559902949903,66.51831387123167,fg
1759,37.767493606678535,58.77934698449212,mem
911,38.0494904049509,49.120882155997286,mem
696,38.161346789813685,47.35940949884414,mem
1417,38.24372016197035,37.181079262730826,mem
68,38.323736957749794,56.230083912019644,mem
881,38.5826974264824,29.413823147254767,mem
3256,38.75649490634965,3.5897613038970357,fg
1091,38.91407304291771,38.121234689126474,mem
3523,39.01461641043557,95.00106928370035,fg
2608,39.02714373942703,78.39566415546622,fg
248,39.12840165988144,48.23326708386772,mem
1208,39.32503768486403,52.16164496543593,mem
1705,39.52791622437182,29.791212634235396,mem
1506,39.65974845653549,44.21870769538743,mem
459,39.79587378799983,44.64664116532075,mem
276,40.03721490658857,63.54842553050128,mem
3225,40.17184697588581,96.71942144406944,fg
1994,41.201599684510754,56.56437902522565,mem
1317,41.45192257009392,35.50289450498687,mem
4920,41.926984078335494,57.33534026294777,fg
599,42.10954957990619,21.283485832268,mem
3833,42.202995427453715,90.84005369450388,fg
2238,42.37696654732545,62.53036634142408,mem
1519,42.82476002017757,59.45372755086073,mem
564,42.904047719839966,45.12744454886962,mem
1209,43.12834880661208,63.43770990961654,mem
1344,43.501667175250645,37.92265786766614,mem
2421,43.569284211822776,48.296974997867316,mem
1957,44.08465510012249,47.97060779436628,mem
