,Unnamed: 0,R,v
588829,588829,23.26384675946959,47.29362387693679
5249,5249,150.86411196713902,69.9204779020313
599556,599556,25.708692862480856,67.98199420263532
727076,727076,83.85613126389367,57.19229568213427
180087,180087,137.9155657489254,9.79574523655578
931042,931042,157.00021829703118,72.97828837893121
65635,65635,22.11968184721744,39.88304776314872
891020,891020,97.92974481820177,44.01252698763352
235661,235661,118.13625889328628,51.054021059047315
819347,819347,56.2788342536627,70.86973968947564
160112,160112,74.2158886392445,39.06198929787228
886015,886015,51.501118450989644,61.930498196138366
725640,725640,53.9932720160409,54.58499964390765
580661,580661,63.63786451118314,34.09052684444264
734104,734104,109.51862903066757,41.655063993471174
414478,414478,21.648592838890032,42.58941115485636
915060,915060,24.51550972940085,36.925588530159466
262375,262375,101.66257394174379,55.558886394544466
880929,880929,36.48749585194106,30.33151606861423
559797,559797,61.47794727206339,40.21454241741188
968105,968105,24.394633003899962,20.99797913985001
102116,102116,27.05874109890036,53.01820108799088
61495,61495,96.99538157608923,65.50457230466844
685784,685784,84.90211317685683,62.4672413461296
162678,162678,109.5869353010025,45.28734635035248
175603,175603,53.29711944489601,42.566000587036974
944558,944558,82.79754713587178,10.475304540814092
58562,58562,110.46368192781496,47.12963739845683
828768,828768,108.96262356965698,65.41574671374686
761719,761719,77.81188367322929,54.51554458441
738974,738974,123.55731947237291,35.69561037799232
700306,700306,167.96053430335246,19.537790862683792
548656,548656,152.13035321637295,93.88002139628692
451945,451945,16.03583324654025,43.05305765890246
308785,308785,98.74227663884581,44.02401335454663
919735,919735,78.70060234080734,92.00580976786978
144383,144383,83.27923240158654,57.12823884251463
153900,153900,106.4620053326111,81.01252347276991
368278,368278,172.46103970590997,92.62917450045437
99718,99718,101.21029318309151,19.27907474486059
905711,905711,192.71533150241444,91.32801987013984
780192,780192,49.24606920597477,51.64705417979372
341264,341264,197.2488360737831,50.724204663761206
861276,861276,94.44340180851627,52.50151347796838
618875,618875,95.78810781452331,58.641881067756636
880577,880577,187.8817478654573,43.624414763916384
365769,365769,22.403602617852226,37.838926598933824
449951,449951,79.80942568814794,56.141443693979305
510788,510788,149.4813689265317,40.73879318619614
518277,518277,175.98611335593182,75.00815640799803
502922,502922,87.99624091997438,41.683429935992976
8656,8656,32.848297888849146,45.687395530881865
154235,154235,40.820825274154494,56.97788272286933
705757,705757,77.4480853351794,62.051883573829365
767010,767010,122.75150180744622,39.74121694087581
782965,782965,55.126685118261996,43.843530107480056
204732,204732,86.5099881606276,40.58677311021492
36141,36141,16.729203693067124,57.82726795678686
692407,692407,5.1108011386826915,64.00908484420474
806162,806162,66.4874008872112,43.27012094929416
150339,150339,95.64927704134355,51.64419561392484
207111,207111,74.55305253319574,73.47099826548268
971517,971517,100.52611699757885,66.49548525356369
944937,944937,75.09794628880118,42.44410193260032
783415,783415,95.2880284173642,75.04890113538373
55108,55108,106.16695780652547,66.60601521156018
122305,122305,77.99092847254431,59.023007759393685
123807,123807,65.8807106352375,52.457539844180424
272724,272724,53.03689392798412,32.6961075718477
506238,506238,57.65016478369665,62.10848835134003
