,Unnamed: 0,v,R
0,0,51.42758876457215,112.26214443452128
1,1,59.949579452197284,106.93958900689215
2,2,53.88863623658288,76.19459841225037
3,3,16.92340947266758,92.43311039953576
4,4,61.372551449722344,96.29690462702374
5,5,48.584930309884356,197.20024272788032
6,6,58.383587267769975,11.166824365804763
7,7,59.14902849127915,38.05735869603628
8,8,52.8821675741863,29.684852957577434
9,9,63.33831063626731,186.8945322515048
10,10,56.264993092663794,28.84712189355309
11,11,48.61216847975351,163.87912013038417
12,12,69.66228062108172,101.48202138448177
13,13,56.5323122652114,23.21730126392257
14,14,48.769824255941245,117.62786669441536
15,15,51.53693881300732,21.752333515675435
16,16,53.206896259553226,26.862882986025767
17,17,45.5793738233596,30.16317284068191
18,18,52.17616277577966,22.614404435702628
19,19,66.68855861974492,11.581437792502287
20,20,60.54779269340525,111.58165016485056
21,21,49.51550913871874,124.47227212122135
22,22,55.488243102531605,94.26439021568596
23,23,35.889217356659096,5.415755420573301
24,24,26.90016050677219,112.02098638007256
25,25,26.96811562699275,88.74711065691011
26,26,46.718420146686285,146.66715640761663
27,27,62.65722381426651,119.12010634527128
28,28,36.24108273005331,37.43983454916397
29,29,83.67272521442499,135.79387184057728
30,30,66.35185211682423,83.99676208248113
31,31,65.25623480297803,75.88761855185079
32,32,56.607098755725936,36.80640780652541
33,33,37.27396505658291,133.11362189146053
34,34,40.163546444350274,190.73024295022213
35,35,72.2951298539954,74.88262663112741
36,36,46.52754307709794,80.57598312907449
37,37,57.7887790726511,101.19964011225731
38,38,47.21681015026586,63.292375166341934
39,39,46.94915290680104,74.97848365901406
40,40,47.58281424020372,196.06680935777385
41,41,35.477455214065046,25.790843218624182
42,42,56.080929865948455,127.13025407664348
43,43,46.478607602413156,79.86250349057673
44,44,50.20319511553024,39.332421222575945
45,45,12.250782328840591,55.96775199387618
46,46,41.57839693375692,78.57502601274503
47,47,34.45323002940567,107.62761256279532
48,48,71.2995327604222,128.98609246158753
49,49,75.19171046461149,125.81838400211636
50,50,55.75390332159393,113.665533511197
51,51,56.34990789198789,41.067125261323135
52,52,69.83421669273875,79.86704749472744
53,53,36.46535584600592,103.50604021840401
54,54,37.400373812591425,22.947077573937268
55,55,69.72740418754455,89.40936111186821
56,56,18.77981920112136,180.96673145120988
57,57,42.985766242468145,98.14540344406088
58,58,69.5796886686969,66.80139536144358
59,59,20.464330713548435,56.40014546708535
60,60,48.1471591969004,64.45108399953689
61,61,49.35205961131448,135.01903439333594
62,62,71.94633224985772,101.9307449171019
63,63,37.212791902213475,154.09165065497558
64,64,33.26630020481185,71.84014267626831
65,65,68.36504242422946,24.869505661688308
66,66,82.45074672558246,160.66515434515176
67,67,66.34804229775276,34.94046527571573
68,68,55.57432497687094,37.86650780134652
69,69,43.903781739885645,32.605564673778275
70,70,47.48204503157383,134.6935061708694
71,71,49.56535165597417,35.834822238138756
72,72,55.99678953385425,114.25857776196008
73,73,77.3170206949683,180.83154804339887
74,74,80.14587215856534,49.40218961285223
75,75,24.188476315126657,47.07553515005392
76,76,29.343467913174358,141.84252199496345
77,77,31.25105269911567,145.32401109513316
78,78,36.74418691417626,108.17523112763443
79,79,60.3684000874381,28.45412599723693
80,80,65.93322254276913,97.47821344710056
81,81,67.42043282664937,194.8139079408593
82,82,44.45712705863703,35.06719772499011
83,83,60.426380841378574,75.420497314217
84,84,75.59382354585306,93.18941703016218
85,85,63.611867880815744,17.659334377828593
86,86,43.50269021976016,84.86467786705106
87,87,37.48848952735956,139.31489031214974
88,88,49.85055882777303,39.79004460337072
89,89,44.01786303209977,12.754968662990365
90,90,63.17504201011664,67.06149628278118
91,91,32.017671388051355,26.447105381074337
92,92,54.368035429546644,44.620813611050174
93,93,17.98510783997827,105.95845708642106
94,94,41.61084927381853,43.08786867016791
95,95,46.893162261775856,114.54414791052713
96,96,60.56925060852626,171.01420634533568
97,97,42.851440764530494,40.25748432573098
98,98,31.834088206180862,130.51651379254122
99,99,30.35242890951596,63.13408054542431
100,100,42.850705422529295,183.91242117586532
101,101,8.576336275663841,127.66810733972011
102,102,52.699084610309896,169.6095794638636
103,103,48.89346339114017,81.6765192858246
104,104,73.0462388993796,64.67315297265249
105,105,39.651497167701066,26.09246761553023
106,106,41.54288927671657,71.0138027708514
107,107,59.758165246313716,69.70051637324228
108,108,46.913313366022436,84.73569547487648
109,109,46.816256149781644,20.52523136123128
110,110,33.50853468882582,22.443306563286036
111,111,74.38843088887882,49.366178837643716
112,112,53.36732119419978,21.396595028949
113,113,52.27927443983233,21.097112628101748
114,114,49.25528331106389,91.46071376313934
115,115,71.25506822817646,8.391681735444816
116,116,34.729351848079496,39.580088645366715
117,117,71.55001570474343,91.91216907613614
118,118,30.033650847491714,27.449849250380925
119,119,47.93679326303929,18.39794123250973
120,120,7.734576503082581,125.22276781798305
121,121,48.54390400889597,118.82994852775812
122,122,26.30871199661193,30.283766526198672
